Word,Frequency
you,"{'know': 0.07938931297709924, 'im': 0.004580152671755725, 'hey': 0.0030534351145038168, 'a': 0.022900763358778626, 'you': 0.004580152671755725, 'bitch': 0.0015267175572519084, 'niggas': 0.1083969465648855, 'so': 0.0015267175572519084, 'snakin': 0.0015267175572519084, 'talkin': 0.010687022900763359, 'got': 0.022900763358778626, 'lead': 0.0015267175572519084, 'like': 0.0061068702290076335, 'can': 0.05343511450381679, 'copped': 0.0030534351145038168, 'smoke': 0.0030534351145038168, 'they': 0.0015267175572519084, 'mama': 0.004580152671755725, 'uh': 0.0015267175572519084, 'gon': 0.051908396946564885, 'dededededededededeko': 0.0015267175572519084, 'cant': 0.012213740458015267, 'find': 0.0015267175572519084, 'signed': 0.0015267175572519084, 'aint': 0.007633587786259542, 'on': 0.00916030534351145, 'livin': 0.0015267175572519084, 'come': 0.004580152671755725, 'crawl': 0.0015267175572519084, 'walk': 0.0015267175572519084, 'free': 0.0015267175572519084, 'wanna': 0.00916030534351145, 'watchin': 0.0015267175572519084, 'tryna': 0.004580152671755725, 'keep': 0.0030534351145038168, 'were': 0.0015267175572519084, 'probably': 0.004580152671755725, 'let': 0.0030534351145038168, 'cashed': 0.0015267175572519084, 'i': 0.0061068702290076335, 'trappin': 0.007633587786259542, 'all': 0.0030534351145038168, 'girl': 0.0061068702290076335, 'dont': 0.013740458015267175, 'feel': 0.015267175572519083, 'tell': 0.025954198473282442, 'the': 0.004580152671755725, 'trippin': 0.0015267175572519084, 'came': 0.0015267175572519084, 'owe': 0.004580152671755725, 'askin': 0.0061068702290076335, 'whacked': 0.0015267175572519084, 'suck': 0.0015267175572519084, 'said': 0.0030534351145038168, 'think': 0.016793893129770993, 'in': 0.015267175572519083, 'gotta': 0.013740458015267175, 'heard': 0.0015267175572519084, 'lay': 0.0015267175572519084, 'handle': 0.0015267175572519084, 'would': 0.0015267175572519084, 'naked': 0.0015267175572519084, 'want': 0.022900763358778626, 'broke': 0.0015267175572519084, 'cuffing': 0.0015267175572519084, 'tricking': 0.0015267175572519084, 'doing': 0.0015267175572519084, 'get': 0.012213740458015267, 'tripping': 0.0030534351145038168, 'did': 0.0015267175572519084, 'when': 0.004580152671755725, 'bitches': 0.0030534351145038168, 'pay': 0.0015267175572519084, 'winnin': 0.0015267175572519084, 'trust': 0.0015267175572519084, 'who': 0.0015267175572519084, 'say': 0.007633587786259542, 'no': 0.0015267175572519084, 'clear': 0.0015267175572519084, 'flexing': 0.0015267175572519084, 'pull': 0.0061068702290076335, 'clowns': 0.0015267175572519084, 'oooh': 0.0030534351145038168, 'love': 0.0015267175572519084, 'claim': 0.0015267175572519084, 'go': 0.012213740458015267, 'fuckboys': 0.0030534351145038168, 'played': 0.0015267175572519084, 'bring': 0.0015267175572519084, 'see': 0.0030534351145038168, 'level': 0.0015267175572519084, 'smash': 0.0030534351145038168, 'take': 0.0030534351145038168, 'bout': 0.0015267175572519084, 'was': 0.0030534351145038168, 'fuckin': 0.0015267175572519084, 'wishy': 0.0015267175572519084, 'lil': 0.0015267175572519084, 'mad': 0.0015267175572519084, 'how': 0.0015267175572519084, 'and': 0.021374045801526718, 'actin': 0.0015267175572519084, 'going': 0.007633587786259542, 'saying': 0.0015267175572519084, 'count': 0.0015267175572519084, 'rent': 0.004580152671755725, 'thinkin': 0.004580152671755725, 'havin': 0.012213740458015267, 'having': 0.0030534351145038168, 'scaring': 0.0015267175572519084, 'remember': 0.0030534351145038168, 'to': 0.0015267175572519084, 'embarrassed': 0.0015267175572519084, 'blues': 0.0015267175572519084, 'too': 0.0015267175572519084, 'may': 0.004580152671755725, 'better': 0.0030534351145038168, 'selling': 0.0015267175572519084, 'just': 0.0030534351145038168, 'if': 0.0015267175572519084, 'phonies': 0.0015267175572519084, 'right': 0.0015267175572519084, 'woke': 0.0015267175572519084, 'for': 0.0015267175572519084, 'ayy': 0.0015267175572519084, 'hungry': 0.0015267175572519084, 'make': 0.0030534351145038168, 'bag': 0.0015267175572519084, 'whats': 0.0015267175572519084, 'dance': 0.0015267175572519084, 'still': 0.0030534351145038168, 'drivin': 0.004580152671755725, 'pour': 0.0015267175572519084, 'is': 0.0015267175572519084, 'might': 0.0030534351145038168, 'goin': 0.0015267175572519084, 'bother': 0.0015267175572519084, 'makin': 0.0015267175572519084, 'obsolete': 0.0015267175572519084, 'rich': 0.0015267175572519084, 'need': 0.0030534351145038168, 'only': 0.0015267175572519084, 'gas': 0.0015267175572519084, 'be': 0.0015267175572519084, 'blind': 0.0015267175572519084, 'with': 0.0015267175572519084, 'always': 0.03206106870229008, 'will': 0.0015267175572519084, 'pursue': 0.0015267175572519084, 'never': 0.013740458015267175, 'break': 0.0015267175572519084, 'jackpot': 0.0015267175572519084, 'had': 0.0015267175572519084, 'wouldnt': 0.0015267175572519084, 'fools': 0.0015267175572519084, 'must': 0.0015267175572519084, 'down': 0.004580152671755725, 'took': 0.0015267175572519084, 'aw': 0.0015267175572519084, 'once': 0.0015267175572519084, 'twice': 0.0015267175572519084, 'that': 0.0015267175572519084, 'lame': 0.0015267175572519084, 'float': 0.0015267175572519084, 'thots': 0.0015267175572519084, 'remind': 0.0015267175572519084, 'touch': 0.0015267175572519084, 'spinned': 0.0015267175572519084, 'put': 0.0015267175572519084, 'call': 0.0015267175572519084, 'live': 0.0030534351145038168, 'under': 0.0015267175572519084, 'fuck': 0.0015267175572519084, 'young': 0.0015267175572519084, 'thats': 0.0015267175572519084, 'finessing': 0.0015267175572519084, 'do': 0.0015267175572519084, 'seek': 0.0015267175572519084, 'up': 0.0015267175572519084, 'should': 0.0015267175572519084, 'nigga': 0.0015267175572519084, 'theyll': 0.0015267175572519084, 'snatch': 0.0015267175572519084, 'out': 0.0015267175572519084, 'move': 0.0015267175572519084, 'dig': 0.0015267175572519084, 'already': 0.0015267175572519084, 'knew': 0.0015267175572519084, 'film': 0.0015267175572519084, 'stay': 0.0015267175572519084, 'bartholomew': 0.0015267175572519084, 'atlanta': 0.0015267175572519084, 'talking': 0.0015267175572519084, 'copy': 0.0015267175572519084, 'from': 0.0015267175572519084, 'cause': 0.0015267175572519084, 'aflac': 0.0015267175572519084}"
know,"{'young': 0.006211180124223602, 'somethin': 0.006211180124223602, 'she': 0.012422360248447204, 'we': 0.049689440993788817, 'that': 0.10559006211180125, 'i': 0.07453416149068323, 'the': 0.018633540372670808, 'why': 0.062111801242236024, 'hold': 0.006211180124223602, 'nothin': 0.006211180124223602, 'too': 0.006211180124223602, 'if': 0.006211180124223602, 'me': 0.012422360248447204, 'this': 0.024844720496894408, 'how': 0.11180124223602485, 'my': 0.024844720496894408, 'whats': 0.006211180124223602, 'you': 0.049689440993788817, 'its': 0.018633540372670808, 'im': 0.024844720496894408, 'what': 0.10559006211180125, 'it': 0.018633540372670808, 'where': 0.018633540372670808, 'shes': 0.043478260869565216, 'some': 0.006211180124223602, 'fuck': 0.006211180124223602, 'they': 0.012422360248447204, 'never': 0.006211180124223602, 'honestly': 0.006211180124223602, 'wanna': 0.006211180124223602, 'aint': 0.012422360248447204, 'whatchuall': 0.006211180124223602, 'ima': 0.012422360248447204, 'these': 0.049689440993788817, 'lil': 0.006211180124223602, 'youre': 0.006211180124223602, 'whkt': 0.006211180124223602, 'go': 0.006211180124223602, 'nah': 0.006211180124223602, 'them': 0.006211180124223602, 'niggas': 0.006211180124223602, 'armando': 0.006211180124223602, 'science': 0.006211180124223602}"
young,"{'rich': 0.3448275862068966, 'metro': 0.022988505747126436, 'and': 0.022988505747126436, 'nigga': 0.42528735632183906, 'offset': 0.022988505747126436, 'niggas': 0.10344827586206896, 'takeoff': 0.034482758620689655, 'shooters': 0.011494252873563218, 'thug': 0.011494252873563218}"
rich,"{'niggas': 0.14666666666666667, 'and': 0.02666666666666667, 'get': 0.013333333333333334, 'good': 0.013333333333333334, 'nigga': 0.5333333333333333, 'in': 0.013333333333333334, 'but': 0.02666666666666667, 'nation': 0.06666666666666667, 'man': 0.013333333333333334, 'snow': 0.013333333333333334, 'off': 0.013333333333333334, 'with': 0.013333333333333334, 'all': 0.013333333333333334, 'lit': 0.013333333333333334, 'shit': 0.013333333333333334, 'homie': 0.06666666666666667}"
niggas,"{'you': 0.007874015748031496, 'is': 0.04330708661417323, 'got': 0.007874015748031496, 'watchin': 0.003937007874015748, 'they': 0.047244094488188976, 'be': 0.031496062992125984, 'that': 0.01968503937007874, 'copy': 0.015748031496062992, 'listen': 0.007874015748031496, 'pocket': 0.015748031496062992, 'get': 0.011811023622047244, 'in': 0.2204724409448819, 'on': 0.023622047244094488, 'aint': 0.023622047244094488, 'bought': 0.003937007874015748, 'just': 0.003937007874015748, 'didnt': 0.003937007874015748, 'bite': 0.003937007874015748, 'wife': 0.003937007874015748, 'at': 0.003937007874015748, 'stand': 0.031496062992125984, 'i': 0.003937007874015748, 'to': 0.007874015748031496, 'official': 0.003937007874015748, 'starvin': 0.003937007874015748, 'mistake': 0.003937007874015748, 'dyin': 0.003937007874015748, 'tried': 0.003937007874015748, 'for': 0.015748031496062992, 'couldnt': 0.003937007874015748, 'still': 0.01968503937007874, 'gon': 0.027559055118110236, 'debatin': 0.003937007874015748, 'love': 0.003937007874015748, 'like': 0.011811023622047244, 'ask': 0.007874015748031496, 'no': 0.003937007874015748, 'shoutout': 0.003937007874015748, 'puttin': 0.003937007874015748, 'screaming': 0.003937007874015748, 'dabbing': 0.003937007874015748, 'dollars': 0.003937007874015748, 'wallet': 0.003937007874015748, 'she': 0.003937007874015748, 'money': 0.003937007874015748, 'worldwide': 0.003937007874015748, 'switched': 0.003937007874015748, 'dabbin': 0.007874015748031496, 'should': 0.003937007874015748, 'out': 0.011811023622047244, 'man': 0.003937007874015748, 'turn': 0.011811023622047244, 'brought': 0.011811023622047244, 'lingo': 0.011811023622047244, 'act': 0.003937007874015748, 'dont': 0.011811023622047244, 'dab': 0.003937007874015748, 'lights': 0.003937007874015748, 'made': 0.003937007874015748, 'and': 0.003937007874015748, 'having': 0.003937007874015748, 'its': 0.003937007874015748, 'are': 0.003937007874015748, 'collecting': 0.003937007874015748, 'havin': 0.007874015748031496, 'with': 0.003937007874015748, 'cash': 0.007874015748031496, 'the': 0.003937007874015748, 'straight': 0.003937007874015748, 'grouped': 0.003937007874015748, 'championship': 0.003937007874015748, 'we': 0.003937007874015748, 'cloning': 0.003937007874015748, 'up': 0.003937007874015748, 'plotting': 0.003937007874015748, 'biting': 0.003937007874015748, 'getting': 0.003937007874015748, 'goin': 0.015748031496062992, 'lookin': 0.003937007874015748, 'cant': 0.007874015748031496, 'really': 0.007874015748031496, 'fugazi': 0.003937007874015748, 'im': 0.01968503937007874, 'evil': 0.003937007874015748, 'so': 0.003937007874015748, 'lil': 0.003937007874015748, 'slide': 0.003937007874015748, 'these': 0.003937007874015748, 'shooters': 0.023622047244094488, 'spendin': 0.003937007874015748, 'subliminally': 0.003937007874015748, 'a': 0.003937007874015748, 'retired': 0.003937007874015748, 'think': 0.003937007874015748, 'who': 0.003937007874015748}"
somethin,"{'we': 0.2222222222222222, 'nigga': 0.4444444444444444, 'that': 0.1111111111111111, 'cant': 0.1111111111111111, 'well': 0.1111111111111111}"
we,"{'aint': 0.023323615160349854, 'got': 0.043731778425655975, 'came': 0.011661807580174927, 'do': 0.0058309037900874635, 'from': 0.0058309037900874635, 'know': 0.008746355685131196, 'winnin': 0.0029154518950437317, 'is': 0.0058309037900874635, 'stay': 0.0058309037900874635, 'in': 0.011661807580174927, 'goin': 0.014577259475218658, 'been': 0.011661807580174927, 'grown': 0.0029154518950437317, 'live': 0.0058309037900874635, 'make': 0.0029154518950437317, 'livin': 0.008746355685131196, 'can': 0.037900874635568516, 'gon': 0.01749271137026239, 'win': 0.0029154518950437317, 'used': 0.0029154518950437317, 'land': 0.0058309037900874635, 'go': 0.09329446064139942, 'pick': 0.0029154518950437317, 'was': 0.008746355685131196, 'a': 0.0029154518950437317, 'killin': 0.0029154518950437317, 'spittin': 0.0029154518950437317, 'invented': 0.0029154518950437317, 'tryna': 0.0029154518950437317, 'sell': 0.0029154518950437317, 'had': 0.0058309037900874635, 'ride': 0.0029154518950437317, 'heard': 0.0058309037900874635, 'the': 0.05539358600583091, 'bought': 0.0029154518950437317, 'dont': 0.13702623906705538, 'will': 0.0029154518950437317, 'sitting': 0.0029154518950437317, 'get': 0.008746355685131196, 'run': 0.026239067055393587, 'done': 0.011661807580174927, 'put': 0.011661807580174927, 'take': 0.0058309037900874635, 'want': 0.0029154518950437317, 'made': 0.0029154518950437317, 'dropping': 0.0029154518950437317, 'straight': 0.0029154518950437317, 'trash': 0.0029154518950437317, 'noticed': 0.0029154518950437317, 'not': 0.008746355685131196, 'call': 0.008746355685131196, 'havin': 0.0029154518950437317, 'pull': 0.008746355685131196, 'fuckin': 0.0029154518950437317, 'found': 0.0029154518950437317, 'gone': 0.0058309037900874635, 'dropped': 0.0029154518950437317, 'work': 0.0029154518950437317, 'cross': 0.008746355685131196, 'keep': 0.0058309037900874635, 'throwing': 0.0029154518950437317, 'built': 0.0058309037900874635, 'makin': 0.014577259475218658, 'losing': 0.0029154518950437317, 'both': 0.0029154518950437317, 'extra': 0.0029154518950437317, 'hopped': 0.0029154518950437317, 'smashin': 0.0029154518950437317, 'buy': 0.011661807580174927, 'bailin': 0.0029154518950437317, 'shootin': 0.0029154518950437317, 'winning': 0.0029154518950437317, 'gonna': 0.008746355685131196, 'overseas': 0.0029154518950437317, 'blowing': 0.0029154518950437317, 'on': 0.008746355685131196, 'would': 0.0058309037900874635, 'blew': 0.0029154518950437317, 'upper': 0.0029154518950437317, 'snatch': 0.0029154518950437317, 'bust': 0.0029154518950437317, 'divided': 0.0029154518950437317, 'shook': 0.0029154518950437317, 'full': 0.0029154518950437317, 'ready': 0.0029154518950437317, 'petty': 0.0029154518950437317, 'spend': 0.0029154518950437317, 'drill': 0.0029154518950437317, 'crash': 0.0029154518950437317, 'villain': 0.0029154518950437317, 'wanted': 0.0029154518950437317, 'locked': 0.0029154518950437317, 'rich': 0.0029154518950437317, 'bout': 0.0058309037900874635, 'just': 0.0029154518950437317, 'face': 0.0029154518950437317, 'boardin': 0.0029154518950437317, 'shoot': 0.0029154518950437317, 'give': 0.0029154518950437317, 'paved': 0.0029154518950437317, 'be': 0.0029154518950437317, 'talkin': 0.0029154518950437317, 'coppin': 0.0029154518950437317, 'taking': 0.0029154518950437317, 'burning': 0.0029154518950437317, 'some': 0.0029154518950437317, 'too': 0.0641399416909621, 'wont': 0.011661807580174927, 'keeping': 0.011661807580174927, 'breaking': 0.0029154518950437317, 'wouldnt': 0.0029154518950437317, 'finessin': 0.0029154518950437317, 'stuntin': 0.0029154518950437317, 'did': 0.0029154518950437317, 'burry': 0.0029154518950437317}"
aint,"{'really': 0.061946902654867256, 'move': 0.008849557522123894, 'no': 0.168141592920354, 'never': 0.02654867256637168, 'gon': 0.035398230088495575, 'nothin': 0.017699115044247787, 'solid': 0.008849557522123894, 'with': 0.008849557522123894, 'been': 0.017699115044247787, 'straight': 0.008849557522123894, 'talkin': 0.008849557522123894, 'tryna': 0.04424778761061947, 'leavin': 0.008849557522123894, 'touchin': 0.008849557522123894, 'my': 0.017699115044247787, 'gotta': 0.05309734513274336, 'got': 0.10619469026548672, 'real': 0.017699115044247787, 'gangsta': 0.008849557522123894, 'know': 0.008849557522123894, 'actavis': 0.008849557522123894, 'approved': 0.008849557522123894, 'tune': 0.008849557522123894, 'shit': 0.02654867256637168, 'bad': 0.017699115044247787, 'one': 0.008849557522123894, 'reppin': 0.008849557522123894, 'bright': 0.008849557522123894, 'hiding': 0.008849557522123894, 'potent': 0.008849557522123894, 'worth': 0.008849557522123894, 'ever': 0.008849557522123894, 'going': 0.008849557522123894, 'come': 0.008849557522123894, 'touch': 0.008849557522123894, 'ready': 0.008849557522123894, 'social': 0.008849557522123894, 'the': 0.008849557522123894, 'perfect': 0.008849557522123894, 'hurting': 0.008849557522123894, 'stressed': 0.008849557522123894, 'gettin': 0.008849557522123894, 'seen': 0.008849557522123894, 'kangaroo': 0.008849557522123894, 'serving': 0.008849557522123894, 'worried': 0.04424778761061947, 'hot': 0.008849557522123894, 'treated': 0.008849557522123894, 'sold': 0.008849557522123894, 'playin': 0.017699115044247787, 'future': 0.008849557522123894, 'feelin': 0.008849557522123894}"
really,"{'never': 0.05555555555555555, 'dont': 0.05555555555555555, 'with': 0.05555555555555555, 'here': 0.2222222222222222, 'wanna': 0.16666666666666666, 'its': 0.05555555555555555, 'had': 0.05555555555555555, 'came': 0.16666666666666666, 'aint': 0.1111111111111111, 'got': 0.05555555555555555}"
never,"{'had': 0.1, 'been': 0.2, 'let': 0.04, 'leave': 0.1, 'settle': 0.02, 'be': 0.02, 'get': 0.02, 'lose': 0.02, 'know': 0.04, 'lacking': 0.02, 'look': 0.02, 'really': 0.02, 'remember': 0.02, 'give': 0.02, 'fold': 0.02, 'made': 0.04, 'seen': 0.06, 'ask': 0.08, 'likes': 0.02, 'switch': 0.02, 'mad': 0.02, 'serve': 0.02, 'put': 0.02, 'changin': 0.02, 'gon': 0.02}"
