Word,Frequency
who,"{'you': 0.02, 'was': 0.06, 'dont': 0.08, 'wanna': 0.1, 'got': 0.06, 'just': 0.04, 'came': 0.04, 'done': 0.02, 'dug': 0.02, 'had': 0.02, 'calls': 0.02, 'say': 0.02, 'gives': 0.02, 'dat': 0.04, 'it': 0.02, 'be': 0.06, 'wants': 0.02, 'said': 0.02, 'told': 0.06, 'johnny': 0.02, 'he': 0.02, 'comes': 0.02, 'expels': 0.02, 'is': 0.04, 'commends': 0.02, 'freaks': 0.02, 'the': 0.02, 'in': 0.02, 'attempt': 0.02, 'dies': 0.02, 'do': 0.02}"
you,"{'trying': 0.0017985611510791368, 'know': 0.06474820143884892, 'off': 0.007194244604316547, 'believe': 0.0017985611510791368, 'eyes': 0.0017985611510791368, 'cant': 0.052158273381294966, 'like': 0.017985611510791366, 'aint': 0.02877697841726619, 'for': 0.0035971223021582736, 'call': 0.0017985611510791368, 'play': 0.0035971223021582736, 'havent': 0.0017985611510791368, 'mary': 0.01618705035971223, 'motherfuckin': 0.0035971223021582736, 'i': 0.00539568345323741, 'looka': 0.0035971223021582736, 'not': 0.0035971223021582736, 'end': 0.0035971223021582736, 'got': 0.02877697841726619, 'they': 0.0035971223021582736, 'and': 0.008992805755395683, 'keep': 0.0035971223021582736, 'burn': 0.008992805755395683, 'understand': 0.00539568345323741, 'are': 0.008992805755395683, 'better': 0.03237410071942446, 'missed': 0.0017985611510791368, 'sway': 0.0017985611510791368, 'felt': 0.0017985611510791368, 'wanna': 0.06474820143884892, 'dont': 0.0341726618705036, 'rappin': 0.0035971223021582736, 'lost': 0.00539568345323741, 'took': 0.0035971223021582736, 'stilltrynaget': 0.0017985611510791368, 'do': 0.00539568345323741, 'ever': 0.01079136690647482, 'sell': 0.0017985611510791368, 'get': 0.023381294964028777, 'come': 0.00539568345323741, 'hear': 0.0035971223021582736, 'how': 0.0017985611510791368, 'just': 0.01618705035971223, 'see': 0.008992805755395683, 'never': 0.0035971223021582736, 'where': 0.0017985611510791368, 'feel': 0.012589928057553957, 'wonder': 0.0035971223021582736, 'wanted': 0.0017985611510791368, 'bounce': 0.0017985611510791368, 'all': 0.00539568345323741, 'motherfuckers': 0.0017985611510791368, 'in': 0.007194244604316547, 'claim': 0.0017985611510791368, 'vatos': 0.0017985611510791368, 'check': 0.0017985611510791368, 'talkin': 0.0035971223021582736, 'him': 0.0017985611510791368, 'by': 0.0017985611510791368, 'started': 0.007194244604316547, 'die': 0.007194244604316547, 'fuck': 0.00539568345323741, 'think': 0.007194244604316547, 'stay': 0.0017985611510791368, 'faggots': 0.0035971223021582736, 'hoes': 0.0017985611510791368, 'could': 0.00539568345323741, 'tried': 0.00539568345323741, 'the': 0.01079136690647482, 'can': 0.023381294964028777, 'really': 0.007194244604316547, 'wann': 0.0017985611510791368, 'niggas': 0.0017985611510791368, 'from': 0.007194244604316547, 'talk': 0.0035971223021582736, 'done': 0.0035971223021582736, 'a': 0.01079136690647482, 'hoggin': 0.0017985611510791368, 'must': 0.0035971223021582736, 'always': 0.007194244604316547, 'hang': 0.0017985611510791368, 'pretty': 0.0017985611510791368, 'look': 0.0035971223021582736, 'one': 0.0017985611510791368, 'should': 0.0017985611510791368, 'been': 0.0035971223021582736, 'punk': 0.0017985611510791368, 'knew': 0.0017985611510791368, 'paranoid': 0.0017985611510791368, 'hoping': 0.0017985611510791368, 'try': 0.0017985611510791368, 'gon': 0.0017985611510791368, 'be': 0.0017985611510791368, 'he': 0.0035971223021582736, 'listen': 0.0017985611510791368, 'turned': 0.0017985611510791368, 'callin': 0.0035971223021582736, 'couldnt': 0.0017985611510791368, 'cause': 0.0035971223021582736, 'doin': 0.0035971223021582736, 'need': 0.007194244604316547, 'put': 0.0017985611510791368, 'down': 0.0035971223021582736, 'didnt': 0.0017985611510791368, 'bite': 0.0017985611510791368, 'enter': 0.0017985611510791368, 'heard': 0.00539568345323741, 'was': 0.0035971223021582736, 'step': 0.0017985611510791368, 'gotta': 0.012589928057553957, 'next': 0.0017985611510791368, 'bums': 0.0017985611510791368, 'thinkin': 0.0035971223021582736, 'ecstatic': 0.0017985611510791368, 'little': 0.0017985611510791368, 'smile': 0.0017985611510791368, 'sign': 0.0035971223021582736, 'fall': 0.0035971223021582736, 'hot': 0.0017985611510791368, 'you': 0.0035971223021582736, 'ready': 0.00539568345323741, 'this': 0.0017985611510791368, 'killa': 0.0017985611510791368, 'out': 0.0035971223021582736, 'seekin': 0.0017985611510791368, 'thought': 0.0017985611510791368, 'famous': 0.0017985611510791368, 'to': 0.007194244604316547, 'swore': 0.0017985611510791368, 'neva': 0.0017985611510791368, 'wish': 0.0017985611510791368, 'hit': 0.00539568345323741, 'fly': 0.0017985611510791368, 'nothing': 0.0017985611510791368, 'seek': 0.0017985611510791368, 'want': 0.012589928057553957, 'enseño': 0.0017985611510791368, 'live': 0.0017985611510791368, 'say': 0.0017985611510791368, 'duck': 0.0017985611510791368, 'pull': 0.0035971223021582736, 'pussies': 0.0017985611510791368, 'lead': 0.0017985611510791368, 'death': 0.0017985611510791368, 'rather': 0.0017985611510791368, 'still': 0.0017985611510791368, 'rollin': 0.0017985611510791368, 'smokin': 0.0017985611510791368, 'hardly': 0.0017985611510791368, 'tell': 0.0017985611510791368, 'short': 0.0017985611510791368, 'start': 0.0017985611510791368, 'find': 0.00539568345323741, 'conniving': 0.0017985611510791368, 'actin': 0.0017985611510791368, 'smell': 0.0017985611510791368, 'experienced': 0.0017985611510791368, 'delirious': 0.0017985611510791368, 'least': 0.0035971223021582736, 'pig': 0.0017985611510791368, 'would': 0.0017985611510791368, 'it': 0.0017985611510791368, '1': 0.0017985611510791368, 'is': 0.0017985611510791368, 'ask': 0.0035971223021582736, 'might': 0.007194244604316547, 'higher': 0.0017985611510791368, 'savor': 0.0017985611510791368, 'share': 0.0017985611510791368, 'so': 0.0017985611510791368, 'when': 0.0017985611510791368, 'turn': 0.0017985611510791368, 'soft': 0.0017985611510791368, 'through': 0.0017985611510791368, 'pretendin': 0.0017985611510791368, 'real': 0.0035971223021582736, 'cindy': 0.0017985611510791368, 'motherfucker': 0.0017985611510791368, 'bitch': 0.0017985611510791368, 'brothers': 0.0017985611510791368, 'will': 0.0035971223021582736, 'handle': 0.0017985611510791368, 'what': 0.0017985611510791368, 'seen': 0.0017985611510791368, 'found': 0.0017985611510791368, 'up': 0.0017985611510791368, 'coolio': 0.0017985611510791368, 'wont': 0.0017985611510791368, 'deadshot': 0.0017985611510791368, 'feelin': 0.0017985611510791368, 'pass': 0.0017985611510791368, 'catch': 0.0017985611510791368, 'break': 0.0017985611510791368, 'test': 0.0017985611510791368, 'bet': 0.0017985611510791368, 'while': 0.0017985611510791368, 'abandon': 0.0017985611510791368, 'as': 0.0017985611510791368, 'work': 0.0017985611510791368, 'funky': 0.0017985611510791368}"
trying,{'to': 1.0}
to,"{'get': 0.06018518518518518, 'the': 0.24305555555555555, 'maintain': 0.0023148148148148147, 'watch': 0.004629629629629629, 'snatch': 0.0023148148148148147, 'raid': 0.0023148148148148147, 'kick': 0.0023148148148148147, 'gat': 0.0023148148148148147, 'run': 0.011574074074074073, 'come': 0.0023148148148148147, 'blast': 0.006944444444444444, 'pay': 0.0023148148148148147, 'establish': 0.0023148148148148147, 'light': 0.0023148148148148147, 'stay': 0.0023148148148148147, 'me': 0.011574074074074073, 'complete': 0.004629629629629629, 'attack': 0.004629629629629629, 'die': 0.05555555555555555, 'your': 0.027777777777777776, 'hell': 0.0023148148148148147, 'my': 0.013888888888888888, 'hurt': 0.0023148148148148147, 'find': 0.0023148148148148147, 'cope': 0.0023148148148148147, 'bear': 0.0023148148148148147, 'approach': 0.0023148148148148147, 'go': 0.009259259259259259, 'act': 0.006944444444444444, 'make': 0.009259259259259259, 'spin': 0.0023148148148148147, 'these': 0.0023148148148148147, 'be': 0.020833333333333332, 'keep': 0.006944444444444444, 'swallow': 0.0023148148148148147, 'roll': 0.0023148148148148147, 'kill': 0.006944444444444444, 'grow': 0.0023148148148148147, 'clone': 0.0023148148148148147, 'block': 0.0023148148148148147, 'point': 0.0023148148148148147, 'tell': 0.016203703703703703, 'hit': 0.004629629629629629, 'dr': 0.0023148148148148147, 'cut': 0.0023148148148148147, 'stop': 0.0023148148148148147, 'hide': 0.004629629629629629, 'doctor': 0.0023148148148148147, 'this': 0.006944444444444444, 'confetti': 0.0023148148148148147, 'blaze': 0.004629629629629629, 'amaze': 0.0023148148148148147, 'all': 0.006944444444444444, 'getcha': 0.0023148148148148147, 'pass': 0.0023148148148148147, 'play': 0.009259259259259259, 'beat': 0.0023148148148148147, 'chill': 0.0023148148148148147, 'rest': 0.0023148148148148147, 'cry': 0.009259259259259259, 'knuckle': 0.0023148148148148147, 'say': 0.0023148148148148147, 'some': 0.0023148148148148147, 'pull': 0.0023148148148148147, 'sucking': 0.0023148148148148147, 'remake': 0.0023148148148148147, 'church': 0.004629629629629629, 'chastise': 0.0023148148148148147, 'loose': 0.0023148148148148147, 'trip': 0.0023148148148148147, 'fuck': 0.004629629629629629, 'no': 0.0023148148148148147, 'put': 0.011574074074074073, 'our': 0.0023148148148148147, 'warn': 0.0023148148148148147, 'school': 0.0023148148148148147, 'where': 0.0023148148148148147, 'you': 0.004629629629629629, 'back': 0.006944444444444444, 'chain': 0.0023148148148148147, 'bang': 0.004629629629629629, 'have': 0.004629629629629629, 'verify': 0.0023148148148148147, 'grab': 0.0023148148148148147, 'understand': 0.004629629629629629, 'rock': 0.0023148148148148147, 'a': 0.011574074074074073, 'just': 0.0023148148148148147, 'fade': 0.0023148148148148147, 'represent': 0.004629629629629629, 'do': 0.006944444444444444, 'exit': 0.0023148148148148147, 'mundo': 0.0023148148148148147, 'review': 0.0023148148148148147, 'disrupt': 0.0023148148148148147, 'throw': 0.0023148148148148147, 'take': 0.009259259259259259, 'ashes': 0.0023148148148148147, 'god': 0.0023148148148148147, 'steal': 0.0023148148148148147, 'them': 0.0023148148148148147, 'see': 0.009259259259259259, 'blow': 0.004629629629629629, 'castro': 0.0023148148148148147, 'peep': 0.0023148148148148147, 'choose': 0.0023148148148148147, 'mellow': 0.0023148148148148147, 'hound': 0.0023148148148148147, 'onetimer': 0.0023148148148148147, 'send': 0.0023148148148148147, 'hallucinate': 0.0023148148148148147, 'snap': 0.004629629629629629, 'start': 0.0023148148148148147, 'brooklyn': 0.0023148148148148147, 'pack': 0.006944444444444444, 'create': 0.0023148148148148147, 'hear': 0.0023148148148148147, 'win': 0.004629629629629629, 'other': 0.0023148148148148147, 'toes': 0.0023148148148148147, 'impress': 0.0023148148148148147, 'myself': 0.0023148148148148147, 'fantasize': 0.0023148148148148147, 'know': 0.0023148148148148147, 'buy': 0.0023148148148148147, 'walk': 0.0023148148148148147, 'slip': 0.0023148148148148147, 'offer': 0.0023148148148148147, 'us': 0.004629629629629629, 'star': 0.0023148148148148147, 'saint': 0.0023148148148148147, 'mash': 0.0023148148148148147, 'protect': 0.0023148148148148147, 'there': 0.0023148148148148147, 'skip': 0.0023148148148148147, 'call': 0.004629629629629629, 'mary': 0.0023148148148148147, 'turn': 0.004629629629629629, 'barrio': 0.0023148148148148147, 'meet': 0.0023148148148148147, 'judge': 0.004629629629629629, 'jamaicaam': 0.0023148148148148147, 'assume': 0.0023148148148148147, 'jack': 0.0023148148148148147, 'shove': 0.0023148148148148147, 'break': 0.0023148148148148147, 'gain': 0.0023148148148148147, 'give': 0.0023148148148148147, 'sell': 0.0023148148148148147, 'bone': 0.0023148148148148147, 'begin': 0.004629629629629629, 'contain': 0.0023148148148148147, 'touch': 0.0023148148148148147, 'feed': 0.0023148148148148147, 'bring': 0.006944444444444444, 'bag': 0.0023148148148148147, 'ash': 0.0023148148148148147, 'tempt': 0.0023148148148148147, 'build': 0.0023148148148148147, 'one': 0.0023148148148148147, 'fall': 0.0023148148148148147, 'thick': 0.0023148148148148147, 'smoke': 0.0023148148148148147, 'poison': 0.0023148148148148147, 'step': 0.0023148148148148147, 'realize': 0.0023148148148148147, 'haul': 0.0023148148148148147, 'bury': 0.0023148148148148147, 'war': 0.0023148148148148147, 'score': 0.0023148148148148147, 'ballin': 0.0023148148148148147, 'buggin': 0.0023148148148148147, 'recall': 0.0023148148148148147, 'lose': 0.0023148148148148147, 'spot': 0.0023148148148148147}"
get,"{'crazy': 0.0047169811320754715, 'done': 0.018867924528301886, 'the': 0.13679245283018868, 'fatter': 0.0047169811320754715, 'my': 0.009433962264150943, 'mad': 0.0047169811320754715, 'with': 0.009433962264150943, 'wicked': 0.0047169811320754715, 'you': 0.02358490566037736, 'me': 0.15566037735849056, 'aclean': 0.0047169811320754715, 'a': 0.08490566037735849, 'it': 0.0330188679245283, 'to': 0.0330188679245283, 'high': 0.0330188679245283, 'highso': 0.018867924528301886, 'played': 0.0047169811320754715, 'dissed': 0.0047169811320754715, 'rushed': 0.0047169811320754715, 'locked': 0.0047169811320754715, 'inside': 0.0047169811320754715, 'pulled': 0.0047169811320754715, 'your': 0.02830188679245283, 'out': 0.02830188679245283, 'some': 0.0047169811320754715, 'ill': 0.0047169811320754715, 'funny': 0.0047169811320754715, 'burned': 0.0047169811320754715, 'ragamuffin': 0.0047169811320754715, 'addicted': 0.0047169811320754715, 'down': 0.009433962264150943, 'dealt': 0.0047169811320754715, 'melted': 0.0047169811320754715, 'jacked': 0.0047169811320754715, 'no': 0.009433962264150943, 'shot': 0.0047169811320754715, 'killed': 0.0047169811320754715, 'peeled': 0.009433962264150943, 'wit': 0.0047169811320754715, 'drastic': 0.0047169811320754715, 'faded': 0.009433962264150943, 'put': 0.009433962264150943, 'yeah': 0.0047169811320754715, 'him': 0.014150943396226415, 'ya': 0.0047169811320754715, 'thrown': 0.009433962264150943, 'splattered': 0.0047169811320754715, 'blasted': 0.0047169811320754715, 'extorted': 0.0047169811320754715, 'paranoid': 0.0047169811320754715, 'stoned': 0.0047169811320754715, 'dusted': 0.0047169811320754715, 'busy': 0.009433962264150943, 'real': 0.0047169811320754715, 'off': 0.009433962264150943, 'hurt': 0.0047169811320754715, 'got': 0.0047169811320754715, 'paid': 0.0047169811320754715, 'broken': 0.0047169811320754715, 'another': 0.0047169811320754715, 'scandalous': 0.0047169811320754715, 'weeded': 0.0047169811320754715, 'on': 0.009433962264150943, 'ready': 0.0047169811320754715, 'fucked': 0.009433962264150943, 'too': 0.009433962264150943, 'that': 0.0047169811320754715, 'back': 0.0047169811320754715, 'inspired': 0.0047169811320754715, 'red': 0.0047169811320754715, 'checked': 0.0047169811320754715, 'mine': 0.0047169811320754715, 'when': 0.0047169811320754715, 'crowned': 0.0047169811320754715, 'up': 0.009433962264150943, 'none': 0.0047169811320754715, 'stripped': 0.0047169811320754715, 'dim': 0.0047169811320754715, 'political': 0.0047169811320754715, 'pushed': 0.0047169811320754715, 'mental': 0.0047169811320754715}"
crazy,"{'with': 0.05, 'insane': 0.15, 'we': 0.15, 'dogs': 0.05, 'i': 0.1, 'losin': 0.05, 'im': 0.2, 'feel': 0.05, 'goin': 0.1, 'think': 0.05, 'nasal': 0.05}"
with,"{'ése': 0.005434782608695652, 'the': 0.2826086956521739, 'my': 0.07608695652173914, 'insights': 0.005434782608695652, 'that': 0.010869565217391304, 'troops': 0.010869565217391304, 'mad': 0.010869565217391304, 'no': 0.03804347826086957, 'a': 0.10326086956521739, 'it': 0.010869565217391304, 'fantasies': 0.010869565217391304, 'me': 0.016304347826086956, 'bein': 0.005434782608695652, 'death': 0.005434782608695652, 'one': 0.010869565217391304, 'dr': 0.005434782608695652, 'weed': 0.010869565217391304, 'shields': 0.005434782608695652, 'hydro': 0.005434782608695652, 'greenthumb': 0.005434782608695652, 'us': 0.07608695652173914, 'cause': 0.005434782608695652, 'this': 0.016304347826086956, 'mack': 0.005434782608695652, 'you': 0.005434782608695652, 'these': 0.005434782608695652, 'toy': 0.005434782608695652, 'real': 0.005434782608695652, 'cypress': 0.02717391304347826, 'our': 0.010869565217391304, 'when': 0.005434782608695652, 'which': 0.005434782608695652, 'on': 0.005434782608695652, 'em': 0.005434782608695652, 'indo': 0.005434782608695652, 'muggs': 0.010869565217391304, 'speed': 0.005434782608695652, 'pounds': 0.005434782608695652, 'chips': 0.005434782608695652, 'boom': 0.005434782608695652, 'something': 0.005434782608695652, 'them': 0.005434782608695652, 'la': 0.005434782608695652, 'sun': 0.005434782608695652, 'breal': 0.005434782608695652, 'her': 0.005434782608695652, 'hunger': 0.005434782608695652, 'platinum': 0.005434782608695652, 'ya': 0.005434782608695652, 'an': 0.005434782608695652, 'mario': 0.005434782608695652, 'yet': 0.005434782608695652, 'ice': 0.005434782608695652, 'some': 0.005434782608695652, 'your': 0.010869565217391304, 'joints': 0.005434782608695652, 'rhymes': 0.005434782608695652, 'its': 0.005434782608695652, 'their': 0.005434782608695652, 'great': 0.005434782608695652, 'offical': 0.005434782608695652, 'hang': 0.005434782608695652, 'thunderous': 0.005434782608695652, 'finesse': 0.005434782608695652, 'nothing': 0.005434782608695652}"
ése,{'dont': 1.0}
dont,"{'you': 0.01744186046511628, 'make': 0.046511627906976744, 'fuck': 0.01744186046511628, 'try': 0.011627906976744186, 'take': 0.011627906976744186, 'miss': 0.005813953488372093, 'get': 0.03488372093023256, 'spillit': 0.005813953488372093, 'strain': 0.005813953488372093, 'let': 0.05813953488372093, 'comprehend': 0.011627906976744186, 'ever': 0.029069767441860465, 'mix': 0.011627906976744186, 'be': 0.023255813953488372, 'need': 0.005813953488372093, 'understand': 0.01744186046511628, 'happen': 0.005813953488372093, 'trust': 0.09302325581395349, 'know': 0.0755813953488372, 'manifest': 0.011627906976744186, 'last': 0.005813953488372093, 'believe': 0.005813953488372093, 'have': 0.005813953488372093, 'follow': 0.005813953488372093, 'wanna': 0.029069767441860465, 'front': 0.011627906976744186, 'play': 0.005813953488372093, 'ask': 0.03488372093023256, 'twitch': 0.005813953488372093, 'move': 0.005813953488372093, 'say': 0.01744186046511628, 'give': 0.023255813953488372, 'fly': 0.005813953488372093, 'smoke': 0.005813953488372093, 'steal': 0.011627906976744186, 'live': 0.005813953488372093, 'people': 0.005813953488372093, 'see': 0.011627906976744186, 'care': 0.06976744186046512, 'die': 0.005813953488372093, 'your': 0.005813953488372093, 'startmeup': 0.005813953488372093, 'slip': 0.005813953488372093, 'bite': 0.005813953488372093, 'want': 0.029069767441860465, 'tell': 0.011627906976744186, 'come': 0.011627906976744186, 'even': 0.01744186046511628, 'mean': 0.011627906976744186, 'stink': 0.005813953488372093, 'we': 0.005813953488372093, 'like': 0.011627906976744186, 'ya': 0.005813953488372093, 'stop': 0.023255813953488372, 'turn': 0.011627906976744186, 'think': 0.011627906976744186, 'hear': 0.005813953488372093, 'hit': 0.005813953488372093, 'hesitate': 0.005813953488372093, 'trip': 0.005813953488372093, 'respect': 0.005813953488372093, 'bother': 0.005813953488372093, 'call': 0.005813953488372093}"
know,"{'im': 0.025974025974025976, 'i': 0.07792207792207792, 'what': 0.23376623376623376, 'thatll': 0.012987012987012988, 'where': 0.05194805194805195, 'your': 0.025974025974025976, 'he': 0.025974025974025976, 'about': 0.03896103896103896, 'how': 0.03896103896103896, 'its': 0.03896103896103896, 'save': 0.012987012987012988, 'this': 0.025974025974025976, 'me': 0.03896103896103896, 'when': 0.012987012987012988, 'one': 0.012987012987012988, 'you': 0.03896103896103896, 'that': 0.06493506493506493, 'people': 0.012987012987012988, 'it': 0.025974025974025976, 'but': 0.012987012987012988, 'yall': 0.012987012987012988, 'gon': 0.012987012987012988, 'homes': 0.012987012987012988, 'which': 0.012987012987012988, 'the': 0.012987012987012988, 'click': 0.03896103896103896, 'kush': 0.012987012987012988, 'better': 0.012987012987012988, 'they': 0.012987012987012988, 'my': 0.012987012987012988, 'jump': 0.012987012987012988}"
