Word,Frequency
yeah,"{'yeah': 0.1792452830188679, 'ayo': 0.03773584905660377, 'we': 0.02830188679245283, 'the': 0.03773584905660377, 'aight': 0.009433962264150943, 'shorty': 0.009433962264150943, 'one': 0.009433962264150943, 'lets': 0.018867924528301886, 'yo': 0.02830188679245283, 'its': 0.04716981132075472, 'all': 0.018867924528301886, 'for': 0.009433962264150943, 'pour': 0.018867924528301886, 'hey': 0.009433962264150943, 'i': 0.08490566037735849, 'life': 0.018867924528301886, 'no': 0.009433962264150943, 'long': 0.009433962264150943, 'new': 0.018867924528301886, 'army': 0.009433962264150943, 'dark': 0.018867924528301886, 'when': 0.009433962264150943, 'from': 0.009433962264150943, 'watch': 0.009433962264150943, 'whatever': 0.02830188679245283, 'that': 0.009433962264150943, 'my': 0.009433962264150943, 'thats': 0.018867924528301886, 'adam': 0.009433962264150943, 'black': 0.009433962264150943, 'what': 0.009433962264150943, 'caponennoreaga': 0.009433962264150943, 'man': 0.018867924528301886, 'word': 0.009433962264150943, 'nasty': 0.018867924528301886, 'nigga': 0.009433962264150943, 'im': 0.018867924528301886, 'haha': 0.02830188679245283, 'walking': 0.009433962264150943, 'worth': 0.009433962264150943, 'you': 0.009433962264150943, 'got': 0.009433962264150943, 'niggas': 0.009433962264150943, 'this': 0.009433962264150943, 'light': 0.009433962264150943, 'right': 0.009433962264150943, 'harlem': 0.009433962264150943, 'and': 0.018867924528301886, 'uhh': 0.009433962264150943, 'to': 0.009433962264150943, 'club': 0.009433962264150943}"
ayo,"{'blackits': 0.0625, 'i': 0.0625, 'pass': 0.0625, 'you': 0.0625, 'whats': 0.0625, 'put': 0.0625, 'yo': 0.0625, 'nas': 0.0625, 'wheres': 0.0625, 'dunn': 0.0625, 'we': 0.0625, 'thats': 0.0625, 'late': 0.0625, 'its': 0.0625, 'son': 0.125}"
blackits,{'time': 1.0}
time,"{'word': 0.012658227848101266, 'man': 0.0379746835443038, 'the': 0.0379746835443038, 'to': 0.10126582278481013, 'is': 0.10126582278481013, 'like': 0.02531645569620253, 'dug': 0.012658227848101266, 'comin': 0.02531645569620253, 'for': 0.02531645569620253, 'you': 0.012658227848101266, 'flies': 0.012658227848101266, 'alone': 0.012658227848101266, 'watch': 0.012658227848101266, 'when': 0.012658227848101266, 'a': 0.02531645569620253, 'in': 0.02531645569620253, 'i': 0.0379746835443038, 'yeah': 0.06329113924050633, 'everythings': 0.012658227848101266, 'now': 0.012658227848101266, 'been': 0.012658227848101266, 'smoker': 0.012658227848101266, '4': 0.10126582278481013, 'yo': 0.02531645569620253, 'aiyyo': 0.012658227848101266, 'it': 0.0379746835443038, 'got': 0.012658227848101266, 'different': 0.012658227848101266, 'make': 0.02531645569620253, 'they': 0.012658227848101266, 'these': 0.012658227848101266, 'its': 0.012658227848101266, 'one': 0.012658227848101266, 'want': 0.012658227848101266, 'behind': 0.012658227848101266, 'him': 0.012658227848101266, 'somebody': 0.012658227848101266, 'sendin': 0.012658227848101266, 'weak': 0.012658227848101266}"
word,"{'word': 0.06896551724137931, 'its': 0.034482758620689655, 'best': 0.034482758620689655, 'up': 0.1724137931034483, 'to': 0.20689655172413793, 'fuck': 0.034482758620689655, 'life': 0.034482758620689655, 'i': 0.06896551724137931, 'time': 0.034482758620689655, 'on': 0.034482758620689655, 'so': 0.034482758620689655, 'got': 0.034482758620689655, 'is': 0.06896551724137931, 'them': 0.034482758620689655, 'if': 0.034482758620689655, 'fresh': 0.034482758620689655, 'cause': 0.034482758620689655}"
its,"{'time': 0.00904977375565611, 'like': 0.049773755656108594, 'good': 0.004524886877828055, 'only': 0.013574660633484163, 'a': 0.04524886877828054, 'pain': 0.004524886877828055, 'all': 0.03619909502262444, 'yours': 0.09502262443438914, 'mine': 0.13574660633484162, 'minewhose': 0.06787330316742081, 'over': 0.00904977375565611, 'too': 0.00904977375565611, 'horizontal': 0.004524886877828055, 'on': 0.00904977375565611, 'payme': 0.004524886877828055, 'sincerely': 0.004524886877828055, 'been': 0.013574660633484163, 'deep': 0.004524886877828055, 'done': 0.00904977375565611, 'buggedplus': 0.004524886877828055, 'elementary': 0.004524886877828055, 'never': 0.004524886877828055, 'about': 0.013574660633484163, 'your': 0.004524886877828055, 'what': 0.00904977375565611, 'real': 0.02262443438914027, 'halftime': 0.04072398190045249, 'my': 0.004524886877828055, 'still': 0.004524886877828055, 'the': 0.03167420814479638, 'sickenin': 0.004524886877828055, 'logic': 0.004524886877828055, 'nobody': 0.004524886877828055, 'halfandhalf': 0.004524886877828055, 'so': 0.00904977375565611, 'hard': 0.004524886877828055, 'just': 0.027149321266968326, 'life': 0.004524886877828055, 'as': 0.004524886877828055, 'threshold': 0.004524886877828055, 'funny': 0.00904977375565611, 'illmatic': 0.01809954751131222, 'nasty': 0.004524886877828055, 'either': 0.004524886877828055, 'nothin': 0.004524886877828055, 'evident': 0.004524886877828055, 'nas': 0.004524886877828055, 'off': 0.004524886877828055, 'that': 0.01809954751131222, 'bullets': 0.004524886877828055, 'clear': 0.004524886877828055, 'gats': 0.004524886877828055, 'back': 0.013574660633484163, 'up': 0.004524886877828055, 'gray': 0.004524886877828055, 'love': 0.02262443438914027, 'hotter': 0.004524886877828055, 'certain': 0.004524886877828055, 'for': 0.004524886877828055, 'not': 0.004524886877828055, 'sown': 0.004524886877828055, 'old': 0.004524886877828055, 'quite': 0.004524886877828055, 'rare': 0.004524886877828055, 'however': 0.004524886877828055, 'fuck': 0.004524886877828055, 'peace': 0.004524886877828055, 'ghetto': 0.004524886877828055, 'poison': 0.00904977375565611, 'day': 0.004524886877828055, 'mentioned': 0.004524886877828055, 'harder': 0.004524886877828055, 'hate': 0.004524886877828055, 'usually': 0.004524886877828055, 'cheaper': 0.004524886877828055, 'kinda': 0.004524886877828055, 'bubbly': 0.004524886877828055, 'bubbles': 0.004524886877828055, 'fun': 0.004524886877828055, 'war': 0.004524886877828055, 'me': 0.004524886877828055, 'kill': 0.004524886877828055}"
man,"{'its': 0.007751937984496124, 'aight': 0.007751937984496124, 'begin': 0.007751937984496124, 'ayo': 0.007751937984496124, 'how': 0.007751937984496124, 'then': 0.015503875968992248, 'stabbed': 0.007751937984496124, 'what': 0.046511627906976744, 'ill': 0.007751937984496124, 'cassius': 0.007751937984496124, 'live': 0.007751937984496124, 'fuck': 0.023255813953488372, 'gave': 0.007751937984496124, 'but': 0.015503875968992248, 'bleed': 0.007751937984496124, 'ima': 0.007751937984496124, 'one': 0.015503875968992248, 'herb': 0.007751937984496124, 'big': 0.023255813953488372, 'cormega': 0.007751937984496124, 'slate': 0.007751937984496124, 'preemo': 0.007751937984496124, 'is': 0.023255813953488372, 'worthy': 0.007751937984496124, 'you': 0.023255813953488372, 'like': 0.007751937984496124, 'im': 0.015503875968992248, 'put': 0.015503875968992248, 'was': 0.007751937984496124, 'kill': 0.007751937984496124, 'i': 0.031007751937984496, 'am': 0.007751937984496124, 'yo': 0.031007751937984496, 'niggas': 0.015503875968992248, 'smoke': 0.007751937984496124, 'caught': 0.007751937984496124, 'nah': 0.007751937984496124, 'who': 0.08527131782945736, 'with': 0.007751937984496124, 'youre': 0.16279069767441862, 'became': 0.007751937984496124, 'that': 0.015503875968992248, 'there': 0.007751937984496124, 'lets': 0.007751937984496124, 'shit': 0.007751937984496124, 'word': 0.007751937984496124, 'true': 0.007751937984496124, 'takin': 0.007751937984496124, 'stop': 0.015503875968992248, 'cmon': 0.007751937984496124, 'light': 0.007751937984496124, 'representin': 0.007751937984496124, 'they': 0.007751937984496124, 'throwin': 0.007751937984496124, 'awaitin': 0.007751937984496124, 'saw': 0.007751937984496124, 'a': 0.015503875968992248, 'my': 0.007751937984496124, 'shits': 0.007751937984496124, 'let': 0.007751937984496124, 'from': 0.007751937984496124, 'he': 0.007751937984496124, 'missed': 0.007751937984496124, 'now': 0.007751937984496124, 'ooooohoooohoooooooh': 0.007751937984496124, 'safe': 0.007751937984496124, 'perhaps': 0.007751937984496124, 'out': 0.007751937984496124, 'eric': 0.007751937984496124, 'spunk': 0.007751937984496124, 'this': 0.007751937984496124}"
aight,"{'man': 0.14285714285714285, 'to': 0.14285714285714285, 'fake': 0.14285714285714285, 'fuck': 0.14285714285714285, 'goodbye': 0.14285714285714285, 'like': 0.14285714285714285, 'with': 0.14285714285714285}"
begin,"{'yeahstraight': 0.25, 'like': 0.25, 'i': 0.25, 'with': 0.25}"
yeahstraight,{'out': 1.0}
