Word,Frequency
yo,"{'i': 0.1320754716981132, 'b': 0.018867924528301886, 'why': 0.018867924528301886, 'quiero': 0.018867924528301886, 'thinkin': 0.018867924528301886, 'im': 0.07547169811320754, 'man': 0.03773584905660377, 'yo': 0.11320754716981132, 'this': 0.018867924528301886, 'see': 0.018867924528301886, 'demdemdemdem': 0.018867924528301886, 'peoplell': 0.018867924528301886, 'ayo': 0.03773584905660377, 'who': 0.018867924528301886, 'hold': 0.05660377358490566, 'whats': 0.018867924528301886, 'he': 0.03773584905660377, 'cause': 0.018867924528301886, 'baby': 0.018867924528301886, 'you': 0.03773584905660377, 'dude': 0.018867924528301886, 'clear': 0.018867924528301886, 'look': 0.018867924528301886, 'yes': 0.018867924528301886, 'mula': 0.018867924528301886, 'yeah': 0.018867924528301886, 'ah': 0.018867924528301886, 'ill': 0.018867924528301886, 'when': 0.018867924528301886, 'nigga': 0.018867924528301886, 'everybody': 0.018867924528301886, 'tampoco': 0.018867924528301886, 'dont': 0.018867924528301886}"
i,"{'never': 0.00843558282208589, 'did': 0.007668711656441718, 'dont': 0.05138036809815951, 'walk': 0.0007668711656441718, 'was': 0.016104294478527608, 'fuck': 0.011503067484662576, 'got': 0.027607361963190184, 'thought': 0.0023006134969325155, 'been': 0.010736196319018405, 'mean': 0.010736196319018405, 'agree': 0.0007668711656441718, 'like': 0.009202453987730062, 'believe': 0.0015337423312883436, 'stand': 0.0007668711656441718, 'can': 0.009969325153374233, 'piss': 0.003067484662576687, 'squirm': 0.0007668711656441718, 'shake': 0.0007668711656441718, 'take': 0.0015337423312883436, 'make': 0.003834355828220859, 'just': 0.05521472392638037, 'blow': 0.0007668711656441718, 'went': 0.003067484662576687, 'curve': 0.0007668711656441718, 'stopped': 0.0007668711656441718, 'stop': 0.0007668711656441718, 'whip': 0.0007668711656441718, 'be': 0.018404907975460124, 'say': 0.005368098159509203, 'said': 0.024539877300613498, 'do': 0.004601226993865031, 'have': 0.0023006134969325155, 'am': 0.0352760736196319, 'aint': 0.04141104294478527, 'tried': 0.004601226993865031, 'heard': 0.0015337423312883436, 'should': 0.0023006134969325155, 'used': 0.004601226993865031, 'remember': 0.0007668711656441718, 'woulda': 0.0015337423312883436, 'saw': 0.0015337423312883436, 'meant': 0.0015337423312883436, 'let': 0.00843558282208589, 'ride': 0.003067484662576687, 'turn': 0.0007668711656441718, 'go': 0.00843558282208589, 'pick': 0.0007668711656441718, 'flaunt': 0.0007668711656441718, 'put': 0.009202453987730062, 'get': 0.026840490797546013, 'shine': 0.0007668711656441718, 'think': 0.006901840490797546, 'must': 0.0023006134969325155, 'move': 0.0015337423312883436, 'could': 0.013803680981595092, 'cant': 0.015337423312883436, 'might': 0.003834355828220859, 'floss': 0.0007668711656441718, 'invented': 0.0007668711656441718, 'eat': 0.0007668711656441718, 'know': 0.04217791411042945, 'hit': 0.00843558282208589, 'brought': 0.0007668711656441718, 'pull': 0.006901840490797546, 'forgot': 0.0007668711656441718, 'come': 0.005368098159509203, 'im': 0.006901840490797546, 'need': 0.009202453987730062, 'beez': 0.012269938650306749, 'spit': 0.0015337423312883436, 'werent': 0.0023006134969325155, 'came': 0.00843558282208589, 'had': 0.003067484662576687, 'only': 0.0015337423312883436, 'pulled': 0.0015337423312883436, 'wanna': 0.005368098159509203, 'gave': 0.0015337423312883436, 'all': 0.003067484662576687, 'will': 0.005368098159509203, 'would': 0.003834355828220859, 'ski': 0.0007668711656441718, 'employ': 0.0007668711656441718, 'little': 0.0007668711656441718, 'gotta': 0.012269938650306749, 'ont': 0.0007668711656441718, 'tell': 0.009202453987730062, 'iiiiiii': 0.0007668711656441718, 'still': 0.07285276073619631, 'lay': 0.0007668711656441718, 'hear': 0.003067484662576687, 'order': 0.0007668711656441718, 'is': 0.003067484662576687, 'mack': 0.0015337423312883436, 'really': 0.0007668711656441718, 'i': 0.0299079754601227, 'ii': 0.0015337423312883436, 'okay': 0.0015337423312883436, 'cut': 0.0015337423312883436, 'spoke': 0.0007668711656441718, 'told': 0.009969325153374233, 'wont': 0.0015337423312883436, 'sped': 0.0007668711656441718, 'see': 0.012269938650306749, 'pop': 0.0007668711656441718, 'felt': 0.0007668711656441718, 'call': 0.004601226993865031, 'keep': 0.006134969325153374, 'write': 0.0007668711656441718, 'win': 0.0015337423312883436, 'want': 0.011503067484662576, 'love': 0.007668711656441718, 'pass': 0.0023006134969325155, 'also': 0.0007668711656441718, 'suck': 0.0007668711656441718, 'beat': 0.0007668711656441718, 'left': 0.0007668711656441718, 'wouldnt': 0.0007668711656441718, 'sprinkle': 0.0015337423312883436, 'holla': 0.0007668711656441718, 'wire': 0.0007668711656441718, 'knew': 0.003834355828220859, 'fronted': 0.0007668711656441718, 'learned': 0.0007668711656441718, 'look': 0.0015337423312883436, 'swear': 0.003834355828220859, 'looked': 0.0007668711656441718, 'suppose': 0.0007668711656441718, 'feel': 0.003834355828220859, 'lost': 0.0007668711656441718, 'didnt': 0.003067484662576687, 'work': 0.0007668711656441718, 'own': 0.0023006134969325155, 'owe': 0.0007668711656441718, 'treat': 0.0015337423312883436, 'rub': 0.0007668711656441718, 'live': 0.0015337423312883436, 'fly': 0.003067484662576687, 'fire': 0.0007668711656441718, 'desire': 0.0007668711656441718, 'slayed': 0.0007668711656441718, 'bring': 0.0007668711656441718, 'couldnt': 0.003834355828220859, 'wish': 0.009202453987730062, 'waited': 0.0007668711656441718, 'roll': 0.0015337423312883436, 'slick': 0.0007668711656441718, 'leave': 0.0007668711656441718, 'fucking': 0.0007668711656441718, 'broke': 0.0007668711656441718, 'tied': 0.0007668711656441718, 'took': 0.0015337423312883436, 'shove': 0.0007668711656441718, 'promise': 0.0007668711656441718, 'watch': 0.0007668711656441718, 'guess': 0.0015337423312883436, 'speak': 0.0007668711656441718, 'already': 0.0007668711656441718, 'wasnt': 0.0015337423312883436, 'straighten': 0.0007668711656441718, 'double': 0.0007668711656441718, 'done': 0.0015337423312883436, 'embody': 0.0007668711656441718, 'wrote': 0.0007668711656441718, 'cried': 0.0015337423312883436, 'show': 0.0007668711656441718, 'stunt': 0.0015337423312883436, 'fucked': 0.0007668711656441718, 'send': 0.0007668711656441718, 'tease': 0.0007668711656441718, 'hang': 0.0007668711656441718, 'stay': 0.0015337423312883436, 'always': 0.0007668711656441718, 'figured': 0.0007668711656441718, 'end': 0.004601226993865031, 'popped': 0.0007668711656441718, 'nickname': 0.0007668711656441718, 'pay': 0.0007668711656441718, 'graduate': 0.0007668711656441718, 'ball': 0.0023006134969325155, 'hate': 0.0023006134969325155, 'play': 0.0015337423312883436, 'give': 0.0023006134969325155, 'wait': 0.0007668711656441718, 'couldve': 0.003067484662576687, 'intimidate': 0.0007668711656441718, 'wash': 0.0007668711656441718, 'ripped': 0.0007668711656441718, 'pumped': 0.0007668711656441718, 'dumped': 0.0007668711656441718, 'bumped': 0.0007668711656441718, 'trumped': 0.0007668711656441718, 'scare': 0.0007668711656441718, 'cum': 0.0007668711656441718, 'shoulda': 0.0015337423312883436, 'bust': 0.0007668711656441718, 'drop': 0.0007668711656441718, 'run': 0.0007668711656441718, 'dos': 0.0007668711656441718, 'pleases': 0.0007668711656441718, 'endorse': 0.0007668711656441718, 'cash': 0.0007668711656441718, 'score': 0.0007668711656441718, 'bagged': 0.0007668711656441718, 'birkind': 0.0007668711656441718, 'replace': 0.003067484662576687, 'count': 0.0015337423312883436, 'miss': 0.0023006134969325155, 'tune': 0.003834355828220859, 'bought': 0.0007668711656441718, 'breeze': 0.0007668711656441718, 'body': 0.0007668711656441718, 'made': 0.0007668711656441718, 'tweet': 0.0007668711656441718, 'hammer': 0.0007668711656441718, 'knife': 0.0007668711656441718, 'fight': 0.0007668711656441718, 'lied': 0.01303680981595092, 'fall': 0.0007668711656441718, 'what': 0.0015337423312883436, 'you': 0.0007668711656441718, 'yeah': 0.0007668711656441718, 'woah': 0.0007668711656441718, 'without': 0.0007668711656441718, 'payed': 0.0007668711656441718, 'land': 0.0007668711656441718, 'dip': 0.0007668711656441718, 'me': 0.0007668711656441718, 'dare': 0.0015337423312883436, 'wine': 0.0023006134969325155, 'hope': 0.0023006134969325155, 'chase': 0.0007668711656441718, 'become': 0.0007668711656441718, 'start': 0.0007668711656441718, 'represent': 0.0007668711656441718, 'shoot': 0.0007668711656441718, 'sun': 0.0007668711656441718, 'queen': 0.0007668711656441718}"
never,"{'fucked': 0.08163265306122448, 'left': 0.02040816326530612, 'be': 0.12244897959183673, 'get': 0.02040816326530612, 'need': 0.02040816326530612, 'fuck': 0.04081632653061224, 'lie': 0.02040816326530612, 'iphone': 0.02040816326530612, 'call': 0.02040816326530612, 'let': 0.02040816326530612, 'fly': 0.02040816326530612, 'bought': 0.04081632653061224, 'make': 0.04081632653061224, 'got': 0.04081632653061224, 'think': 0.02040816326530612, 'understands': 0.02040816326530612, 'reach': 0.02040816326530612, 'cheat': 0.04081632653061224, 'indict': 0.02040816326530612, 'have': 0.02040816326530612, 'less': 0.02040816326530612, 'made': 0.02040816326530612, 'played': 0.02040816326530612, 'share': 0.02040816326530612, 'show': 0.02040816326530612, 'toe': 0.02040816326530612, 'rode': 0.02040816326530612, 'went': 0.04081632653061224, 'been': 0.04081632653061224, 'pay': 0.02040816326530612, 'play': 0.02040816326530612, 'do': 0.02040816326530612, 'hide': 0.02040816326530612, 'miss': 0.02040816326530612}"
fucked,"{'wayne': 0.1, 'drake': 0.1, 'nicki': 0.1, 'nick': 0.1, 'up': 0.3, 'around': 0.1, 'with': 0.1, 'her': 0.1}"
wayne,"{'i': 0.08333333333333333, 'record': 0.08333333333333333, 'who': 0.3333333333333333, 'ask': 0.3333333333333333, 'give': 0.08333333333333333, 'for': 0.08333333333333333}"
drake,"{'on': 0.2, 'worth': 0.2, 'i': 0.2, 'tunechi': 0.2, 'niggas': 0.2}"
on,"{'my': 0.05167958656330749, 'duct': 0.002583979328165375, 'a': 0.03875968992248062, 'that': 0.015503875968992248, 'houston': 0.002583979328165375, 'wax': 0.002583979328165375, 'the': 0.11886304909560723, 'kitty': 0.002583979328165375, 'fleek': 0.00516795865633075, 'geek': 0.002583979328165375, 'top': 0.007751937984496124, 'this': 0.00516795865633075, 'her': 0.00516795865633075, 'special': 0.002583979328165375, 'some': 0.0103359173126615, 'it': 0.09043927648578812, 'me': 0.03359173126614987, 'your': 0.09302325581395349, 'em': 0.10852713178294573, 'bitch': 0.015503875968992248, 'fendi': 0.0103359173126615, 'i': 0.01808785529715762, 'dialin': 0.00516795865633075, 'ayo': 0.00516795865633075, 'siamese': 0.002583979328165375, 'call': 0.002583979328165375, 'how': 0.002583979328165375, 'they': 0.007751937984496124, 'their': 0.002583979328165375, 'molly': 0.002583979328165375, 'deck': 0.007751937984496124, 'hey': 0.002583979328165375, 'timeout': 0.002583979328165375, 'vacation': 0.002583979328165375, 'his': 0.002583979328165375, 'he': 0.007751937984496124, 'love': 0.002583979328165375, 'lock': 0.002583979328165375, 'something': 0.002583979328165375, 'pushin': 0.002583979328165375, 'hold': 0.00516795865633075, 'holiday': 0.002583979328165375, 'now': 0.01808785529715762, 'an': 0.002583979328165375, 'girls': 0.002583979328165375, 'chitlins': 0.002583979328165375, 'aventadors': 0.002583979328165375, 'yes': 0.002583979328165375, 'lift': 0.002583979328165375, 'rick': 0.002583979328165375, 'rag': 0.002583979328165375, 'everything': 0.002583979328165375, 'barbie': 0.0103359173126615, 'see': 0.00516795865633075, 'come': 0.0103359173126615, 'earth': 0.002583979328165375, 'scrunch': 0.002583979328165375, 'is': 0.002583979328165375, 'eyelids': 0.002583979328165375, 'theyll': 0.002583979328165375, 'wash': 0.002583979328165375, 'repeat': 0.002583979328165375, 'you': 0.020671834625323, 'him': 0.015503875968992248, 'lockdown': 0.002583979328165375, 'bitches': 0.00516795865633075, 'ebt': 0.002583979328165375, 'roc': 0.002583979328165375, 'consistent': 0.00516795865633075, 'margarita': 0.002583979328165375, 'pink': 0.002583979328165375, 'monster': 0.002583979328165375, 'swish': 0.00516795865633075, 'g6': 0.00516795865633075, 'blood': 0.0103359173126615, 'again': 0.002583979328165375, 'ski': 0.007751937984496124, 'board': 0.007751937984496124, 'point': 0.007751937984496124, 'all': 0.002583979328165375, 'and': 0.002583979328165375, 'watches': 0.002583979328165375, 'snowflow': 0.002583979328165375, 'other': 0.002583979328165375, 'man': 0.002583979328165375, 'them': 0.002583979328165375, 'aint': 0.002583979328165375, 'spur': 0.002583979328165375, 'tour': 0.002583979328165375, 'crying': 0.002583979328165375, 'presale': 0.002583979328165375, 'keep': 0.002583979328165375, 'play': 0.05167958656330749, 'am': 0.002583979328165375}"
my,"{'life': 0.0070921985815602835, 'ass': 0.016548463356973995, 'man': 0.0070921985815602835, 'butt': 0.004728132387706856, 'sons': 0.02364066193853428, 'idea': 0.002364066193853428, 'real': 0.0070921985815602835, 'side': 0.03546099290780142, 'girls': 0.0070921985815602835, 'goons': 0.002364066193853428, 'ways': 0.002364066193853428, 'girlfriend': 0.002364066193853428, 'eyes': 0.01182033096926714, 'money': 0.01182033096926714, 'nigga': 0.01182033096926714, 'story': 0.002364066193853428, 'feelin': 0.018912529550827423, 'im': 0.002364066193853428, 'tax': 0.002364066193853428, 'maybach': 0.002364066193853428, 'mask': 0.002364066193853428, 'uh': 0.009456264775413711, 'changed': 0.002364066193853428, 'cookin': 0.002364066193853428, 'ego': 0.004728132387706856, 'records': 0.002364066193853428, 'finger': 0.002364066193853428, 'skirt': 0.002364066193853428, 'call': 0.002364066193853428, 'shit': 0.009456264775413711, 'dms': 0.002364066193853428, 'baby': 0.004728132387706856, 'dressing': 0.002364066193853428, 'group': 0.002364066193853428, 'unit': 0.002364066193853428, 'cubans': 0.002364066193853428, 'flow': 0.002364066193853428, 'jews': 0.002364066193853428, 'account': 0.004728132387706856, 'new': 0.002364066193853428, 'dick': 0.0070921985815602835, 'diamonds': 0.002364066193853428, 'bun': 0.002364066193853428, 'chest': 0.002364066193853428, 'kingdom': 0.002364066193853428, 'timbs': 0.002364066193853428, 'lifestyle': 0.0070921985815602835, 'denim': 0.002364066193853428, 'top': 0.002364066193853428, 'anaconda': 0.030732860520094562, 'purse': 0.002364066193853428, 'automobile': 0.004728132387706856, 'sex': 0.004728132387706856, 'gosh': 0.02127659574468085, 'salad': 0.002364066193853428, 'god': 0.0070921985815602835, 'bitches': 0.016548463356973995, 'fat': 0.002364066193853428, 'time': 0.004728132387706856, 'pussy': 0.014184397163120567, 'wrist': 0.002364066193853428, 'swordfish': 0.002364066193853428, 'drift': 0.002364066193853428, 'jizz': 0.002364066193853428, 'businesses': 0.002364066193853428, 'christmas': 0.002364066193853428, 'game': 0.0070921985815602835, 'style': 0.009456264775413711, 'my': 0.0070921985815602835, 'youre': 0.002364066193853428, 'heartbeat': 0.009456264775413711, 'prime': 0.002364066193853428, 'niggas': 0.018912529550827423, 'dollies': 0.002364066193853428, 'crew': 0.004728132387706856, 'french': 0.002364066193853428, 'tongue': 0.002364066193853428, 'lane': 0.0070921985815602835, 'blankie': 0.004728132387706856, 'mac': 0.002364066193853428, 'entrée': 0.002364066193853428, 'shoes': 0.002364066193853428, 'fruit': 0.004728132387706856, 'personal': 0.002364066193853428, 'partner': 0.0070921985815602835, 'foreign': 0.002364066193853428, 'mansion': 0.002364066193853428, 'cups': 0.002364066193853428, 'pattern': 0.002364066193853428, 'daughter': 0.002364066193853428, 'little': 0.002364066193853428, 'business': 0.002364066193853428, 'mother': 0.002364066193853428, 'child': 0.002364066193853428, 'hooptyhooptyhoop': 0.002364066193853428, 'rent': 0.002364066193853428, 'name': 0.03309692671394799, 'lip': 0.002364066193853428, 'feet': 0.002364066193853428, 'territory': 0.002364066193853428, 'son': 0.01182033096926714, 'phone': 0.004728132387706856, 'empire': 0.002364066193853428, 'haters': 0.002364066193853428, 'moment': 0.009456264775413711, 'benz': 0.002364066193853428, 'd': 0.004728132387706856, 'odyssey': 0.004728132387706856, 'jeweler': 0.002364066193853428, 'mean': 0.002364066193853428, 'hands': 0.002364066193853428, 'palace': 0.002364066193853428, 'show': 0.002364066193853428, 'whips': 0.002364066193853428, 'wad': 0.002364066193853428, 'fuckin': 0.002364066193853428, 'music': 0.002364066193853428, 'punching': 0.002364066193853428, 'fault': 0.0070921985815602835, 'startin': 0.002364066193853428, 'advance': 0.002364066193853428, 'fame': 0.002364066193853428, 'videos': 0.002364066193853428, 'mind': 0.002364066193853428, 'wristes': 0.004728132387706856, 'diznick': 0.004728132387706856, 'kitchen': 0.002364066193853428, 'posse': 0.002364066193853428, 'cucka': 0.002364066193853428, 'enemy': 0.004728132387706856, 'concern': 0.002364066193853428, 'powers': 0.002364066193853428, 'body': 0.009456264775413711, 'blood': 0.002364066193853428, 'craft': 0.002364066193853428, 'surprise': 0.002364066193853428, 'nanananananananananana': 0.004728132387706856, 'mom': 0.002364066193853428, 'sister': 0.002364066193853428, 'gun': 0.004728132387706856, 'way': 0.002364066193853428, 'relations': 0.002364066193853428, 'position': 0.002364066193853428, 'sleeve': 0.002364066193853428, 'dividend': 0.002364066193853428, 'bday': 0.002364066193853428, 'own': 0.004728132387706856, 'pocket': 0.004728132387706856, 'opps': 0.002364066193853428, 'page': 0.002364066193853428, 'government': 0.002364066193853428, 'bellyana': 0.002364066193853428, 'hair': 0.016548463356973995, 'damn': 0.002364066193853428, 'opposite': 0.002364066193853428, 'procedure': 0.002364066193853428, 'clique': 0.002364066193853428, 'folks': 0.002364066193853428, 'face': 0.002364066193853428, 'shoe': 0.002364066193853428, 'asian': 0.002364066193853428, 'spot': 0.002364066193853428, 'crib': 0.002364066193853428, 'curry': 0.004728132387706856, 'biggest': 0.002364066193853428, 'charm': 0.002364066193853428, 'arm': 0.002364066193853428, 'ritual': 0.002364066193853428, 'bitch': 0.004728132387706856, 'contacts': 0.002364066193853428, 'boots': 0.002364066193853428, 'legacy': 0.002364066193853428, 'gold': 0.002364066193853428, 'knockoffs': 0.002364066193853428, 'crown': 0.002364066193853428, 'plug': 0.002364066193853428, 'motherfuckin': 0.004728132387706856, 'seed': 0.002364066193853428, 'necklace': 0.0070921985815602835, 'fin': 0.0070921985815602835, 'mark': 0.002364066193853428, 'lambo': 0.002364066193853428, 'bodys': 0.002364066193853428, 'winnin': 0.002364066193853428, 'naomi': 0.002364066193853428, 'fans': 0.004728132387706856, 'panties': 0.002364066193853428, 'dues': 0.002364066193853428, 'kate': 0.002364066193853428, 'two': 0.002364066193853428, 'line': 0.004728132387706856, 'jealous': 0.002364066193853428, 'russell': 0.002364066193853428, 'laces': 0.002364066193853428, 'bracelet': 0.002364066193853428, 'mama': 0.004728132387706856, 'project': 0.002364066193853428, 'pager': 0.002364066193853428, 'know': 0.002364066193853428, 'camera': 0.002364066193853428, 'lap': 0.002364066193853428, 'heart': 0.04018912529550828, 'all': 0.002364066193853428, 'insecurities': 0.002364066193853428, 'jump': 0.002364066193853428, 'free': 0.002364066193853428, 'marc': 0.002364066193853428, 'truck': 0.002364066193853428, 'hood': 0.002364066193853428, 'net': 0.002364066193853428, 'shooters': 0.002364066193853428, 'best': 0.002364066193853428, 'sneakers': 0.002364066193853428, 'flows': 0.002364066193853428, 'wigs': 0.002364066193853428, 'beret': 0.002364066193853428, 'canadian': 0.002364066193853428, 'brand': 0.004728132387706856, 'tours': 0.002364066193853428, 'ride': 0.002364066193853428, 'recipe': 0.002364066193853428, 'cocoa': 0.002364066193853428, 'ear': 0.002364066193853428, 'bad': 0.002364066193853428, 'reign': 0.002364066193853428}"
life,"{'man': 0.021739130434782608, 'thats': 0.021739130434782608, 'damn': 0.043478260869565216, 'bitches': 0.021739130434782608, 'my': 0.021739130434782608, 'for': 0.2826086956521739, 'she': 0.021739130434782608, 'is': 0.06521739130434782, 'itself': 0.021739130434782608, 'theres': 0.021739130434782608, 'cause': 0.06521739130434782, 'this': 0.06521739130434782, 'i': 0.021739130434782608, 'woo': 0.043478260869565216, 'yikes': 0.043478260869565216, 'you': 0.06521739130434782, 'im': 0.13043478260869565, 'woah': 0.021739130434782608}"
man,"{'fucks': 0.015625, 'full': 0.015625, 'on': 0.015625, 'but': 0.015625, 'in': 0.015625, 'i': 0.203125, 'maybe': 0.015625, 'these': 0.015625, 'uzi': 0.015625, 'word': 0.015625, 'she': 0.015625, 'this': 0.03125, 'to': 0.015625, 'man': 0.015625, 'uh': 0.015625, 'fuck': 0.078125, 'im': 0.109375, 'its': 0.015625, 'slow': 0.015625, 'my': 0.03125, 'go': 0.015625, 'keep': 0.015625, 'cause': 0.015625, 'do': 0.015625, 'round': 0.03125, 'you': 0.03125, 'sb': 0.015625, 'we': 0.015625, 'got': 0.015625, '30s': 0.015625, 'sawed': 0.015625, 'what': 0.015625, 'lets': 0.015625, 'chiraq': 0.015625, 'name': 0.015625, 'all': 0.015625, 'it': 0.015625, 'the': 0.015625}"
