Word,Frequency
its,"{'either': 0.010101010101010102, 'sort': 0.005050505050505051, 'definite': 0.005050505050505051, 'evident': 0.005050505050505051, 'panic': 0.005050505050505051, 'like': 0.0707070707070707, 'given': 0.005050505050505051, 'over': 0.005050505050505051, 'a': 0.08585858585858586, 'the': 0.14646464646464646, 'full': 0.020202020202020204, 'not': 0.015151515151515152, 'getting': 0.005050505050505051, 'fine': 0.005050505050505051, 'still': 0.010101010101010102, 'been': 0.020202020202020204, 'so': 0.020202020202020204, 'due': 0.005050505050505051, 'set': 0.005050505050505051, 'gonna': 0.010101010101010102, 'far': 0.005050505050505051, 'alright': 0.005050505050505051, 'time': 0.020202020202020204, 'cinnamon': 0.005050505050505051, 'nyck': 0.005050505050505051, 'assassin': 0.005050505050505051, 'part': 0.005050505050505051, 'quite': 0.005050505050505051, 'clear': 0.015151515151515152, 'nuts': 0.005050505050505051, 'hot': 0.005050505050505051, 'in': 0.005050505050505051, 'that': 0.005050505050505051, 'just': 0.010101010101010102, 'really': 0.005050505050505051, 'gon': 0.010101010101010102, 'another': 0.010101010101010102, 'all': 0.06565656565656566, 'world': 0.010101010101010102, 'kungfu': 0.005050505050505051, 'everyday': 0.005050505050505051, 'should': 0.005050505050505051, 'mind': 0.005050505050505051, 'hard': 0.025252525252525252, 'even': 0.005050505050505051, 'turnt': 0.005050505050505051, 'offwhite': 0.005050505050505051, 'lit': 0.005050505050505051, 'noon': 0.005050505050505051, 'something': 0.005050505050505051, 'funny': 0.005050505050505051, 'very': 0.005050505050505051, 'what': 0.005050505050505051, 'honestly': 0.005050505050505051, 'never': 0.010101010101010102, 'true': 0.005050505050505051, 'kinda': 0.005050505050505051, 'ashes': 0.005050505050505051, 'passion': 0.005050505050505051, 'safe': 0.005050505050505051, 'supposed': 0.005050505050505051, 'wild': 0.005050505050505051, 'no': 0.04040404040404041, 'nathan': 0.005050505050505051, 'scaring': 0.005050505050505051, 'strength': 0.005050505050505051, 'nothing': 0.005050505050505051, 'first': 0.005050505050505051, 'best': 0.005050505050505051, 'said': 0.005050505050505051, 'congregation': 0.005050505050505051, 'my': 0.005050505050505051, 'karma': 0.005050505050505051, 'always': 0.005050505050505051, 'downright': 0.005050505050505051, 'pe': 0.005050505050505051, 'arroz': 0.005050505050505051, 'ants': 0.005050505050505051, 'an': 0.005050505050505051, 'new': 0.005050505050505051, 'only': 0.005050505050505051, 'but': 0.020202020202020204, 'bugged': 0.005050505050505051, 'gas': 0.005050505050505051, 'yo': 0.005050505050505051, 'for': 0.005050505050505051, 'fast': 0.005050505050505051, 'sad': 0.005050505050505051, 'often': 0.005050505050505051, 'too': 0.005050505050505051, 'way': 0.005050505050505051}"
either,"{'them': 0.3333333333333333, 'get': 0.3333333333333333, 'i': 0.3333333333333333}"
them,"{'or': 0.015151515151515152, 'girls': 0.015151515151515152, 'pe': 0.015151515151515152, 'the': 0.015151515151515152, 'brolic': 0.015151515151515152, 'cold': 0.015151515151515152, 'presidents': 0.015151515151515152, 'who': 0.015151515151515152, 'government': 0.015151515151515152, 'coppers': 0.015151515151515152, 'niggas': 0.015151515151515152, 'from': 0.015151515151515152, 'restless': 0.045454545454545456, 'kick': 0.015151515151515152, 'is': 0.015151515151515152, 'fake': 0.015151515151515152, 'front': 0.015151515151515152, 'stop': 0.015151515151515152, 'dirty': 0.015151515151515152, 'nightmare': 0.015151515151515152, 'picket': 0.015151515151515152, 'because': 0.015151515151515152, 'just': 0.015151515151515152, 'postcards': 0.015151515151515152, 'that': 0.015151515151515152, 'dimes': 0.015151515151515152, 'blood': 0.015151515151515152, 'rainbows': 0.015151515151515152, 'potofgolds': 0.015151515151515152, 'in': 0.015151515151515152, 'gangstas': 0.015151515151515152, 'fiends': 0.015151515151515152, 'but': 0.030303030303030304, 'im': 0.015151515151515152, 'killuminati': 0.015151515151515152, 'numbers': 0.015151515151515152, 'call': 0.015151515151515152, 'other': 0.015151515151515152, 'ms': 0.015151515151515152, 'labels': 0.030303030303030304, 'heavens': 0.015151515151515152, 'hinges': 0.015151515151515152, 'ah': 0.015151515151515152, 'to': 0.015151515151515152, 'on': 0.030303030303030304, 'brutally': 0.015151515151515152, 'them': 0.015151515151515152, 'murderers': 0.015151515151515152, 'nice': 0.015151515151515152, 'trap': 0.015151515151515152, 'maricónes': 0.015151515151515152, 'days': 0.015151515151515152, 'since': 0.015151515151515152, 'ls': 0.030303030303030304, 'akis': 0.015151515151515152, 'dollars': 0.015151515151515152, 'her': 0.015151515151515152, 'chicks': 0.015151515151515152, 'little': 0.015151515151515152, 'rhythmwrecking': 0.015151515151515152}"
or,"{'you': 0.046875, 'leave': 0.015625, 'four': 0.015625, 'say': 0.046875, 'get': 0.015625, 'a': 0.046875, 'railroad': 0.015625, 'to': 0.015625, 'more': 0.015625, 'i': 0.015625, 'support': 0.015625, 'two': 0.09375, 'trickle': 0.015625, 'on': 0.015625, 'who': 0.03125, 'maybe': 0.015625, 'high': 0.125, 'meet': 0.125, 'let': 0.015625, 'wrong': 0.015625, 'the': 0.109375, 'share': 0.015625, 'delayin': 0.015625, 'another': 0.015625, 'what': 0.015625, 'tell': 0.015625, 'die': 0.015625, 'flight': 0.015625, 'end': 0.015625, 'daron': 0.015625, 'whoever': 0.015625, 'branded': 0.015625}"
you,"{'its': 0.0016155088852988692, 'know': 0.05331179321486268, 'do': 0.004846526655896607, 'go': 0.0032310177705977385, 'is': 0.0032310177705977385, 'slippin': 0.0016155088852988692, 'cant': 0.024232633279483037, 'better': 0.012924071082390954, 'want': 0.012924071082390954, 'can': 0.029079159935379646, 'gotta': 0.011308562197092083, 'pussies': 0.0016155088852988692, 'work': 0.0016155088852988692, 'dishing': 0.0016155088852988692, 'outta': 0.0016155088852988692, 'hear': 0.0032310177705977385, 'but': 0.0016155088852988692, 'with': 0.0032310177705977385, 'dish': 0.0016155088852988692, 'next': 0.0016155088852988692, 'see': 0.017770597738287562, 'out': 0.011308562197092083, 'told': 0.004846526655896607, 'except': 0.0016155088852988692, 'down': 0.0032310177705977385, 'trapped': 0.0016155088852988692, 'submittin': 0.0016155088852988692, 'acquitted': 0.0016155088852988692, 'still': 0.006462035541195477, 'im': 0.0016155088852988692, 'i': 0.012924071082390954, 'should': 0.0016155088852988692, 'let': 0.0032310177705977385, 'on': 0.008077544426494346, 'must': 0.0032310177705977385, 'catch': 0.0016155088852988692, 'thought': 0.0016155088852988692, 'niggas': 0.009693053311793215, 'hate': 0.0016155088852988692, 'teaching': 0.0016155088852988692, 'rest': 0.0032310177705977385, 'aint': 0.0210016155088853, 'left': 0.0016155088852988692, 'remember': 0.0016155088852988692, 'and': 0.0032310177705977385, 'it': 0.0032310177705977385, 'up': 0.0032310177705977385, '2': 0.0016155088852988692, 'feel': 0.004846526655896607, 'wouldnt': 0.0016155088852988692, 'a': 0.006462035541195477, 'salty': 0.0016155088852988692, 'dont': 0.035541195476575124, 'halfass': 0.0016155088852988692, 'could': 0.024232633279483037, 'bugging': 0.0016155088852988692, 'get': 0.011308562197092083, 'might': 0.03715670436187399, 'mustve': 0.0032310177705977385, 'got': 0.0210016155088853, 'try': 0.0032310177705977385, 'not': 0.0016155088852988692, 'stay': 0.0016155088852988692, 'entitled': 0.0016155088852988692, 'pissed': 0.0016155088852988692, 'manage': 0.0016155088852988692, 'sell': 0.0016155088852988692, 'hit': 0.0016155088852988692, 'cracking': 0.0016155088852988692, 'sus': 0.004846526655896607, 'disrespect': 0.0016155088852988692, 'verbally': 0.0016155088852988692, 'best': 0.0016155088852988692, 'making': 0.0016155088852988692, 'or': 0.0016155088852988692, 'cause': 0.004846526655896607, 'peeping': 0.0016155088852988692, 'seeing': 0.0016155088852988692, 'please': 0.0032310177705977385, 'unleash': 0.0016155088852988692, 'move': 0.0016155088852988692, 'tryna': 0.006462035541195477, 'soakin': 0.0016155088852988692, 'screwed': 0.0016155088852988692, 'clown': 0.0016155088852988692, 'lucky': 0.0016155088852988692, 'help': 0.01615508885298869, 'wanna': 0.006462035541195477, 'willin': 0.0016155088852988692, 'are': 0.014539579967689823, 'panicking': 0.0016155088852988692, 'the': 0.009693053311793215, 'rude': 0.0016155088852988692, 'knew': 0.0016155088852988692, 'you': 0.0032310177705977385, 'how': 0.0016155088852988692, 'mean': 0.004846526655896607, 'through': 0.024232633279483037, 'tough': 0.0016155088852988692, 'who': 0.0016155088852988692, 'rap': 0.0016155088852988692, 'to': 0.006462035541195477, 'in': 0.012924071082390954, 'gone': 0.0016155088852988692, 'gon': 0.008077544426494346, 'like': 0.0032310177705977385, 'just': 0.011308562197092083, 'heard': 0.0032310177705977385, 'check': 0.0016155088852988692, 'from': 0.0016155088852988692, 'bout': 0.0016155088852988692, 'love': 0.0032310177705977385, 'some': 0.0032310177705977385, 'ball': 0.0016155088852988692, 'no': 0.0032310177705977385, 'shine': 0.0016155088852988692, 'be': 0.0016155088852988692, 'there': 0.0016155088852988692, 'talk': 0.0016155088852988692, 'buzz': 0.0016155088852988692, 'lets': 0.0032310177705977385, 'will': 0.004846526655896607, 'spawn': 0.0016155088852988692, 'sing': 0.0016155088852988692, 'confide': 0.012924071082390954, 'think': 0.006462035541195477, 'avid': 0.0016155088852988692, 'have': 0.0032310177705977385, 'make': 0.0032310177705977385, 'big': 0.0016155088852988692, 'hypotheses': 0.0016155088852988692, 'pay': 0.0016155088852988692, 'believe': 0.0016155088852988692, 'peace': 0.0016155088852988692, 'come': 0.0032310177705977385, 'property': 0.0016155088852988692, 'rise': 0.0016155088852988692, 'were': 0.0032310177705977385, 'front': 0.0016155088852988692, 'forget': 0.0032310177705977385, 'first': 0.0016155088852988692, 'havent': 0.0016155088852988692, 'fucking': 0.0016155088852988692, 'being': 0.0016155088852988692, 'would': 0.004846526655896607, 'wont': 0.0016155088852988692, 'back': 0.0016155088852988692, 'need': 0.004846526655896607, 'needed': 0.0016155088852988692, 'fly': 0.0016155088852988692, 'probably': 0.0016155088852988692, 'tryin': 0.012924071082390954, 'lifeless': 0.012924071082390954, 'surrender': 0.0016155088852988692, 'die': 0.0016155088852988692, 'merk': 0.0016155088852988692, 'show': 0.0016155088852988692, 'wish': 0.0016155088852988692, 'join': 0.0016155088852988692, 'right': 0.0016155088852988692, 'until': 0.0032310177705977385, 'by': 0.0032310177705977385, 'well': 0.0016155088852988692, 'so': 0.004846526655896607, 'alone': 0.0016155088852988692, 'taught': 0.0016155088852988692, 'used': 0.0016155088852988692, 'though': 0.0016155088852988692, 'was': 0.0032310177705977385, 'had': 0.004846526655896607, 'came': 0.0016155088852988692, 'once': 0.0016155088852988692, 'mad': 0.0016155088852988692, 'shoutin': 0.0016155088852988692, 'set': 0.0016155088852988692, 'more': 0.0032310177705977385, 'never': 0.011308562197092083, 'fuckers': 0.0016155088852988692, 'motherfuckers': 0.0016155088852988692, 'made': 0.0016155088852988692, 'one': 0.0016155088852988692, 'lost': 0.0016155088852988692, 'fables': 0.0016155088852988692, 'enter': 0.0016155088852988692, 'ask': 0.0016155088852988692, 'fine': 0.0016155088852988692, 'exert': 0.0016155088852988692, 'missed': 0.0016155088852988692, 'sweetheart': 0.0016155088852988692, 'nothing': 0.0016155088852988692, 'throw': 0.0016155088852988692, 'lies': 0.0032310177705977385, 'tellin': 0.0032310177705977385, 'lay': 0.0016155088852988692, 'sleepin': 0.0016155088852988692, 'leave': 0.0016155088852988692, 'put': 0.0016155088852988692, 'give': 0.0016155088852988692, 'fear': 0.0016155088852988692, 'eating': 0.0016155088852988692, 'your': 0.0016155088852988692, 'decide': 0.0016155088852988692, 'prolly': 0.0016155088852988692, 'ever': 0.0016155088852988692, 'thinkin': 0.0016155088852988692, 'ive': 0.0016155088852988692, 'run': 0.0032310177705977385, 'whereabouts': 0.0016155088852988692, 'seasick': 0.0016155088852988692, 'lackin': 0.0016155088852988692, 'inside': 0.0016155088852988692, 'dare': 0.0016155088852988692, 'jigga': 0.0016155088852988692, 'only': 0.01938610662358643, 'what': 0.0032310177705977385, 'bro': 0.0032310177705977385, 'alright': 0.0016155088852988692, 'live': 0.0016155088852988692, 'my': 0.004846526655896607, 'caught': 0.0016155088852988692, 'kirk': 0.0016155088852988692, 'withdrawn': 0.0016155088852988692, 'pick': 0.0016155088852988692, 'for': 0.0016155088852988692, 'been': 0.0032310177705977385, 'away': 0.0016155088852988692, 'toke': 0.0016155088852988692, 'choked': 0.0016155088852988692, 'shoot': 0.0016155088852988692, 'we': 0.0016155088852988692, 'nice': 0.0016155088852988692, 'lookin': 0.0032310177705977385, 'blind': 0.0016155088852988692, 'took': 0.0016155088852988692, 'too': 0.0016155088852988692, 'always': 0.011308562197092083, 'lead': 0.0032310177705977385, 'treat': 0.0032310177705977385, 'red': 0.0016155088852988692}"
sort,{'of': 1.0}
of,"{'like': 0.00847457627118644, 'the': 0.1694915254237288, 'spartans': 0.00423728813559322, 'theodora': 0.00423728813559322, 'interest': 0.00423728813559322, 'all': 0.029661016949152543, 'yall': 0.00847457627118644, 'me': 0.025423728813559324, 'them': 0.012711864406779662, 'us': 0.025423728813559324, 'free': 0.01694915254237288, 'our': 0.01694915254237288, 'what': 0.012711864406779662, 'heavens': 0.00423728813559322, 'it': 0.0211864406779661, 'course': 0.012711864406779662, 'line': 0.00423728813559322, 'reinforced': 0.00423728813559322, 'divorce': 0.00423728813559322, 'even': 0.00423728813559322, 'lux': 0.00423728813559322, 'mind': 0.029661016949152543, 'lead': 0.00423728813559322, 'energy': 0.00423728813559322, 'wealth': 0.00423728813559322, 'mine': 0.00847457627118644, 'your': 0.012711864406779662, 'my': 0.05084745762711865, 'seconds': 0.00423728813559322, 'january': 0.00423728813559322, 'life': 0.01694915254237288, 'primeval': 0.00423728813559322, 'bare': 0.00423728813559322, 'most': 0.00847457627118644, 'hyenas': 0.00423728813559322, 'fortune': 0.00423728813559322, 'of': 0.00423728813559322, 'no': 0.00847457627118644, 'blueprints': 0.00423728813559322, 'stars': 0.00423728813559322, 'green': 0.00423728813559322, 'now': 0.00423728813559322, 'blacks': 0.00423728813559322, 'time': 0.0211864406779661, 'infinite': 0.00423728813559322, 'happiness': 0.00423728813559322, 'guns': 0.00423728813559322, 'shit': 0.012711864406779662, 'truth': 0.012711864406779662, 'class': 0.00423728813559322, 'gs': 0.00423728813559322, 'how': 0.00423728813559322, 'cells': 0.00423728813559322, 'a': 0.025423728813559324, 'blackmail': 0.00423728813559322, 'monopoly': 0.00423728813559322, 'stackin': 0.00423728813559322, 'niggas': 0.00423728813559322, 'light': 0.00423728813559322, 'clichés': 0.00423728813559322, 'pitchforks': 0.00423728813559322, 'gods': 0.00423728813559322, 'chess': 0.00423728813559322, 'expression': 0.00423728813559322, 'sex': 0.00423728813559322, 'achieving': 0.00423728813559322, 'stock': 0.00423728813559322, 'ya': 0.00423728813559322, 'this': 0.012711864406779662, 'sin': 0.00423728813559322, 'destiny': 0.00423728813559322, 'real': 0.012711864406779662, 'champagne': 0.00423728813559322, 'new': 0.00423728813559322, 'belair': 0.00423728813559322, 'justice': 0.00423728813559322, 'holdin': 0.00423728813559322, 'him': 0.00423728813559322, 'other': 0.00423728813559322, 'we': 0.01694915254237288, 'rap': 0.00423728813559322, 'lost': 0.00423728813559322, 'wise': 0.00423728813559322, 'knowledge': 0.00847457627118644, 'her': 0.00847457627118644, 'skills': 0.00423728813559322, 'conversation': 0.00423728813559322, 'success': 0.00423728813559322, 'propaganda': 0.00423728813559322, 'these': 0.00423728813559322, 'singin': 0.00423728813559322, 'their': 0.00423728813559322, 'guys': 0.00423728813559322, 'grind': 0.00423728813559322, 'college': 0.00423728813559322, 'little': 0.00423728813559322, 'constructing': 0.00847457627118644, 'deep': 0.00847457627118644, 'bad': 0.00423728813559322, 'grands': 0.00423728813559322, 'unfortunate': 0.00423728813559322, 'patron': 0.00423728813559322, 'metatron': 0.00423728813559322, 'arm': 0.00423728813559322, 'mysteries': 0.00423728813559322, 'that': 0.00847457627118644, 'yourself': 0.00423728813559322, 'mother': 0.00423728813559322, 'loose': 0.00423728813559322, 'police': 0.01694915254237288}"
like,"{'survival': 0.0029154518950437317, 'they': 0.026239067055393587, 'komodo': 0.0029154518950437317, 'kimora': 0.0029154518950437317, 'dora': 0.0029154518950437317, 'every': 0.008746355685131196, 'youre': 0.0029154518950437317, '6': 0.0029154518950437317, 'a': 0.09912536443148688, 'weve': 0.0029154518950437317, 'an': 0.0029154518950437317, 'plenty': 0.0029154518950437317, 'my': 0.01749271137026239, 'sojourner': 0.0029154518950437317, 'it': 0.023323615160349854, 'im': 0.014577259475218658, 'this': 0.08746355685131195, 'pedestrians': 0.0029154518950437317, 'me': 0.10204081632653061, 'nike': 0.0029154518950437317, 'fuck': 0.0058309037900874635, 'yo': 0.014577259475218658, 'nobody': 0.0029154518950437317, 'i': 0.03498542274052478, 'the': 0.06997084548104957, 'sexual': 0.0029154518950437317, 'tornadoes': 0.0029154518950437317, 'if': 0.0058309037900874635, 'supernovas': 0.0029154518950437317, 'three': 0.0029154518950437317, 'five': 0.0029154518950437317, 'nuttin': 0.0029154518950437317, 'nefertiti': 0.0029154518950437317, 'holy': 0.0029154518950437317, 'you': 0.01749271137026239, 'let': 0.0029154518950437317, 'its': 0.01749271137026239, 'goddamn': 0.0029154518950437317, 'mad': 0.0058309037900874635, 'lord': 0.0029154518950437317, 'suspect': 0.0029154518950437317, 'hansen': 0.0029154518950437317, 'be': 0.0029154518950437317, 'fishes': 0.0029154518950437317, 'to': 0.0058309037900874635, 'no': 0.0029154518950437317, 'lubricant': 0.0029154518950437317, 'them': 0.0058309037900874635, 'that': 0.008746355685131196, 'killa': 0.0029154518950437317, 'how': 0.0029154518950437317, 'hoffman': 0.0029154518950437317, 'bossman': 0.0029154518950437317, 'left': 0.0029154518950437317, 'orangutans': 0.0029154518950437317, 'potholes': 0.0029154518950437317, 'art': 0.0029154518950437317, 'neo': 0.0029154518950437317, 'noodles': 0.0058309037900874635, 'zeus': 0.0029154518950437317, 'in': 0.0058309037900874635, 'she': 0.008746355685131196, 'nice': 0.0029154518950437317, 'those': 0.0029154518950437317, 'mcmannon': 0.0029154518950437317, 'rembrandt': 0.0029154518950437317, 'geppetto': 0.0029154518950437317, 'taking': 0.0029154518950437317, 'ali': 0.0029154518950437317, 'sometimes': 0.0029154518950437317, 'joey': 0.0058309037900874635, 'crack': 0.0029154518950437317, 'sunoco': 0.0029154518950437317, 'bust': 0.0029154518950437317, 'maravich': 0.0029154518950437317, 'apostrophes': 0.0029154518950437317, 'tides': 0.0029154518950437317, 'whats': 0.0029154518950437317, 'based': 0.0029154518950437317, 'oh': 0.0029154518950437317, 'did': 0.0029154518950437317, 'magic': 0.0029154518950437317, '511': 0.0029154518950437317, 'handinhand': 0.0029154518950437317, 'eight': 0.0029154518950437317, 'lime': 0.0029154518950437317, 'akon': 0.0029154518950437317, 'so': 0.0029154518950437317, 'ivs': 0.0029154518950437317, '47': 0.0029154518950437317, 'game': 0.0029154518950437317, 'niggas': 0.0029154518950437317, 'right': 0.0058309037900874635, 'quite': 0.0029154518950437317, 'ostrich': 0.0029154518950437317, 'ya': 0.0029154518950437317, 'jay': 0.0029154518950437317, 'look': 0.0029154518950437317, 'one': 0.0029154518950437317, 'prince': 0.0029154518950437317, 'damagin': 0.0029154518950437317, 'isaiah': 0.0029154518950437317, 'noah': 0.0029154518950437317, 'lionel': 0.0029154518950437317, 'bomb': 0.014577259475218658, 'your': 0.0029154518950437317, 'consistence': 0.011661807580174927, 'whoa': 0.0029154518950437317, 'he': 0.0058309037900874635, 'get': 0.0029154518950437317, 'tattoos': 0.0029154518950437317, 'who': 0.0029154518950437317, 'vladimir': 0.0029154518950437317, 'venison': 0.0029154518950437317, 'tony': 0.0029154518950437317, 'kites': 0.0029154518950437317, 'icelands': 0.0029154518950437317, 'surprises': 0.0029154518950437317, 'superb': 0.0029154518950437317, 'dumplings': 0.0058309037900874635, 'baby': 0.0029154518950437317, 'chanel': 0.0029154518950437317, 'ballin': 0.0029154518950437317, 'just': 0.0058309037900874635, 'uh': 0.0029154518950437317, 'entenmanns': 0.0029154518950437317, 'cinnamon': 0.0029154518950437317, 'nigga': 0.0029154518950437317, 'now': 0.0058309037900874635, 'for': 0.014577259475218658, 'white': 0.0029154518950437317, 'ralph': 0.0029154518950437317, 'george': 0.0029154518950437317, 'teriyaki': 0.0029154518950437317, 'kels': 0.0029154518950437317, 'bees': 0.0029154518950437317, 'feens': 0.0029154518950437317, 'odb': 0.0058309037900874635, 'shazaam': 0.0029154518950437317, 'escobar': 0.0029154518950437317, 'headlights': 0.0029154518950437317, 'bitch': 0.0029154518950437317, 'pratt': 0.0029154518950437317, 'feel': 0.0029154518950437317}"
survival,"{'you': 0.2, 'of': 0.4, 'thats': 0.2, 'never': 0.2}"
know,"{'survival': 0.006493506493506494, 'you': 0.06493506493506493, 'whats': 0.025974025974025976, 'what': 0.11688311688311688, 'yeah': 0.01948051948051948, 'sometimes': 0.006493506493506494, 'cause': 0.006493506493506494, 'nothing': 0.006493506493506494, 'the': 0.05844155844155844, 'niggas': 0.012987012987012988, 'he': 0.01948051948051948, 'that': 0.05844155844155844, 'whose': 0.006493506493506494, 'how': 0.045454545454545456, 'i': 0.07792207792207792, 'oh': 0.006493506493506494, 'by': 0.006493506493506494, 'me': 0.012987012987012988, 'tnah': 0.006493506493506494, 'seagulls': 0.006493506493506494, 'we': 0.012987012987012988, 'tell': 0.025974025974025976, 'who': 0.025974025974025976, 'lord': 0.006493506493506494, 'and': 0.025974025974025976, 'im': 0.032467532467532464, 'theres': 0.006493506493506494, 'some': 0.012987012987012988, 'see': 0.006493506493506494, 'need': 0.006493506493506494, 'my': 0.01948051948051948, 'right': 0.006493506493506494, 'it': 0.01948051948051948, 'its': 0.025974025974025976, 'uh': 0.006493506493506494, 'a': 0.05844155844155844, 'no': 0.006493506493506494, 'why': 0.006493506493506494, 'when': 0.006493506493506494, 'so': 0.006493506493506494, 'bagged': 0.006493506493506494, 'your': 0.006493506493506494, 'defeat': 0.006493506493506494, 'her': 0.006493506493506494, 'where': 0.006493506493506494, 'is': 0.006493506493506494, 'all': 0.012987012987012988, 'they': 0.006493506493506494, 'to': 0.006493506493506494, 'she': 0.006493506493506494, 'take': 0.006493506493506494, 'this': 0.006493506493506494, 'man': 0.006493506493506494, 'better': 0.006493506493506494, 'god': 0.006493506493506494}"
