Word,Frequency
yo,"{'rakim': 0.043478260869565216, 'im': 0.043478260869565216, 'you': 0.08695652173913043, 'i': 0.17391304347826086, 'well': 0.08695652173913043, 'elai': 0.043478260869565216, 'what': 0.08695652173913043, 'man': 0.043478260869565216, 'go': 0.08695652173913043, 'can': 0.043478260869565216, 'eli': 0.043478260869565216, 'then': 0.043478260869565216, 'maybe': 0.043478260869565216, 'put': 0.043478260869565216, 'we': 0.043478260869565216, 'feel': 0.043478260869565216}"
rakim,"{'whats': 0.05714285714285714, 'check': 0.02857142857142857, 'allah': 0.08571428571428572, 'its': 0.08571428571428572, 'the': 0.05714285714285714, 'will': 0.11428571428571428, 'is': 0.14285714285714285, 'gets': 0.02857142857142857, 'spread': 0.05714285714285714, 'make': 0.05714285714285714, 'that': 0.02857142857142857, 'in': 0.05714285714285714, 'show': 0.02857142857142857, 'go': 0.08571428571428572, 'had': 0.02857142857142857, 'write': 0.02857142857142857, 'to': 0.02857142857142857}"
whats,"{'up': 0.08333333333333333, 'coming': 0.08333333333333333, 'next': 0.125, 'that': 0.041666666666666664, 'on': 0.20833333333333334, 'the': 0.08333333333333333, 'going': 0.25, 'happening': 0.08333333333333333, 'your': 0.041666666666666664}"
up,"{'yo': 0.0051813471502590676, 'zakia': 0.0051813471502590676, 'with': 0.046632124352331605, 'this': 0.010362694300518135, 'the': 0.15025906735751296, 'and': 0.07772020725388601, 'convert': 0.0051813471502590676, 'to': 0.06735751295336788, 'freeze': 0.0051813471502590676, 'a': 0.03626943005181347, 'my': 0.02072538860103627, 'yall': 0.015544041450777202, 'at': 0.015544041450777202, 'your': 0.02072538860103627, 'regroup': 0.0051813471502590676, 'if': 0.015544041450777202, 'im': 0.015544041450777202, 'blow': 0.0051813471502590676, 'i': 0.025906735751295335, 'you': 0.031088082901554404, 'for': 0.015544041450777202, 'need': 0.010362694300518135, 'any': 0.010362694300518135, 'because': 0.010362694300518135, 'on': 0.015544041450777202, 'props': 0.0051813471502590676, 'suckers': 0.0051813471502590676, 'dont': 0.0051813471502590676, 'wakin': 0.0051813471502590676, 'breakin': 0.0051813471502590676, 'rakin': 0.0051813471502590676, 'standin': 0.0051813471502590676, 'like': 0.025906735751295335, 'sprayed': 0.0051813471502590676, 'in': 0.015544041450777202, 'myself': 0.0051813471502590676, 'whats': 0.0051813471502590676, 'peace': 0.0051813471502590676, 'or': 0.0051813471502590676, 'when': 0.015544041450777202, 'ya': 0.010362694300518135, 'theyll': 0.0051813471502590676, 'hell': 0.010362694300518135, 'frostbit': 0.0051813471502590676, 'wit': 0.010362694300518135, 'just': 0.010362694300518135, 'roll': 0.02072538860103627, 'aint': 0.0051813471502590676, 'from': 0.0051813471502590676, 'so': 0.015544041450777202, 'trip': 0.010362694300518135, 'his': 0.0051813471502590676, 'kill': 0.0051813471502590676, 'then': 0.0051813471502590676, 'it': 0.0051813471502590676, 'pass': 0.0051813471502590676, 'schemin': 0.0051813471502590676, 'soon': 0.0051813471502590676, 'by': 0.0051813471502590676, 'kids': 0.0051813471502590676, 'human': 0.0051813471502590676, 'they': 0.0051813471502590676, 'food': 0.0051813471502590676, 'roadblocks': 0.0051813471502590676, 'before': 0.010362694300518135, 'no': 0.0051813471502590676, 'short': 0.0051813471502590676, 'comp': 0.0051813471502590676, 'but': 0.0051813471502590676, 'teams': 0.0051813471502590676, 'cuts': 0.0051813471502590676, 'slow': 0.0051813471502590676, 'hips': 0.0051813471502590676, 'catch': 0.0051813471502590676, 'frostbitten': 0.0051813471502590676}"
im,"{'doing': 0.013245033112582781, 'trying': 0.0033112582781456954, 'sayin': 0.016556291390728478, 'righteous': 0.006622516556291391, 'paid': 0.009933774834437087, 'done': 0.019867549668874173, 'gone': 0.023178807947019868, 'just': 0.006622516556291391, 'no': 0.006622516556291391, 'styling': 0.009933774834437087, 'a': 0.076158940397351, 'telling': 0.0033112582781456954, 'moving': 0.0033112582781456954, 'finished': 0.016556291390728478, 'letting': 0.006622516556291391, 'not': 0.026490066225165563, 'saying': 0.006622516556291391, 'flowing': 0.006622516556291391, 'dropping': 0.006622516556291391, 'through': 0.013245033112582781, 'number': 0.009933774834437087, 'measured': 0.009933774834437087, 'dissin': 0.009933774834437087, 'genuine': 0.009933774834437087, 'everlasting': 0.0033112582781456954, 'the': 0.076158940397351, 'about': 0.009933774834437087, 'here': 0.006622516556291391, 'rakim': 0.0033112582781456954, 'ready': 0.006622516556291391, 'rolling': 0.0033112582781456954, 'sorry': 0.009933774834437087, 'writing': 0.006622516556291391, 'trapped': 0.006622516556291391, 'on': 0.013245033112582781, 'wet': 0.0033112582781456954, 'too': 0.006622516556291391, 'raging': 0.006622516556291391, 'in': 0.026490066225165563, 'fiending': 0.006622516556291391, 'worse': 0.006622516556291391, 'hype': 0.009933774834437087, 'looking': 0.006622516556291391, 'better': 0.0033112582781456954, 'scheming': 0.0033112582781456954, 'dreaming': 0.0033112582781456954, 'lazy': 0.0033112582781456954, 'at': 0.009933774834437087, 'one': 0.0033112582781456954, 'also': 0.0033112582781456954, 'equipped': 0.0033112582781456954, 'rated': 0.0033112582781456954, 'servin': 0.0033112582781456954, 'known': 0.0033112582781456954, 'glad': 0.009933774834437087, 'quickly': 0.0033112582781456954, 'never': 0.006622516556291391, 'god': 0.006622516556291391, 'locked': 0.0033112582781456954, 'seen': 0.0033112582781456954, 'called': 0.0033112582781456954, 'thorough': 0.0033112582781456954, 'so': 0.006622516556291391, 'good': 0.0033112582781456954, 'from': 0.0033112582781456954, 'real': 0.009933774834437087, 'lettin': 0.009933774834437087, 'untouchable': 0.013245033112582781, 'packed': 0.006622516556291391, 'hard': 0.016556291390728478, 'with': 0.006622516556291391, 'curious': 0.0033112582781456954, 'coming': 0.0033112582781456954, 'ninalu': 0.013245033112582781, 'bent': 0.0033112582781456954, 'home': 0.0033112582781456954, 'going': 0.006622516556291391, 'fighting': 0.0033112582781456954, 'becomin': 0.0033112582781456954, 'pushin': 0.0033112582781456954, 'extendin': 0.0033112582781456954, 'an': 0.0033112582781456954, 'your': 0.0033112582781456954, 'holdings': 0.0033112582781456954, 'lookin': 0.0033112582781456954, 'to': 0.0033112582781456954, 'late': 0.0033112582781456954, 'asiatic': 0.0033112582781456954, 'statin': 0.0033112582781456954, 'indulgin': 0.0033112582781456954, 'outta': 0.0033112582781456954, 'hopin': 0.019867549668874173, 'far': 0.006622516556291391, 'inclined': 0.0033112582781456954, 'coasting': 0.0033112582781456954, 'still': 0.006622516556291391, 'universal': 0.0033112582781456954, 'hip': 0.0033112582781456954, 'deep': 0.006622516556291391, 'powerful': 0.0033112582781456954, 'advertising': 0.0033112582781456954, 'makin': 0.0033112582781456954, 'smooth': 0.0033112582781456954, 'something': 0.0033112582781456954, 'sure': 0.009933774834437087, 'leaving': 0.0033112582781456954, 'shutting': 0.0033112582781456954, 'armed': 0.0033112582781456954, 'seldom': 0.0033112582781456954, 'stampin': 0.0033112582781456954, 'like': 0.0033112582781456954, 'out': 0.0033112582781456954, 'true': 0.0033112582781456954, 'gonna': 0.0033112582781456954, 'somethin': 0.0033112582781456954, 'pumpin': 0.0033112582781456954, 'pointin': 0.0033112582781456954, 'calm': 0.0033112582781456954, 'rough': 0.0033112582781456954, 'unseen': 0.0033112582781456954, 'taking': 0.006622516556291391, 'ahead': 0.0033112582781456954, 'before': 0.0033112582781456954, 'relaxed': 0.0033112582781456954, 'prepared': 0.0033112582781456954, 'dr': 0.0033112582781456954, 'all': 0.0033112582781456954, 'hit': 0.0033112582781456954, 'hot': 0.0033112582781456954, 'tight': 0.0033112582781456954, 'overlookin': 0.0033112582781456954, 'fillin': 0.0033112582781456954, 'steppin': 0.0033112582781456954, 'hawkin': 0.0033112582781456954, 'flowin': 0.0033112582781456954, 'droppin': 0.0033112582781456954, 'playin': 0.0033112582781456954, 'doin': 0.0033112582781456954, 'stylin': 0.0033112582781456954, 'since': 0.0033112582781456954, 'he': 0.0033112582781456954, 'i': 0.0033112582781456954, 'let': 0.0033112582781456954, 'dance': 0.0033112582781456954, 'hell': 0.006622516556291391, 'wit': 0.0033112582781456954}"
doing,"{'the': 0.16666666666666666, 'they': 0.16666666666666666, 'no': 0.3333333333333333, 'it': 0.16666666666666666, 'a': 0.16666666666666666}"
the,"{'knowledge': 0.0014285714285714286, 'devious': 0.0014285714285714286, 'money': 0.002142857142857143, 'street': 0.002857142857142857, 'books': 0.0014285714285714286, 'rhymes': 0.013571428571428571, 'studio': 0.0014285714285714286, 'music': 0.0035714285714285713, 'bass': 0.007142857142857143, 'beat': 0.019285714285714285, 'mic': 0.05071428571428571, 'scene': 0.0035714285714285713, 'people': 0.0064285714285714285, 'quiet': 0.0007142857142857143, 'end': 0.005, 'one': 0.0014285714285714286, 'tunell': 0.0007142857142857143, 'average': 0.0007142857142857143, 'rhyme': 0.024285714285714285, 'style': 0.007857142857142858, 'neighborhood': 0.0014285714285714286, 'emcee': 0.0007142857142857143, 'microphone': 0.014285714285714285, 'record': 0.007857142857142858, 'needle': 0.0014285714285714286, 'punchline': 0.0007142857142857143, 'meaning': 0.0007142857142857143, 'moral': 0.0014285714285714286, 'r': 0.05714285714285714, 'crowd': 0.015, 'fader': 0.0007142857142857143, 'heat': 0.0035714285714285713, 'rest': 0.0064285714285714285, 'very': 0.002142857142857143, 'listeners': 0.010714285714285714, 'mural': 0.0014285714285714286, 'bush': 0.002142857142857143, 'hall': 0.002142857142857143, 'wall': 0.002857142857142857, 'same': 0.015714285714285715, 'gods': 0.002857142857142857, 'rakim': 0.0035714285714285713, 'momentum': 0.002142857142857143, 'tape': 0.002142857142857143, 'grand': 0.002142857142857143, 'man': 0.0064285714285714285, 'microphonist': 0.002142857142857143, 'rap': 0.0035714285714285713, 'words': 0.0064285714285714285, 'nile': 0.002857142857142857, 'place': 0.0064285714285714285, 'melody': 0.002142857142857143, 'flow': 0.002142857142857143, 'breaks': 0.0007142857142857143, 'formula': 0.0007142857142857143, 'universe': 0.0014285714285714286, 'earth': 0.0014285714285714286, 'milky': 0.0007142857142857143, 'eye': 0.002142857142857143, 'darkness': 0.002142857142857143, 'leader': 0.0064285714285714285, 'journal': 0.0007142857142857143, 'journalist': 0.0007142857142857143, 'blades': 0.0007142857142857143, 'ambulance': 0.0007142857142857143, 'cradle': 0.0007142857142857143, 'grave': 0.0007142857142857143, 'chains': 0.0007142857142857143, 'pains': 0.0014285714285714286, 'brains': 0.0014285714285714286, 'tempos': 0.0007142857142857143, 'stage': 0.010714285714285714, 'fiend': 0.004285714285714286, 'rs': 0.0035714285714285713, 'alphabet': 0.0007142857142857143, 'next': 0.004285714285714286, 'flex': 0.002142857142857143, 'price': 0.0007142857142857143, 'records': 0.0014285714285714286, 'radio': 0.0035714285714285713, 'dial': 0.0014285714285714286, 'volume': 0.0064285714285714285, 'speaker': 0.004285714285714286, 'headphone': 0.0014285714285714286, 'tempo': 0.002857142857142857, 'steps': 0.0014285714285714286, 'paper': 0.0014285714285714286, 'lines': 0.002142857142857143, 'others': 0.002142857142857143, 'brothers': 0.0035714285714285713, 'sticks': 0.0014285714285714286, 'mix': 0.005, 'way': 0.004285714285714286, 'soloist': 0.002142857142857143, 'soul': 0.0014285714285714286, 'city': 0.0035714285714285713, 'concept': 0.002142857142857143, 'best': 0.004285714285714286, 'bronx': 0.002142857142857143, 'plug': 0.002142857142857143, 'lab': 0.002142857142857143, 'other': 0.002142857142857143, 'opposite': 0.0014285714285714286, 'mixing': 0.002142857142857143, 'invincible': 0.0014285714285714286, 'word': 0.0014285714285714286, 'problem': 0.0014285714285714286, 'prescription': 0.0014285714285714286, 'reanimator': 0.0014285714285714286, 'thrill': 0.0014285714285714286, 'cinemas': 0.0014285714285714286, 'darkside': 0.0014285714285714286, 'family': 0.0014285714285714286, 'bulls': 0.0014285714285714286, 'maximum': 0.0014285714285714286, 'remainder': 0.0014285714285714286, 'blow': 0.0014285714285714286, 'door': 0.004285714285714286, 'line': 0.0014285714285714286, 'cut': 0.005, 'wrist': 0.0014285714285714286, 'party': 0.002142857142857143, 'everyday': 0.0007142857142857143, 'juice': 0.0014285714285714286, 'thought': 0.0014285714285714286, 'sidewalk': 0.0014285714285714286, 'crew': 0.002142857142857143, 'island': 0.0007142857142857143, 'clout': 0.0007142857142857143, 'edge': 0.0035714285714285713, 'ledge': 0.002857142857142857, 'plan': 0.0007142857142857143, 'battleground': 0.0007142857142857143, 'town': 0.0007142857142857143, 'block': 0.0014285714285714286, 'casket': 0.0007142857142857143, 'cost': 0.0014285714285714286, 'welcome': 0.0007142857142857143, 'bad': 0.0014285714285714286, 'smoke': 0.0014285714285714286, 'train': 0.002142857142857143, 'thighs': 0.0007142857142857143, 'side': 0.0007142857142857143, 'ride': 0.0014285714285714286, 'streets': 0.0035714285714285713, 'building': 0.0014285714285714286, 'technique': 0.008571428571428572, 'hits': 0.0014285714285714286, 'file': 0.0007142857142857143, 'script': 0.002142857142857143, 'pace': 0.002142857142857143, 'cars': 0.0007142857142857143, 'pieces': 0.0014285714285714286, 'context': 0.0007142857142857143, 'audiences': 0.0007142857142857143, 'technical': 0.0007142857142857143, 'poems': 0.0007142857142857143, 'stylell': 0.0007142857142857143, 'years': 0.0007142857142857143, 'thoughts': 0.0007142857142857143, 'only': 0.002142857142857143, 'front': 0.0014285714285714286, 'oxygen': 0.0007142857142857143, 'top': 0.0035714285714285713, 'five': 0.0007142857142857143, 'islands': 0.0007142857142857143, 'floor': 0.009285714285714286, 'back': 0.004285714285714286, 'a': 0.0007142857142857143, 'kim': 0.0007142857142857143, 'voice': 0.0007142857142857143, 'system': 0.0014285714285714286, 'rougher': 0.0014285714285714286, 'cuts': 0.002142857142857143, 'rappers': 0.0007142857142857143, 'middle': 0.0007142857142857143, 'idea': 0.0014285714285714286, 'beginning': 0.0007142857142857143, 'dark': 0.002142857142857143, 'clue': 0.0007142857142857143, 'death': 0.0007142857142857143, '13th': 0.0007142857142857143, 'meters': 0.0007142857142857143, 'styles': 0.0007142857142857143, 'exorcist': 0.0007142857142857143, 'wack': 0.0014285714285714286, 'lyrical': 0.0007142857142857143, 'show': 0.005, 'unbreakable': 0.0007142857142857143, 'child': 0.0007142857142857143, 'ceremony': 0.0007142857142857143, 'house': 0.0014285714285714286, 'systems': 0.0007142857142857143, 'whole': 0.002142857142857143, 'speed': 0.0007142857142857143, 'radius': 0.0007142857142857143, 'craziest': 0.0007142857142857143, 'future': 0.0007142857142857143, 'consequences': 0.0007142857142857143, 'pain': 0.0035714285714285713, 'judge': 0.0007142857142857143, 'crowds': 0.0014285714285714286, 'jury': 0.0007142857142857143, 'part': 0.0007142857142857143, 'map': 0.0007142857142857143, 'rough': 0.0007142857142857143, 'goin': 0.0007142857142857143, 'power': 0.0014285714285714286, 'boulevard': 0.0007142857142857143, 'ghetto': 0.004285714285714286, 'womb': 0.0007142857142857143, 'world': 0.002142857142857143, 'knowhow': 0.0007142857142857143, 'essence': 0.0007142857142857143, 'worst': 0.0014285714285714286, 'days': 0.002142857142857143, 'original': 0.0007142857142857143, 'mind': 0.0064285714285714285, 'desert': 0.0007142857142857143, 'arabian': 0.0007142857142857143, 'asian': 0.0007142857142857143, 'time': 0.0014285714285714286, 'background': 0.0007142857142857143, 'whack': 0.0007142857142857143, 'projects': 0.002857142857142857, 'palladium': 0.0007142857142857143, 'look': 0.0007142857142857143, 'story': 0.002142857142857143, 'light': 0.0035714285714285713, 'moon': 0.002142857142857143, 'crime': 0.0014285714285714286, 'room': 0.002142857142857143, 'speakers': 0.002142857142857143, 'condo': 0.0007142857142857143, 'kingdom': 0.0007142857142857143, 'spot': 0.0035714285714285713, 'mood': 0.0007142857142857143, 'perignon': 0.0007142857142857143, 'rhythm': 0.010714285714285714, 'arsenal': 0.0014285714285714286, 'brain': 0.0035714285714285713, 'trigger': 0.002857142857142857, 'god': 0.0014285714285714286, 'tongue': 0.0014285714285714286, 'blast': 0.0014285714285714286, 'hit': 0.0014285714285714286, 'brother': 0.0035714285714285713, 'friction': 0.0014285714285714286, 'piston': 0.0014285714285714286, 'ra': 0.0007142857142857143, 'architect': 0.0014285714285714286, 'basement': 0.0014285714285714286, 'penalty': 0.0014285714285714286, 'third': 0.0014285714285714286, 'prescriptions': 0.0014285714285714286, 'freestyle': 0.0014285714285714286, 'ear': 0.0014285714285714286, 'last': 0.005, 'air': 0.004285714285714286, 'hell': 0.0014285714285714286, 'ground': 0.002857142857142857, 'tone': 0.002857142857142857, 'most': 0.004285714285714286, 'closer': 0.0007142857142857143, 'better': 0.0007142857142857143, 'groove': 0.002142857142857143, 'wax': 0.0007142857142857143, 'instruction': 0.0007142857142857143, 'dancefloor': 0.0014285714285714286, 'musics': 0.0007142857142857143, 'intelligent': 0.0007142857142857143, 'subway': 0.0007142857142857143, 'atrain': 0.0007142857142857143, 'girls': 0.0007142857142857143, 'concrete': 0.0007142857142857143, 'girl': 0.0007142857142857143, 'area': 0.0014285714285714286, 'store': 0.0014285714285714286, 'hots': 0.0007142857142857143, 'rules': 0.0007142857142857143, 'phone': 0.0007142857142857143, 'vibes': 0.0007142857142857143, 'movie': 0.0007142857142857143, '125th': 0.0014285714285714286, 'apollo': 0.0007142857142857143, 'day': 0.002857142857142857, 'huxtables': 0.0007142857142857143, 'feeling': 0.0007142857142857143, 'effect': 0.0007142857142857143, 'fires': 0.0007142857142857143, 'tv': 0.0014285714285714286, 'lights': 0.0007142857142857143, 'sun': 0.002142857142857143, 'chambers': 0.0007142857142857143, 'wrath': 0.0014285714285714286, 'grounds': 0.0007142857142857143, 'feelings': 0.0007142857142857143, 'matter': 0.0014285714285714286, 'sole': 0.0007142857142857143, 'expert': 0.0014285714285714286, 'ocean': 0.0007142857142857143, 'alpha': 0.0014285714285714286, 'situations': 0.0007142857142857143, 'first': 0.0014285714285714286, 'source': 0.002142857142857143, 'wind': 0.0007142857142857143, 'cops': 0.0007142857142857143, 'seventh': 0.0007142857142857143, 'mixin': 0.0007142857142857143, 'club': 0.0007142857142857143, 'barricade': 0.0007142857142857143, 'enemy': 0.0007142857142857143, 'sand': 0.0007142857142857143, 'm16': 0.0007142857142857143, 'name': 0.0007142857142857143, 'night': 0.002142857142857143, 'president': 0.002142857142857143, 'battlegrounds': 0.0007142857142857143, 'army': 0.0007142857142857143, 'wrong': 0.0007142857142857143, 'target': 0.0007142857142857143, 'general': 0.0014285714285714286, 'sergeant': 0.0007142857142857143, 'war': 0.0007142857142857143, 'midst': 0.0007142857142857143, 'storm': 0.0007142857142857143, 'east': 0.0007142857142857143, 'role': 0.0007142857142857143, 'gear': 0.0007142857142857143, 'swift': 0.0007142857142857143, 'answer': 0.0007142857142857143, 'blood': 0.0014285714285714286, 'subject': 0.0007142857142857143, 'chamber': 0.002142857142857143, 'tortures': 0.0014285714285714286, 'punisher': 0.002142857142857143, 'mental': 0.0007142857142857143, 'lost': 0.0007142857142857143, 'mardi': 0.0007142857142857143, 'mausoleum': 0.0007142857142857143, 'victims': 0.0007142857142857143, 'ironside': 0.0007142857142857143, 'lord': 0.0014285714285714286, 'iron': 0.0007142857142857143, 'endin': 0.0007142857142857143, 'female': 0.0007142857142857143, 'standsll': 0.0007142857142857143, 'wire': 0.0007142857142857143, 'slightest': 0.0014285714285714286, 'outcome': 0.0007142857142857143, 'ball': 0.0007142857142857143, 'immature': 0.0007142857142857143, 'host': 0.0014285714285714286, 'towering': 0.0007142857142857143, 'beats': 0.0007142857142857143, 'flames': 0.0007142857142857143, 'temperature': 0.0007142857142857143, 'range': 0.0007142857142857143, 'tool': 0.0007142857142857143, 'rainbow': 0.0007142857142857143, 'flame': 0.0007142857142857143, 'potion': 0.0007142857142857143, 'science': 0.0007142857142857143, 'brakes': 0.0007142857142857143, 'benzito': 0.0007142857142857143, 'mcs': 0.0007142857142857143, 'chance': 0.0007142857142857143, 'coach': 0.0007142857142857143, 'physical': 0.0007142857142857143, 'team': 0.0007142857142857143, 'tops': 0.0007142857142857143, 'destination': 0.0007142857142857143, 'cream': 0.0007142857142857143, 'masterplan': 0.0007142857142857143, 'def': 0.0007142857142857143, 'tragedy': 0.0007142857142857143, 'album': 0.0007142857142857143, 'vicinity': 0.0007142857142857143, 'summertime': 0.0007142857142857143, 'park': 0.0014285714285714286, 'trunk': 0.0007142857142857143, 'moment': 0.0007142857142857143, 'return': 0.0007142857142857143, 'queens': 0.0007142857142857143, 'paid': 0.0007142857142857143, 'nation': 0.0014285714285714286, 'racial': 0.0007142857142857143, 'scale': 0.0007142857142857143, 'hole': 0.0007142857142857143, 'ozone': 0.0007142857142857143, 'question': 0.0007142857142857143, 'good': 0.002142857142857143, 'fourfifth': 0.0007142857142857143, 'hoods': 0.0007142857142857143, 'goods': 0.0007142857142857143, 'gun': 0.0007142857142857143, 'dough': 0.0007142857142857143, 'jumbos': 0.0007142857142857143, 'bust': 0.0007142857142857143, 'fuss': 0.0007142857142857143, 'poison': 0.0007142857142857143, 'children': 0.0064285714285714285, 'destruction': 0.0007142857142857143, 'situation': 0.0007142857142857143, 'ones': 0.0007142857142857143, 'skit': 0.0014285714285714286, 'kids': 0.0007142857142857143, 'abacus': 0.0007142857142857143, 'robbing': 0.0007142857142857143, 'answers': 0.0007142857142857143, 'drum': 0.0007142857142857143, 'drummer': 0.002142857142857143, 'fire': 0.0007142857142857143, 'mornin': 0.004285714285714286, 'song': 0.002142857142857143, 'pyramid': 0.0007142857142857143, 'scenery': 0.0007142857142857143, 'tracks': 0.0007142857142857143, 'sax': 0.0007142857142857143, 'instrumental': 0.0007142857142857143, 'extended': 0.0007142857142857143, 'emotion': 0.0007142857142857143, 'poetrys': 0.0007142857142857143, 'cassettes': 0.0007142857142857143, 'road': 0.0007142857142857143, 'fella': 0.0007142857142857143, 'chords': 0.0014285714285714286, 'bridge': 0.0007142857142857143, 'skyline': 0.0007142857142857143, 'right': 0.002142857142857143, 'track': 0.002142857142857143, 'drumset': 0.0007142857142857143, 'trademark': 0.0007142857142857143, 'hardest': 0.0007142857142857143, 'imposter': 0.0007142857142857143, 'topic': 0.0007142857142857143, 'listener': 0.002857142857142857, 'art': 0.0007142857142857143, 'keyboard': 0.0007142857142857143, 'quizzin': 0.0007142857142857143, '18th': 0.0007142857142857143, 'bull': 0.0007142857142857143, 'damage': 0.0007142857142857143, 'point': 0.0014285714285714286, 'listenerssee': 0.0007142857142857143, 'mics': 0.002857142857142857, 'nineties': 0.0007142857142857143, 'info': 0.0007142857142857143, 'boss': 0.0007142857142857143, 'weight': 0.0007142857142857143, 'strength': 0.0007142857142857143, 'arsonist': 0.0007142857142857143, 'dj': 0.0007142857142857143, 'step': 0.0014285714285714286, 'pep': 0.0007142857142857143, 'enigma': 0.0007142857142857143, 'route': 0.0007142857142857143, 'times': 0.0007142857142857143, 'drugs': 0.0007142857142857143, 'more': 0.0007142857142857143, 'merrier': 0.0007142857142857143, 'trap': 0.0007142857142857143, 'government': 0.0007142857142857143, 'doom': 0.0007142857142857143, 'stress': 0.0007142857142857143, 'playground': 0.0007142857142857143, 'year': 0.0014285714285714286, 'restll': 0.0007142857142857143, 'hand': 0.002857142857142857, 'pin': 0.0007142857142857143, 'detonator': 0.0007142857142857143, 'sparks': 0.0007142857142857143, 'course': 0.0007142857142857143, 'salt': 0.0007142857142857143, 'maid': 0.0007142857142857143, 'blade': 0.0007142857142857143, 'brightest': 0.0007142857142857143, 'lightest': 0.0007142857142857143, 'biters': 0.0007142857142857143, 'force': 0.0007142857142857143, 'decoys': 0.0007142857142857143, 'exit': 0.0007142857142857143, 'massacre': 0.0007142857142857143, 'drums': 0.0007142857142857143, 'fly': 0.0007142857142857143, 'guillotine': 0.0007142857142857143, 'mister': 0.0007142857142857143, 'break': 0.0014285714285714286, 'truth': 0.0007142857142857143, 'roof': 0.0007142857142857143, 'mother': 0.0007142857142857143, 'crowdll': 0.0007142857142857143, 'crossfade': 0.0007142857142857143, 'weapon': 0.0007142857142857143, 'weak': 0.0007142857142857143, 'sound': 0.0014285714285714286, 'beatdown': 0.0007142857142857143, 'premises': 0.0007142857142857143, 'stagell': 0.0007142857142857143, 'mouth': 0.0007142857142857143, 'inside': 0.0007142857142857143, 'spotlight': 0.0007142857142857143, 'black': 0.0007142857142857143, 'archives': 0.0007142857142857143, 'shake': 0.0007142857142857143, 'ladies': 0.0007142857142857143, 'media': 0.0007142857142857143, 'strong': 0.0007142857142857143, 'penile': 0.0007142857142857143, 'beatll': 0.0007142857142857143, 'exits': 0.0007142857142857143, 'ark': 0.0007142857142857143, 'creek': 0.0007142857142857143, 'impact': 0.0007142857142857143, 'rescue': 0.0007142857142857143, 'land': 0.0007142857142857143, 'trick': 0.0007142857142857143, 'operatin': 0.0007142857142857143, 'boom': 0.0007142857142857143, 'shows': 0.0007142857142857143, 'smooth': 0.0007142857142857143, 'veins': 0.0007142857142857143, 'individual': 0.0007142857142857143, 'dance': 0.0007142857142857143, 'jam': 0.0007142857142857143, 'horns': 0.0007142857142857143, 'magnificent': 0.0007142857142857143, 'episodes': 0.0007142857142857143, 'max': 0.0014285714285714286, 'half': 0.0007142857142857143, 'richter': 0.0007142857142857143, 'code': 0.0007142857142857143, 'rate': 0.0007142857142857143, 'up': 0.0007142857142857143, 'eps': 0.0007142857142857143, 'raps': 0.0007142857142857143, 'laser': 0.0007142857142857143, 'rope': 0.0007142857142857143, 'performance': 0.0007142857142857143, 'main': 0.0007142857142857143, 'mission': 0.0014285714285714286, 'nba': 0.0007142857142857143, 'nfl': 0.0007142857142857143, 'audience': 0.0007142857142857143, 'atmosphere': 0.0007142857142857143, 'plant': 0.0007142857142857143, 'leather': 0.0007142857142857143, 'jacuzzi': 0.0007142857142857143, 'view': 0.0007142857142857143, 'entire': 0.0007142857142857143, 'page': 0.0007142857142857143, 'raw': 0.0007142857142857143, 'cold': 0.0007142857142857143, 'mike': 0.0007142857142857143, 'write': 0.0007142857142857143}"
knowledge,"{'e': 0.058823529411764705, 'be': 0.29411764705882354, 'is': 0.17647058823529413, 'will': 0.058823529411764705, 'the': 0.058823529411764705, 'to': 0.058823529411764705, 'precise': 0.058823529411764705, 'of': 0.058823529411764705, 'thats': 0.058823529411764705, 'put': 0.058823529411764705, 'being': 0.058823529411764705}"
e,"{'man': 0.3333333333333333, 'say': 0.3333333333333333, 'wrecks': 0.3333333333333333}"
man,"{'im': 0.03333333333333333, 'do': 0.06666666666666667, 'they': 0.13333333333333333, 'made': 0.06666666666666667, 'on': 0.03333333333333333, 'you': 0.1, 'while': 0.03333333333333333, 'is': 0.06666666666666667, 'with': 0.06666666666666667, 'ideas': 0.03333333333333333, 'in': 0.03333333333333333, 'did': 0.03333333333333333, 'tried': 0.03333333333333333, 'youve': 0.03333333333333333, 'so': 0.03333333333333333, 'swords': 0.03333333333333333, 'fiend': 0.03333333333333333, 'cause': 0.03333333333333333, 'manufacture': 0.03333333333333333, 'wit': 0.03333333333333333, 'i': 0.03333333333333333}"
