Word,Frequency
whores,{'in': 1.0}
in,"{'this': 0.15648854961832062, 'your': 0.04961832061068702, 'my': 0.10305343511450382, 'public': 0.007633587786259542, 'it': 0.022900763358778626, 'the': 0.3244274809160305, 'dry': 0.007633587786259542, 'never': 0.007633587786259542, 'a': 0.0916030534351145, 'and': 0.015267175572519083, 'six': 0.003816793893129771, 'some': 0.007633587786259542, 'case': 0.003816793893129771, 'an': 0.003816793893129771, 'givenchy': 0.007633587786259542, 'contact': 0.003816793893129771, 'trouble': 0.003816793893129771, 'love': 0.007633587786259542, 'bulletproof': 0.007633587786259542, 'new': 0.003816793893129771, 'georgia': 0.003816793893129771, 'that': 0.019083969465648856, 'different': 0.007633587786259542, 'danger': 0.007633587786259542, 'touch': 0.003816793893129771, 'bed': 0.003816793893129771, 'those': 0.003816793893129771, 'dollars': 0.003816793893129771, 'jewels': 0.003816793893129771, 'her': 0.003816793893129771, 'yo': 0.003816793893129771, 'work': 0.007633587786259542, 'sues': 0.003816793893129771, 'playas': 0.003816793893129771, 'check': 0.003816793893129771, 'clubs': 0.003816793893129771, 'line': 0.011450381679389313, 'full': 0.007633587786259542, 'until': 0.003816793893129771, 'effect': 0.003816793893129771, 'ya': 0.003816793893129771, 'common': 0.003816793893129771, 'me': 0.003816793893129771, 'shit': 0.003816793893129771, 'his': 0.003816793893129771, 'bar': 0.003816793893129771, 'baby': 0.003816793893129771, 'first': 0.003816793893129771, 'tune': 0.003816793893129771, 'foreign': 0.003816793893129771, 'fort': 0.003816793893129771, 'no': 0.003816793893129771}"
this,"{'house': 0.143646408839779, 'househol': 0.011049723756906077, 'wetass': 0.03867403314917127, 'pussy': 0.03314917127071823, 'little': 0.016574585635359115, 'ring': 0.011049723756906077, 'shit': 0.049723756906077346, 'one': 0.011049723756906077, 'motherfucker': 0.0055248618784530384, 'bitch': 0.03314917127071823, 'who': 0.0055248618784530384, 'im': 0.0055248618784530384, 'guess': 0.0055248618784530384, 'lust': 0.0055248618784530384, 'fucked': 0.0055248618784530384, 'is': 0.09392265193370165, 'world': 0.016574585635359115, 'ass': 0.03867403314917127, 'go': 0.016574585635359115, 'chopper': 0.0055248618784530384, 'close': 0.0055248618784530384, 'breitling': 0.0055248618784530384, 'what': 0.0055248618784530384, 'on': 0.027624309392265192, 'gun': 0.0055248618784530384, 'since': 0.0055248618784530384, 'when': 0.0055248618784530384, 'woo': 0.0055248618784530384, 'yeah': 0.0055248618784530384, 'to': 0.0055248618784530384, 'i': 0.011049723756906077, 'a': 0.022099447513812154, 'some': 0.0055248618784530384, 'goes': 0.0055248618784530384, 'that': 0.0055248618784530384, 'wet': 0.03867403314917127, 'cookie': 0.0055248618784530384, 'water': 0.011049723756906077, 'grind': 0.0055248618784530384, 'hate': 0.0055248618784530384, 'juice': 0.0055248618784530384, 'game': 0.011049723756906077, 'info': 0.011049723756906077, 'your': 0.0055248618784530384, 'not': 0.0055248618784530384, 'way': 0.016574585635359115, 'time': 0.0055248618784530384, 'every': 0.0055248618784530384, 'whole': 0.0055248618784530384, 'really': 0.0055248618784530384, 'mornin': 0.0055248618784530384, 'money': 0.03314917127071823, 'sound': 0.0055248618784530384, 'aint': 0.0055248618784530384, 'ksr': 0.0055248618784530384, '40': 0.0055248618784530384, 'year': 0.0055248618784530384, 'shmoney': 0.049723756906077346, 'he': 0.03314917127071823, 'hustle': 0.0055248618784530384, 'new': 0.0055248618784530384, 'often': 0.0055248618784530384, 'position': 0.0055248618784530384, 'route': 0.0055248618784530384}"
house,"{'theres': 0.7741935483870968, 'ksr': 0.03225806451612903, 'on': 0.03225806451612903, 'money': 0.03225806451612903, 'im': 0.03225806451612903, 'this': 0.03225806451612903, 'not': 0.03225806451612903, 'my': 0.03225806451612903}"
theres,"{'some': 0.75, 'somewhoresin': 0.03125, 'a': 0.03125, 'somein': 0.03125, 'something': 0.03125, 'roleplay': 0.03125, 'too': 0.03125, 'no': 0.0625}"
some,"{'whores': 0.0967741935483871, 'wetass': 0.056451612903225805, 'money': 0.056451612903225805, 'bape': 0.008064516129032258, 'random': 0.016129032258064516, 'big': 0.008064516129032258, 'cardi': 0.008064516129032258, 'boss': 0.008064516129032258, 'things': 0.03225806451612903, 'broke': 0.008064516129032258, 'fucked': 0.008064516129032258, 'little': 0.008064516129032258, 'more': 0.008064516129032258, 'reallife': 0.008064516129032258, 'chicken': 0.06451612903225806, 'bread': 0.04838709677419355, 'guap': 0.016129032258064516, 'racks': 0.016129032258064516, 'neck': 0.008064516129032258, 'vag': 0.008064516129032258, 'ass': 0.008064516129032258, 'raf': 0.008064516129032258, 'in': 0.0967741935483871, 'wet': 0.056451612903225805, 'regular': 0.016129032258064516, 'other': 0.03225806451612903, 'bitches': 0.024193548387096774, 'people': 0.024193548387096774, 'hittas': 0.04838709677419355, 'new': 0.024193548387096774, 'real': 0.008064516129032258, 'ill': 0.008064516129032258, 'answers': 0.008064516129032258, 'cheap': 0.04838709677419355, 'some': 0.024193548387096774, 'bodak': 0.008064516129032258, 'kodak': 0.008064516129032258, 'sooo': 0.008064516129032258, 'of': 0.008064516129032258, 'degular': 0.008064516129032258, 'conceited': 0.008064516129032258, 'shit': 0.008064516129032258, 'type': 0.008064516129032258, 'niggas': 0.008064516129032258}"
somewhoresin,{'this': 1.0}
househol,{'up': 1.0}
up,"{'i': 0.051075268817204304, 'nigga': 0.005376344086021506, 'like': 0.02956989247311828, 'fore': 0.005376344086021506, 'in': 0.03494623655913978, 'the': 0.008064516129032258, 'a': 0.026881720430107527, 'to': 0.013440860215053764, 'with': 0.010752688172043012, 'teach': 0.002688172043010753, 'up': 0.010752688172043012, 'ayy': 0.005376344086021506, 'uh': 0.005376344086021506, 'look': 0.008064516129032258, 'shaq': 0.010752688172043012, 'then': 0.1827956989247312, 'if': 0.021505376344086023, 'and': 0.043010752688172046, 'ooh': 0.005376344086021506, 'bardi': 0.002688172043010753, 'on': 0.09408602150537634, 'ima': 0.002688172043010753, 'guess': 0.016129032258064516, 'all': 0.008064516129032258, 'my': 0.013440860215053764, 'dont': 0.010752688172043012, 'shit': 0.008064516129032258, 'yeah': 0.010752688172043012, 'ready': 0.002688172043010753, 'just': 0.008064516129032258, 'ten': 0.01881720430107527, 'its': 0.016129032258064516, 'im': 0.016129032258064516, 'crib': 0.002688172043010753, 'man': 0.002688172043010753, 'this': 0.005376344086021506, 'gs': 0.002688172043010753, 'you': 0.002688172043010753, 'ice': 0.002688172043010753, 'them': 0.002688172043010753, 'brrrat': 0.002688172043010753, 'where': 0.005376344086021506, 'at': 0.005376344086021506, 'baby': 0.002688172043010753, 'jaws': 0.002688172043010753, 'cant': 0.002688172043010753, 'get': 0.010752688172043012, 'got': 0.013440860215053764, 'promise': 0.010752688172043012, 'was': 0.010752688172043012, 'now': 0.013440860215053764, 'lookin': 0.002688172043010753, 'everything': 0.008064516129032258, 'homie': 0.008064516129032258, 'pull': 0.016129032258064516, 'that': 0.002688172043010753, 'bitch': 0.008064516129032258, 'let': 0.002688172043010753, 'your': 0.002688172043010753, 'dripdrip': 0.002688172043010753, 'three': 0.002688172043010753, 'off': 0.010752688172043012, 'for': 0.043010752688172046, 'so': 0.005376344086021506, 'sit': 0.002688172043010753, 'suck': 0.002688172043010753, 'me': 0.002688172043010753, 'pon': 0.002688172043010753, 'pussy': 0.005376344086021506, 'position': 0.002688172043010753, 'it': 0.010752688172043012, 'ya': 0.002688172043010753, 'they': 0.008064516129032258, 'yea': 0.002688172043010753, 'niggas': 0.002688172043010753, 'throw': 0.002688172043010753, 'gimme': 0.002688172043010753, 'he': 0.002688172043010753, 'put': 0.002688172043010753, 'grimy': 0.002688172043010753, 'panties': 0.002688172043010753, 'from': 0.002688172043010753, 'when': 0.002688172043010753, 'woo': 0.005376344086021506}"
i,"{'said': 0.035629453681710214, 'wanna': 0.013460015835312747, 'do': 0.05146476642913698, 'want': 0.028503562945368172, 'dont': 0.09659540775930324, 'got': 0.043547110055423596, 'tell': 0.007125890736342043, 'have': 0.006334125098970704, 'need': 0.038796516231195566, 'let': 0.0023752969121140144, 'ride': 0.00395882818685669, 'spit': 0.001583531274742676, 'could': 0.00791765637371338, 'ever': 0.00395882818685669, 'like': 0.057007125890736345, 'can': 0.011084718923198733, 'make': 0.02058590657165479, 'see': 0.013460015835312747, 'be': 0.03167062549485352, 'get': 0.013460015835312747, 'know': 0.01583531274742676, 'might': 0.009501187648456057, 'go': 0.00870942201108472, 'pay': 0.000791765637371338, 'aint': 0.022169437846397466, 'just': 0.0332541567695962, 'put': 0.00791765637371338, 'bet': 0.000791765637371338, 'say': 0.0055423594615993665, 'used': 0.006334125098970704, 'drop': 0.00395882818685669, 'took': 0.0023752969121140144, 'keep': 0.004750593824228029, 'pulled': 0.000791765637371338, 'popped': 0.000791765637371338, 'hit': 0.006334125098970704, 'fuck': 0.0055423594615993665, 'flooded': 0.001583531274742676, 'bake': 0.000791765637371338, 'thought': 0.000791765637371338, 'guess': 0.006334125098970704, 'couldve': 0.000791765637371338, 'did': 0.006334125098970704, 'adore': 0.001583531274742676, 'gave': 0.003167062549485352, 'hope': 0.006334125098970704, 'was': 0.022169437846397466, 'met': 0.001583531274742676, 'wish': 0.001583531274742676, 'heard': 0.004750593824228029, 'been': 0.009501187648456057, 'had': 0.00870942201108472, 'bring': 0.001583531274742676, 'really': 0.007125890736342043, 'would': 0.004750593824228029, 'give': 0.00791765637371338, 'kiss': 0.000791765637371338, 'feel': 0.00395882818685669, 'gotta': 0.011084718923198733, 'will': 0.006334125098970704, 'ordered': 0.000791765637371338, 'come': 0.004750593824228029, 'sit': 0.000791765637371338, 'felt': 0.003167062549485352, 'look': 0.00395882818685669, 'think': 0.014251781472684086, 'write': 0.000791765637371338, 'smell': 0.000791765637371338, 'set': 0.000791765637371338, 'lay': 0.000791765637371338, 'left': 0.001583531274742676, 'seen': 0.001583531274742676, 'screenshotted': 0.000791765637371338, 'cannot': 0.000791765637371338, 'went': 0.00870942201108472, 'didnt': 0.007125890736342043, 'never': 0.00395882818685669, 'dissed': 0.001583531274742676, 'vacseal': 0.000791765637371338, 'cant': 0.0166270783847981, 'call': 0.001583531274742676, 'stall': 0.000791765637371338, 'started': 0.001583531274742676, 'waited': 0.000791765637371338, 'came': 0.001583531274742676, 'smack': 0.000791765637371338, 'walked': 0.000791765637371338, 'act': 0.001583531274742676, 'slaved': 0.000791765637371338, 'wanted': 0.000791765637371338, 'told': 0.00870942201108472, 'made': 0.00395882818685669, 'fixed': 0.000791765637371338, 'change': 0.000791765637371338, 'switch': 0.000791765637371338, 't': 0.001583531274742676, 'park': 0.003167062549485352, 'take': 0.000791765637371338, 'wont': 0.0023752969121140144, 'swear': 0.01741884402216944, 'catch': 0.0023752969121140144, 'skip': 0.000791765637371338, 'dump': 0.000791765637371338, 'bust': 0.000791765637371338, 'still': 0.000791765637371338, 'swing': 0.000791765637371338, 'worked': 0.000791765637371338, 'poppin': 0.000791765637371338, 'spin': 0.000791765637371338, 'pull': 0.00791765637371338, 'caught': 0.021377672209026127, 'remember': 0.003167062549485352, 'couldnt': 0.001583531274742676, 'cop': 0.001583531274742676, 'walk': 0.001583531274742676, 'demolish': 0.000791765637371338, 'am': 0.001583531274742676, 'betray': 0.000791765637371338, 'love': 0.011876484560570071, 'truly': 0.000791765637371338, 'gaze': 0.000791765637371338, 'ask': 0.000791765637371338, 'finally': 0.000791765637371338, 'gets': 0.000791765637371338, 'kill': 0.0023752969121140144, 'finesse': 0.000791765637371338, 'mean': 0.0023752969121140144, 'wouldnt': 0.000791765637371338, 'die': 0.000791765637371338, 'run': 0.001583531274742676, 'cut': 0.001583531274742676, 'missed': 0.000791765637371338, 'done': 0.000791765637371338, 'step': 0.000791765637371338, 'style': 0.000791765637371338, 'shoot': 0.000791765637371338, 'hate': 0.000791765637371338, 'abort': 0.0023752969121140144, 'export': 0.0023752969121140144, 'use': 0.000791765637371338, 'red': 0.000791765637371338, 'flip': 0.001583531274742676, 'gives': 0.014251781472684086, 'alt': 0.000791765637371338, 'cause': 0.000791765637371338, 'initiate': 0.000791765637371338, 'meant': 0.000791765637371338, 'mention': 0.000791765637371338, 'hold': 0.000791765637371338, 'hear': 0.001583531274742676, 'throw': 0.000791765637371338, 'touch': 0.000791765637371338, 'thank': 0.000791765637371338, 'wear': 0.000791765637371338, 'watch': 0.0023752969121140144, 'host': 0.000791765637371338, 'start': 0.000791765637371338, 'pop': 0.000791765637371338, 'find': 0.000791765637371338, 'wake': 0.000791765637371338, 'treat': 0.000791765637371338, 'gloed': 0.000791765637371338, 'fucked': 0.000791765637371338, 'promise': 0.000791765637371338, 'dress': 0.000791765637371338, 'gas': 0.000791765637371338, 'show': 0.001583531274742676, 'easily': 0.000791765637371338, 'demonstrate': 0.000791765637371338, 'gon': 0.000791765637371338, 'grow': 0.000791765637371338, 'turned': 0.000791765637371338, 'bough': 0.000791765637371338, 'wouldve': 0.000791765637371338, 'figured': 0.000791765637371338}"
