Word,Frequency
yuuuuuuu,"{'soulja': 0.05405405405405406, 'crank': 0.8648648648648649, 'watch': 0.02702702702702703, 'superman': 0.02702702702702703, 'yuuuuuuu': 0.02702702702702703}"
soulja,"{'boy': 0.7913043478260869, 'soulja': 0.017391304347826087, 'all': 0.004347826086956522, 'pretty': 0.004347826086956522, 'cause': 0.004347826086956522, 'he': 0.004347826086956522, 'its': 0.017391304347826087, 'zan': 0.004347826086956522, 'too': 0.008695652173913044, 'strapped': 0.004347826086956522, 'soul': 0.004347826086956522, 'im': 0.008695652173913044, 'sosa': 0.013043478260869565, 'i': 0.013043478260869565, 'my': 0.004347826086956522, 'word': 0.004347826086956522, 'tell': 0.004347826086956522, 'mayne': 0.004347826086956522, 'got': 0.004347826086956522, '2x': 0.004347826086956522, 'yea': 0.004347826086956522, 'thumbing': 0.004347826086956522, 'you': 0.008695652173913044, 'damn': 0.004347826086956522, 'getting': 0.013043478260869565, 'hat': 0.004347826086956522, 'man': 0.004347826086956522, 'boys': 0.004347826086956522, 'pass': 0.004347826086956522, 'keep': 0.004347826086956522, 'ridin': 0.004347826086956522, 'yeah': 0.004347826086956522, 'the': 0.004347826086956522, 'going': 0.004347826086956522}"
boy,"{'tell': 0.06493506493506493, 'you': 0.00974025974025974, 'off': 0.05519480519480519, 'then': 0.05194805194805195, 'now': 0.18506493506493507, 'up': 0.03896103896103896, 'i': 0.016233766233766232, 'im': 0.025974025974025976, 'swag': 0.2435064935064935, 'comin': 0.006493506493506494, 'take': 0.006493506493506494, 'swaggin': 0.006493506493506494, 'whats': 0.012987012987012988, '2006': 0.003246753246753247, 'man': 0.003246753246753247, 'where': 0.006493506493506494, 'beat': 0.003246753246753247, 'be': 0.003246753246753247, 'got': 0.003246753246753247, 'mayne': 0.003246753246753247, 'hey': 0.003246753246753247, 'this': 0.003246753246753247, 'goons': 0.003246753246753247, 'is': 0.012987012987012988, 'and': 0.00974025974025974, 'yoooouuuu': 0.003246753246753247, 'soulja': 0.01948051948051948, 'aim': 0.003246753246753247, 'dont': 0.003246753246753247, 'ill': 0.003246753246753247, 'tellem': 0.02922077922077922, 'weezy': 0.003246753246753247, 'make': 0.003246753246753247, 'word': 0.003246753246753247, 'can': 0.012987012987012988, 'when': 0.003246753246753247, 'pull': 0.003246753246753247, 'started': 0.003246753246753247, 'finished': 0.003246753246753247, 'sbeezy': 0.003246753246753247, 'steph': 0.003246753246753247, 'two': 0.003246753246753247, 'gucci': 0.003246753246753247, 'anthem': 0.003246753246753247, 'there': 0.00974025974025974, 'that': 0.03896103896103896, 'right': 0.003246753246753247, 'clean': 0.003246753246753247, 'fresh': 0.003246753246753247, 'swagging': 0.003246753246753247, 'he': 0.006493506493506494, 'duplicate': 0.003246753246753247, 'came': 0.003246753246753247, 'chillin': 0.00974025974025974, 'do': 0.003246753246753247, 'swagged': 0.003246753246753247, 'crank': 0.012987012987012988}"
tell,"{'em': 0.5254237288135594, 'them': 0.03389830508474576, 'me': 0.11864406779661017, 'you': 0.06779661016949153, 'the': 0.0847457627118644, 'u': 0.01694915254237288, 'him': 0.01694915254237288, 'your': 0.01694915254237288, 'ya': 0.01694915254237288, 'police': 0.01694915254237288, 'that': 0.03389830508474576, 'yo': 0.01694915254237288, 'hard': 0.01694915254237288, 'i': 0.01694915254237288}"
em,"{'ayy': 0.015384615384615385, 'baby': 0.015384615384615385, 'yeah': 0.015384615384615385, 'and': 0.03076923076923077, 'hopped': 0.03076923076923077, 'but': 0.03076923076923077, 'boy': 0.015384615384615385, 'wrong': 0.015384615384615385, 'on': 0.015384615384615385, 'where': 0.015384615384615385, 'new': 0.015384615384615385, 'soulja': 0.015384615384615385, 'bitch': 0.03076923076923077, 'in': 0.015384615384615385, 'imma': 0.015384615384615385, 'shout': 0.015384615384615385, 'i': 0.015384615384615385, 'hey': 0.015384615384615385, 'im': 0.046153846153846156, 'me': 0.015384615384615385, 'collipark': 0.015384615384615385, 'turn': 0.015384615384615385, 'dialing': 0.015384615384615385, 'run': 0.015384615384615385, 'outta': 0.015384615384615385, 'runnin': 0.015384615384615385, 'like': 0.046153846153846156, 'they': 0.015384615384615385, 'god': 0.015384615384615385, 'with': 0.03076923076923077, 'out': 0.015384615384615385, 'this': 0.03076923076923077, 'hit': 0.12307692307692308, 'into': 0.015384615384615385, 'tatted': 0.015384615384615385, 'titanic': 0.015384615384615385, 'that': 0.015384615384615385, 'folk': 0.03076923076923077, 'squirt': 0.06153846153846154, 'all': 0.015384615384615385, 'now': 0.015384615384615385, 'watch': 0.03076923076923077, 'he': 0.015384615384615385}"
ayy,"{'i': 0.06818181818181818, 'pretty': 0.4772727272727273, 'girls': 0.2727272727272727, 'quavo': 0.022727272727272728, 'man': 0.022727272727272728, 'watch': 0.13636363636363635}"
i,"{'got': 0.249208025343189, 'do': 0.013727560718057022, 'lean': 0.0021119324181626186, 'crank': 0.009503695881731784, 'see': 0.011615628299894404, 'miss': 0.013727560718057022, 'wanna': 0.007391763463569166, 'cannot': 0.005279831045406547, 'just': 0.06441393875395987, 'cant': 0.014783526927138331, 'get': 0.01795142555438226, 'know': 0.008447729672650475, 'can': 0.006335797254487857, 'need': 0.023231256599788808, 'really': 0.006335797254487857, 'been': 0.0010559662090813093, 'like': 0.006335797254487857, 'love': 0.006335797254487857, 'pretty': 0.027455121436114043, 'look': 0.023231256599788808, 'feel': 0.0021119324181626186, 'put': 0.010559662090813094, 'catch': 0.0021119324181626186, 'introduced': 0.0021119324181626186, 'guess': 0.0031678986272439284, 'fuck': 0.0031678986272439284, 'took': 0.008447729672650475, 'dont': 0.03695881731784583, 'intoduced': 0.0010559662090813093, 'made': 0.006335797254487857, 'spray': 0.006335797254487857, 'pull': 0.009503695881731784, 'fucked': 0.0021119324181626186, 'sold': 0.0010559662090813093, 'mixed': 0.0010559662090813093, 'aint': 0.012671594508975714, 'was': 0.011615628299894404, 'wasnt': 0.0010559662090813093, 'had': 0.007391763463569166, 'told': 0.006335797254487857, 'ride': 0.0021119324181626186, 'swear': 0.004223864836325237, 'gotta': 0.006335797254487857, 'keep': 0.0031678986272439284, 'step': 0.0010559662090813093, 'go': 0.004223864836325237, 'goti': 0.06019007391763464, 'want': 0.008447729672650475, 'saw': 0.0010559662090813093, 'think': 0.005279831045406547, 'have': 0.005279831045406547, 'bet': 0.005279831045406547, 'farted': 0.0010559662090813093, 'heard': 0.0010559662090813093, 'throw': 0.0010559662090813093, 'be': 0.01583949313621964, 'changed': 0.0010559662090813093, 'break': 0.0010559662090813093, 'wrap': 0.0010559662090813093, 'ship': 0.0010559662090813093, 'take': 0.0021119324181626186, 'come': 0.0031678986272439284, 'swerve': 0.0010559662090813093, 'stack': 0.0010559662090813093, 'did': 0.006335797254487857, 'flex': 0.004223864836325237, 'trap': 0.0031678986272439284, 'pop': 0.0021119324181626186, 'beat': 0.0010559662090813093, 'went': 0.0021119324181626186, 'disappear': 0.0010559662090813093, 'only': 0.0010559662090813093, 'stay': 0.0010559662090813093, 'claim': 0.0010559662090813093, 'wake': 0.004223864836325237, 'said': 0.013727560718057022, 'done': 0.011615628299894404, 'tote': 0.0010559662090813093, 'promise': 0.0010559662090813093, 'dunn': 0.0021119324181626186, 'wont': 0.0021119324181626186, 'might': 0.0010559662090813093, 'tell': 0.0010559662090813093, 'post': 0.0021119324181626186, 'shitted': 0.0010559662090813093, 'saysay': 0.0010559662090813093, 'shut': 0.0010559662090813093, 'wouldve': 0.0010559662090813093, 'say': 0.005279831045406547, 'ball': 0.0021119324181626186, 'never': 0.009503695881731784, 'hit': 0.006335797254487857, 'lay': 0.0010559662090813093, 'move': 0.0010559662090813093, 'starved': 0.0010559662090813093, 'lurk': 0.0010559662090813093, 'cashed': 0.0010559662090813093, 'will': 0.0021119324181626186, 'call': 0.0021119324181626186, 'deal': 0.0010559662090813093, 'slap': 0.0010559662090813093, 'flip': 0.0010559662090813093, 'start': 0.0010559662090813093, 'lost': 0.0010559662090813093, 'picked': 0.0010559662090813093, 'send': 0.0021119324181626186, 'rap': 0.0010559662090813093, 'change': 0.0010559662090813093, 'still': 0.0010559662090813093, 'built': 0.0021119324181626186, 'am': 0.004223864836325237, 'live': 0.0031678986272439284, 'divorced': 0.0010559662090813093, 'spent': 0.0021119324181626186, 'rock': 0.0010559662090813093, 'grind': 0.0010559662090813093, 'spit': 0.0010559662090813093, 'didnt': 0.0010559662090813093, 'remember': 0.0010559662090813093, 'yahhh': 0.006335797254487857, 'mustve': 0.0010559662090813093, 'thank': 0.0010559662090813093, 'thought': 0.0010559662090813093, 'cross': 0.0010559662090813093, 'walked': 0.0010559662090813093, 'invented': 0.0021119324181626186, 'make': 0.010559662090813094, 'smoke': 0.0021119324181626186, 'drink': 0.0010559662090813093, 'came': 0.0021119324181626186, 'deserve': 0.0021119324181626186, 'fly': 0.0010559662090813093, 'understand': 0.0010559662090813093, 'not': 0.004223864836325237, 'spend': 0.0010559662090813093, 'mean': 0.0010559662090813093, 'wouldnt': 0.0010559662090813093, 'gives': 0.0010559662090813093, 'fucking': 0.0021119324181626186, 'hold': 0.0010559662090813093, 'shine': 0.0031678986272439284, 'ran': 0.0010559662090813093, 'skrrt': 0.0010559662090813093, 'turn': 0.0010559662090813093, 'hear': 0.0010559662090813093, 'dress': 0.0031678986272439284, 'hate': 0.0010559662090813093, 'forgot': 0.0010559662090813093, 'obtain': 0.0010559662090813093, 'would': 0.0010559662090813093, 'sink': 0.0010559662090813093, 'should': 0.0010559662090813093, 'navigate': 0.0010559662090813093, 'hop': 0.0010559662090813093, 'drive': 0.0010559662090813093, 'earned': 0.0010559662090813093, 'juuged': 0.0010559662090813093, 'whip': 0.0010559662090813093, 'looked': 0.0010559662090813093, 'always': 0.0010559662090813093, 'swag': 0.0010559662090813093, 'spongebob': 0.0010559662090813093, 'bring': 0.0010559662090813093, 'suppose': 0.0010559662090813093, 'realized': 0.0010559662090813093, 'sit': 0.0010559662090813093, 'leak': 0.0010559662090813093, 'jab': 0.0010559662090813093}"
got,"{'this': 0.004347826086956522, 'me': 0.3456521739130435, 'nice': 0.004347826086956522, 'naked': 0.004347826086956522, 'a': 0.15, 'some': 0.002173913043478261, 'dat': 0.002173913043478261, 'back': 0.006521739130434782, 'man': 0.002173913043478261, 'i': 0.1565217391304348, 'all': 0.017391304347826087, 'the': 0.04782608695652174, 'them': 0.017391304347826087, 'wealth': 0.002173913043478261, 'what': 0.002173913043478261, 'to': 0.01956521739130435, 'calicoes': 0.013043478260869565, 'chicago': 0.002173913043478261, 'louie': 0.004347826086956522, 'millis': 0.004347826086956522, 'money': 0.008695652173913044, 'no': 0.006521739130434782, 'bricks': 0.002173913043478261, 'mili': 0.002173913043478261, 'milis': 0.002173913043478261, 'that': 0.013043478260869565, 'my': 0.06304347826086956, 'goons': 0.002173913043478261, 'tats': 0.002173913043478261, '400': 0.002173913043478261, 'so': 0.006521739130434782, '40': 0.002173913043478261, 'five': 0.002173913043478261, 'em': 0.002173913043478261, 'you': 0.002173913043478261, 'an': 0.002173913043478261, 'death': 0.002173913043478261, 'red': 0.002173913043478261, 'surround': 0.002173913043478261, 'guns': 0.002173913043478261, 'bitches': 0.004347826086956522, 'cameras': 0.002173913043478261, '12': 0.002173913043478261, 'time': 0.002173913043478261, 'hard': 0.002173913043478261, 'im': 0.002173913043478261, 'pretty': 0.002173913043478261, 'more': 0.002173913043478261, 'damn': 0.004347826086956522, 'on': 0.002173913043478261, 'game': 0.002173913043478261, 'heavy': 0.002173913043478261, 'dammit': 0.002173913043478261, 'crunk': 0.002173913043478261, 'choppa': 0.002173913043478261, 'racks': 0.002173913043478261, 'gingivitis': 0.002173913043478261, 'plenty': 0.002173913043478261, 'js': 0.002173913043478261, 'two': 0.002173913043478261, 'percocets': 0.002173913043478261, 'it': 0.002173913043478261, 'london': 0.002173913043478261, 'stars': 0.002173913043478261, '10': 0.002173913043478261, 'swiss': 0.002173913043478261}"
this,"{'new': 0.006535947712418301, 'ho': 0.06535947712418301, 'right': 0.1437908496732026, 'bitch': 0.0392156862745098, 'shit': 0.09803921568627451, 'money': 0.0196078431372549, 'gold': 0.013071895424836602, 'thing': 0.032679738562091505, 'thang': 0.058823529411764705, 'ice': 0.026143790849673203, 'is': 0.032679738562091505, 'music': 0.006535947712418301, 'beat': 0.0196078431372549, 'nigga': 0.0392156862745098, 'my': 0.013071895424836602, 'shits': 0.006535947712418301, 'dope': 0.006535947712418301, 'designer': 0.006535947712418301, 'morning': 0.006535947712418301, 'every': 0.006535947712418301, 'all': 0.006535947712418301, 'mane': 0.006535947712418301, 'one': 0.013071895424836602, 'hoe': 0.06535947712418301, 'girl': 0.006535947712418301, 'paper': 0.006535947712418301, 'gucci': 0.006535947712418301, 'extravagant': 0.006535947712418301, 'big': 0.006535947712418301, 'this': 0.006535947712418301, 'fucking': 0.10457516339869281, 'album': 0.006535947712418301, 'for': 0.006535947712418301, 'dub': 0.006535947712418301, 'good': 0.006535947712418301, 'loud': 0.006535947712418301, 'muthafucker': 0.006535947712418301, 'his': 0.006535947712418301, 'damn': 0.006535947712418301, 'in': 0.006535947712418301, 'cause': 0.006535947712418301, 'snap': 0.006535947712418301, 'i': 0.006535947712418301, 'now': 0.006535947712418301, 'beef': 0.006535947712418301, 'song': 0.006535947712418301, 'crack': 0.006535947712418301, 'earth': 0.013071895424836602}"
new,"{'dance': 0.08333333333333333, 'drip': 0.125, 'rollie': 0.125, 'mixtape': 0.041666666666666664, 'audi': 0.041666666666666664, '2k7': 0.041666666666666664, 'chopper': 0.041666666666666664, 'car': 0.041666666666666664, 'stack': 0.041666666666666664, 'york': 0.041666666666666664, 'drop': 0.041666666666666664, 'lambo': 0.041666666666666664, 'mercedes': 0.08333333333333333, 'forgiatos': 0.08333333333333333, 'aston': 0.041666666666666664, 'mclaren': 0.041666666666666664, 'foreign': 0.041666666666666664}"
