Word,Frequency
yeah,"{'birthday': 0.0025906735751295338, 'and': 0.015544041450777202, 'all': 0.02072538860103627, 'see': 0.0025906735751295338, 'its': 0.015544041450777202, 'i': 0.18911917098445596, 'yeah': 0.12176165803108809, '2': 0.0051813471502590676, 'im': 0.10880829015544041, 'me': 0.0051813471502590676, 'used': 0.0025906735751295338, 'bond': 0.0025906735751295338, 'cant': 0.0025906735751295338, 'rest': 0.0051813471502590676, '285': 0.0025906735751295338, 'good': 0.0025906735751295338, 'tomorrow': 0.0025906735751295338, 'mmmmurda': 0.0025906735751295338, 'damn': 0.0025906735751295338, 'you': 0.018134715025906734, 'ima': 0.012953367875647668, 'ooh': 0.0051813471502590676, 'drench': 0.0025906735751295338, 'tec': 0.0025906735751295338, 'dont': 0.010362694300518135, 'hahaha': 0.0025906735751295338, 'wanna': 0.0051813471502590676, 'uh': 0.0025906735751295338, 'thats': 0.02849740932642487, 'late': 0.0025906735751295338, 'dim': 0.0025906735751295338, 'get': 0.0025906735751295338, 'hey': 0.0025906735751295338, 'based': 0.0025906735751295338, 'no': 0.0025906735751295338, 'rock': 0.0025906735751295338, 'dearly': 0.0025906735751295338, 'look': 0.0025906735751295338, 'lets': 0.0051813471502590676, 'in': 0.007772020725388601, 'the': 0.0051813471502590676, 'gold': 0.0025906735751295338, 'lamborghini': 0.0025906735751295338, 'man': 0.0025906735751295338, 'they': 0.010362694300518135, 'bad': 0.0025906735751295338, 'shes': 0.0025906735751295338, 'got': 0.0051813471502590676, 'kinda': 0.0025906735751295338, 'shawty': 0.0051813471502590676, 'for': 0.0025906735751295338, 'tryna': 0.0025906735751295338, 'oh': 0.012953367875647668, 'can': 0.0025906735751295338, 'on': 0.0025906735751295338, 'imma': 0.0025906735751295338, 'put': 0.0025906735751295338, 'flyin': 0.0025906735751295338, 'we': 0.02072538860103627, 'that': 0.03367875647668394, 'atl': 0.0025906735751295338, 'understood': 0.0025906735751295338, 'shout': 0.0025906735751295338, 'watch': 0.0051813471502590676, 'let': 0.0025906735751295338, 'hang': 0.0025906735751295338, 'drank': 0.0025906735751295338, 'well': 0.0025906735751295338, 'right': 0.007772020725388601, 'vip': 0.015544041450777202, 'drop': 0.007772020725388601, 'squad': 0.0025906735751295338, 'baller': 0.010362694300518135, 'follow': 0.010362694300518135, 'profit': 0.010362694300518135, 'lil': 0.007772020725388601, 'must': 0.0025906735751295338, 'ring': 0.0025906735751295338, 'halo': 0.0025906735751295338, 'tell': 0.007772020725388601, 'this': 0.0025906735751295338, 'everyone': 0.0025906735751295338, 'do': 0.0025906735751295338, 'soufside': 0.0025906735751295338, 'proud': 0.007772020725388601, 'momma': 0.025906735751295335, 'my': 0.012953367875647668, 'vault': 0.0025906735751295338, 'uhhuh': 0.0025906735751295338, 'prayin': 0.0025906735751295338, 'fell': 0.0025906735751295338, 'top': 0.0051813471502590676, 'why': 0.0025906735751295338, 'skrrt': 0.0025906735751295338, 'chopper': 0.0025906735751295338, 'bitches': 0.0025906735751295338, 'el': 0.0025906735751295338, 'what': 0.0025906735751295338, 'money': 0.0025906735751295338, 'baow': 0.0025906735751295338, 'babadabope': 0.010362694300518135, 'she': 0.0025906735751295338, 'lord': 0.0051813471502590676, 'lobster': 0.0025906735751295338, 'treat': 0.0051813471502590676, 'last': 0.0025906735751295338}"
birthday,"{'its': 0.038461538461538464, 'if': 0.07692307692307693, 'is': 0.6153846153846154, 'i': 0.11538461538461539, 'she': 0.038461538461538464, 'yeah': 0.038461538461538464, 'uh': 0.038461538461538464, 'baby': 0.038461538461538464}"
its,"{'your': 0.017543859649122806, 'my': 0.04093567251461988, 'probably': 0.011695906432748537, 'whats': 0.005847953216374269, 'a': 0.13450292397660818, 'going': 0.011695906432748537, 'gucci': 0.011695906432748537, '4': 0.017543859649122806, 'lit': 0.017543859649122806, 'like': 0.029239766081871343, 'solely': 0.005847953216374269, 'gon': 0.017543859649122806, 'poison': 0.005847953216374269, 'straight': 0.005847953216374269, 'for': 0.011695906432748537, 'ice': 0.005847953216374269, 'cool': 0.005847953216374269, 'all': 0.011695906432748537, 'just': 0.017543859649122806, 'paper': 0.005847953216374269, 'me': 0.017543859649122806, 'booming': 0.005847953216374269, 'wetting': 0.005847953216374269, 'the': 0.03508771929824561, 'not': 0.011695906432748537, 'dancin': 0.005847953216374269, 'gone': 0.005847953216374269, 'elimidate': 0.005847953216374269, 'okay': 0.005847953216374269, 'october': 0.005847953216374269, 'prepared': 0.005847953216374269, 'blind': 0.005847953216374269, 'nike': 0.005847953216374269, 'mine': 0.3742690058479532, 'over': 0.005847953216374269, 'you': 0.005847953216374269, 'magic': 0.005847953216374269, 'evident': 0.005847953216374269, 'nothing': 0.011695906432748537, 'hard': 0.005847953216374269, '400': 0.005847953216374269, 'rainin': 0.005847953216374269, 'black': 0.005847953216374269, 'so': 0.005847953216374269, 'saturday': 0.023391812865497075, 'kryptonite': 0.005847953216374269, 'been': 0.005847953216374269, 'dressed': 0.005847953216374269, 'met': 0.005847953216374269}"
your,"{'birthday': 0.025157232704402517, 'workplace': 0.006289308176100629, 'song': 0.006289308176100629, 'girl': 0.1069182389937107, 'ass': 0.018867924528301886, 'car': 0.006289308176100629, 'rent': 0.006289308176100629, 'boo': 0.012578616352201259, 'place': 0.006289308176100629, 'face': 0.025157232704402517, 'bitch': 0.05660377358490566, 'babies': 0.012578616352201259, 'trunk': 0.006289308176100629, 'point': 0.006289308176100629, 'hat': 0.006289308176100629, 'niggas': 0.006289308176100629, 'boss': 0.006289308176100629, 'surgery': 0.006289308176100629, 'crew': 0.006289308176100629, 'body': 0.012578616352201259, 'eye': 0.006289308176100629, 'pussy': 0.006289308176100629, 'thighs': 0.006289308176100629, 'eyes': 0.012578616352201259, 'performance': 0.006289308176100629, 'type': 0.006289308176100629, 'fucking': 0.006289308176100629, 'payroll': 0.006289308176100629, 'cutie': 0.006289308176100629, 'parents': 0.006289308176100629, 'position': 0.006289308176100629, 'tuition': 0.006289308176100629, 'ho': 0.006289308176100629, 'nigga': 0.012578616352201259, 'panties': 0.006289308176100629, 'bitches': 0.018867924528301886, 'now': 0.006289308176100629, 'lady': 0.031446540880503145, 'pockets': 0.006289308176100629, 'camera': 0.018867924528301886, 'skateboard': 0.006289308176100629, 'people': 0.006289308176100629, 'main': 0.012578616352201259, 'whore': 0.006289308176100629, 'rear': 0.012578616352201259, 'head': 0.018867924528301886, 'friends': 0.006289308176100629, 'money': 0.006289308176100629, 'queen': 0.006289308176100629, 'guillotine': 0.006289308176100629, 'channel': 0.006289308176100629, 'pattern': 0.006289308176100629, 'saturn': 0.006289308176100629, 'madam': 0.006289308176100629, 'door': 0.006289308176100629, 'thing': 0.06918238993710692, 'bed': 0.006289308176100629, 'leg': 0.006289308176100629, 'chances': 0.006289308176100629, 'skins': 0.006289308176100629, 'baby': 0.006289308176100629, 'last': 0.006289308176100629, 'new': 0.006289308176100629, 'favorite': 0.012578616352201259, 'city': 0.012578616352201259, 'life': 0.050314465408805034, 'bloody': 0.006289308176100629, 'mamas': 0.006289308176100629, 'mouth': 0.03773584905660377, 'own': 0.03773584905660377, 'man': 0.006289308176100629, 'girls': 0.006289308176100629, 'tour': 0.006289308176100629, 'cup': 0.006289308176100629, 'ex': 0.006289308176100629, 'issue': 0.006289308176100629, 'boy': 0.006289308176100629, 'legs': 0.006289308176100629, 'fist': 0.006289308176100629, 'physical': 0.006289308176100629, 'crib': 0.006289308176100629}"
if,"{'i': 0.13402061855670103, 'you': 0.38144329896907214, 'we': 0.010309278350515464, 'she': 0.08247422680412371, 'the': 0.14432989690721648, 'it': 0.041237113402061855, 'that': 0.020618556701030927, 'he': 0.061855670103092786, 'my': 0.020618556701030927, 'they': 0.020618556701030927, 'thats': 0.020618556701030927, 'wearing': 0.010309278350515464, 'im': 0.010309278350515464, 'trapping': 0.010309278350515464, 'a': 0.010309278350515464, 'swag': 0.010309278350515464, 'ye': 0.010309278350515464}"
i,"{'die': 0.01195814648729447, 'do': 0.02466367713004484, 'come': 0.005979073243647235, 'want': 0.02242152466367713, 'call': 0.00523168908819133, 'got': 0.12481315396113603, 'hold': 0.0014947683109118087, 'done': 0.008221225710014948, 'deserve': 0.002242152466367713, 'hate': 0.002242152466367713, 'get': 0.01569506726457399, 'asked': 0.0014947683109118087, 'will': 0.0007473841554559044, 'show': 0.0014947683109118087, 'cant': 0.00523168908819133, 'might': 0.007473841554559043, 'am': 0.008221225710014948, 'i': 0.0171898355754858, 'smoke': 0.0014947683109118087, 'take': 0.005979073243647235, 'miss': 0.0007473841554559044, 'say': 0.013452914798206279, 'know': 0.026158445440956652, 'dont': 0.03587443946188341, 'just': 0.01868460388639761, 'fucked': 0.0014947683109118087, 'still': 0.008968609865470852, 'built': 0.0007473841554559044, 'did': 0.004484304932735426, 'wouldnt': 0.0014947683109118087, 'couldnt': 0.0014947683109118087, 'leave': 0.002242152466367713, 'beat': 0.004484304932735426, 'wish': 0.0029895366218236174, 'told': 0.01046337817638266, 'put': 0.007473841554559043, 'made': 0.0029895366218236174, 'paid': 0.002242152466367713, 'had': 0.02242152466367713, 'cannot': 0.0029895366218236174, 'look': 0.0037369207772795215, 'pay': 0.0007473841554559044, 'appreciate': 0.0007473841554559044, 'mean': 0.0029895366218236174, 'can': 0.026905829596412557, 'remix': 0.0007473841554559044, 'text': 0.0014947683109118087, 'walk': 0.0014947683109118087, 'obviously': 0.0007473841554559044, 'be': 0.01046337817638266, 'parachute': 0.0007473841554559044, 'jumped': 0.0007473841554559044, 'threw': 0.0014947683109118087, 'end': 0.0007473841554559044, 'never': 0.00523168908819133, 'dropped': 0.0007473841554559044, 'aint': 0.021674140508221227, 'used': 0.012705530642750373, 'see': 0.008968609865470852, 'hope': 0.004484304932735426, 'tell': 0.0029895366218236174, 'run': 0.0014947683109118087, 'said': 0.02092675635276532, 'held': 0.0007473841554559044, 'need': 0.01868460388639761, 'your': 0.0007473841554559044, 'like': 0.0014947683109118087, 'rap': 0.006726457399103139, 'talk': 0.002242152466367713, 'wont': 0.0007473841554559044, 'took': 0.0014947683109118087, 'was': 0.016442451420029897, 'wore': 0.0007473841554559044, 'pour': 0.0007473841554559044, 'have': 0.0029895366218236174, 'back': 0.00523168908819133, 'bought': 0.01046337817638266, 'go': 0.007473841554559043, 'think': 0.0029895366218236174, 'didnt': 0.0014947683109118087, 'make': 0.006726457399103139, 'love': 0.012705530642750373, 'pack': 0.0007473841554559044, 'rep': 0.0029895366218236174, 'pull': 0.007473841554559043, 'seen': 0.0014947683109118087, 'called': 0.002242152466367713, 'woke': 0.0029895366218236174, 'could': 0.00523168908819133, 'went': 0.005979073243647235, 'swear': 0.0007473841554559044, 'wipe': 0.0007473841554559044, 'pipe': 0.0007473841554559044, 'give': 0.011210762331838564, 'onenight': 0.0007473841554559044, 'frostbite': 0.0007473841554559044, 'hogtied': 0.0007473841554559044, 'thundercat': 0.0007473841554559044, 'aim': 0.0007473841554559044, 'grab': 0.0007473841554559044, 'use': 0.0014947683109118087, 'hit': 0.021674140508221227, 'tried': 0.0007473841554559044, 'god': 0.0007473841554559044, 'kill': 0.0007473841554559044, 'been': 0.017937219730941704, 'ate': 0.0007473841554559044, 'wanna': 0.0007473841554559044, 'feel': 0.0014947683109118087, 'land': 0.0007473841554559044, 'drink': 0.0014947683109118087, 'already': 0.0007473841554559044, 'gotta': 0.002242152466367713, 'spent': 0.0007473841554559044, 'forgot': 0.0007473841554559044, 'keep': 0.0037369207772795215, 'kinda': 0.0007473841554559044, 'sold': 0.002242152466367713, 'clap': 0.0007473841554559044, 'eat': 0.0029895366218236174, 'cool': 0.0007473841554559044, 'you': 0.0007473841554559044, 'much': 0.0007473841554559044, 'fly': 0.0007473841554559044, 'trap': 0.0007473841554559044, 'shine': 0.0007473841554559044, 'met': 0.0014947683109118087, 'whip': 0.0029895366218236174, 'set': 0.0014947683109118087, 'would': 0.0007473841554559044, 'sip': 0.0007473841554559044, 'bit': 0.0007473841554559044, 'always': 0.0007473841554559044, 'heard': 0.0007473841554559044, 'fuck': 0.0014947683109118087, 'sleep': 0.0007473841554559044, 'change': 0.0014947683109118087, 'ring': 0.0007473841554559044, 'bang': 0.0007473841554559044, 'shake': 0.0007473841554559044, 'listen': 0.0007473841554559044, 'play': 0.0014947683109118087, 'straight': 0.0007473841554559044, 'demonstrated': 0.0007473841554559044, 'kiss': 0.0007473841554559044, 'really': 0.0007473841554559044, 'spatula': 0.0007473841554559044, 'feed': 0.0007473841554559044, 'cover': 0.0007473841554559044, 'pass': 0.0014947683109118087, 'started': 0.0007473841554559044, 'throw': 0.002242152466367713, 'left': 0.002242152466367713, 'stood': 0.0007473841554559044, 'broke': 0.0014947683109118087, 'finished': 0.0007473841554559044, 'gotcha': 0.0014947683109118087, 'kicked': 0.0014947683109118087, 'risked': 0.0007473841554559044, 'found': 0.0007473841554559044, 'demonstrate': 0.0007473841554559044, 'bare': 0.0007473841554559044, 'sag': 0.0007473841554559044, 'study': 0.0007473841554559044, 'press': 0.0007473841554559044, 'realized': 0.004484304932735426, 'prepare': 0.0007473841554559044, 'share': 0.0007473841554559044, 'bring': 0.0029895366218236174, 'wear': 0.0014947683109118087, 'bet': 0.0007473841554559044, 'bump': 0.0007473841554559044, 'order': 0.0007473841554559044, 'spend': 0.04783258594917788, 'ask': 0.0007473841554559044, 'pray': 0.002242152466367713, 'buy': 0.0014947683109118087, 'ball': 0.0007473841554559044, 'vámonos': 0.0007473841554559044, 'leveled': 0.0007473841554559044, 'stay': 0.0014947683109118087, 'stepped': 0.0007473841554559044, 'mess': 0.0007473841554559044, 'work': 0.0007473841554559044, 'should': 0.006726457399103139, 'mixed': 0.0007473841554559044, 'im': 0.0014947683109118087, 'speed': 0.0007473841554559044, 'slow': 0.0007473841554559044, 'makin': 0.0007473841554559044, 'rather': 0.0007473841554559044, 'smoked': 0.0007473841554559044, 'bear': 0.0007473841554559044, 'drop': 0.0014947683109118087, 'grew': 0.0007473841554559044, 'ride': 0.0007473841554559044, 'drive': 0.0007473841554559044, 'let': 0.0007473841554559044, 'thought': 0.0007473841554559044, 'came': 0.012705530642750373, 'rhyme': 0.0007473841554559044, 'freestyle': 0.0007473841554559044, 'recorded': 0.0007473841554559044, 'park': 0.0007473841554559044, 'gave': 0.0007473841554559044, 'flick': 0.0007473841554559044, 'wasnt': 0.0007473841554559044, 'saw': 0.0007473841554559044, 'reminded': 0.0007473841554559044, 'follow': 0.0007473841554559044, 'swallowed': 0.0007473841554559044, 'send': 0.0014947683109118087, 'watch': 0.0007473841554559044, 'smell': 0.005979073243647235, 'steal': 0.0007473841554559044, 'prayed': 0.0007473841554559044, 'walked': 0.004484304932735426, 'turnt': 0.0029895366218236174, 'turn': 0.025411061285500747, 'paint': 0.0007473841554559044, 'count': 0.0007473841554559044, 'cash': 0.0007473841554559044, 'sat': 0.0007473841554559044, 'treat': 0.0007473841554559044, 'stopped': 0.0007473841554559044, 'booked': 0.0007473841554559044, 'screw': 0.0007473841554559044, 'flunk': 0.0007473841554559044, 'thank': 0.0007473841554559044, 'massage': 0.0007473841554559044, 'find': 0.0007473841554559044, 'murder': 0.0007473841554559044, 'shop': 0.0007473841554559044}"
die,"{'bury': 0.6086956521739131, 'whattup': 0.13043478260869565, 'as': 0.043478260869565216, 'got': 0.043478260869565216, 'tonight': 0.043478260869565216, 'fergie': 0.043478260869565216, 'pussy': 0.043478260869565216, 'have': 0.043478260869565216}"
bury,"{'me': 0.9333333333333333, 'whats': 0.06666666666666667}"
me,"{'inside': 0.03430079155672823, 'what': 0.023746701846965697, 'she': 0.013192612137203167, 'next': 0.002638522427440633, 'ill': 0.002638522427440633, 'young': 0.002638522427440633, 'and': 0.05804749340369393, 'a': 0.047493403693931395, 'ugh': 0.002638522427440633, 'uh': 0.013192612137203167, 'yeah': 0.010554089709762533, 'over': 0.005277044854881266, 'the': 0.005277044854881266, 'i': 0.09498680738786279, 'call': 0.002638522427440633, 'deuce': 0.002638522427440633, 'by': 0.0079155672823219, 'take': 0.005277044854881266, 'all': 0.0079155672823219, 'niggas': 0.005277044854881266, 'everything': 0.002638522427440633, 'slide': 0.005277044854881266, 'slow': 0.002638522427440633, 'its': 0.005277044854881266, 'forget': 0.002638522427440633, 'turn': 0.002638522427440633, 'cooking': 0.002638522427440633, 'community': 0.002638522427440633, 'sprinkle': 0.002638522427440633, 'send': 0.002638522427440633, 'thin': 0.002638522427440633, 'this': 0.0079155672823219, 'goin': 0.002638522427440633, 'got': 0.002638522427440633, 'cause': 0.013192612137203167, 'in': 0.029023746701846966, 'like': 0.0316622691292876, 'bitch': 0.002638522427440633, 'both': 0.002638522427440633, 'where': 0.002638522427440633, 'standing': 0.002638522427440633, 'neither': 0.002638522427440633, 'mwah': 0.002638522427440633, 'wet': 0.002638522427440633, 'make': 0.0316622691292876, 'yah': 0.002638522427440633, 'im': 0.0158311345646438, 'now': 0.002638522427440633, 'yeeeeeah': 0.002638522427440633, 'tity': 0.0079155672823219, 'see': 0.023746701846965697, 'me': 0.005277044854881266, 'myself': 0.002638522427440633, 'time': 0.0158311345646438, 'lose': 0.002638522427440633, 'aint': 0.002638522427440633, 'it': 0.0316622691292876, 'wings': 0.002638522427440633, 'on': 0.010554089709762533, 'yea': 0.005277044854881266, 'my': 0.005277044854881266, 'while': 0.002638522427440633, 'nigga': 0.010554089709762533, 'to': 0.010554089709762533, 'shinin': 0.002638522427440633, 'get': 0.005277044854881266, 'raw': 0.002638522427440633, 'thats': 0.002638522427440633, 'you': 0.010554089709762533, 'poppin': 0.002638522427440633, 'so': 0.03430079155672823, 'that': 0.005277044854881266, 'wanna': 0.002638522427440633, 'but': 0.0079155672823219, 'he': 0.005277044854881266, 'nothing': 0.002638522427440633, 'hotter': 0.002638522427440633, 'why': 0.005277044854881266, 'winning': 0.005277044854881266, 'come': 0.002638522427440633, 'how': 0.002638522427440633, 'pray': 0.002638522427440633, 'these': 0.002638522427440633, 'extremely': 0.002638522427440633, 'be': 0.0079155672823219, 'baby': 0.0079155672823219, 'top': 0.002638522427440633, 'break': 0.002638522427440633, 'cozy': 0.002638522427440633, 'prayin': 0.002638522427440633, 'sprinter': 0.002638522427440633, 'driveway': 0.002638522427440633, 'pocket': 0.002638522427440633, 'rims': 0.002638522427440633, 'for': 0.005277044854881266, 'do': 0.005277044854881266, 'homie': 0.002638522427440633, 'say': 0.005277044854881266, 'started': 0.0079155672823219, 'most': 0.002638522427440633, 'when': 0.005277044854881266, 'up': 0.002638522427440633, 'girl': 0.002638522427440633, 'gettin': 0.005277044854881266, 'walked': 0.002638522427440633, 'poor': 0.005277044854881266, 'ricky': 0.002638522427440633, 'just': 0.0079155672823219, 'shawty': 0.005277044854881266, 'gon': 0.002638522427440633, 'out': 0.002638522427440633, 'too': 0.002638522427440633, 'tell': 0.002638522427440633, 'number': 0.002638522427440633, 'we': 0.002638522427440633, 'zoe': 0.002638522427440633, 'coming': 0.002638522427440633, 'trill': 0.002638522427440633, 'southside': 0.005277044854881266, 'drinkin': 0.002638522427440633, 'then': 0.002638522427440633, 'from': 0.002638522427440633, 'fuck': 0.002638522427440633, 'relapse': 0.002638522427440633, 'start': 0.002638522427440633, 'heaven': 0.002638522427440633, 'harmony': 0.002638522427440633, 'halo': 0.002638522427440633, 'mama': 0.002638522427440633, 'with': 0.002638522427440633, 'money': 0.002638522427440633, 'hit': 0.002638522427440633, 'feeling': 0.018469656992084433, 'lost': 0.0079155672823219, 'are': 0.0079155672823219, 'hairweave': 0.002638522427440633}"
inside,"{'the': 0.7647058823529411, 'of': 0.17647058823529413, 'and': 0.058823529411764705}"
