Word,Frequency
one,"{'two': 0.05555555555555555, 'right': 0.013888888888888888, 'who': 0.013888888888888888, 'cant': 0.027777777777777776, 'them': 0.013888888888888888, 'every': 0.013888888888888888, 'better': 0.013888888888888888, 'nigga': 0.027777777777777776, 'moment': 0.013888888888888888, 'to': 0.08333333333333333, 'for': 0.041666666666666664, 'day': 0.1111111111111111, 'pass': 0.013888888888888888, 'if': 0.013888888888888888, 'when': 0.013888888888888888, 'a': 0.013888888888888888, 'all': 0.013888888888888888, 'knows': 0.013888888888888888, 'in': 0.027777777777777776, 'woozy': 0.013888888888888888, 'of': 0.027777777777777776, 'more': 0.041666666666666664, 'is': 0.041666666666666664, 'at': 0.027777777777777776, 'and': 0.027777777777777776, 'just': 0.013888888888888888, 'virtual': 0.013888888888888888, 'bob': 0.013888888888888888, 'thing': 0.013888888888888888, 'teach': 0.013888888888888888, 'i': 0.013888888888888888, 'mo': 0.013888888888888888, 'time': 0.027777777777777776, 'shut': 0.013888888888888888, 'controller': 0.013888888888888888, 'promise': 0.013888888888888888, 'another': 0.013888888888888888, 'miss': 0.013888888888888888, 'muthafuckin': 0.027777777777777776, 'you': 0.013888888888888888, 'like': 0.013888888888888888, 'big': 0.013888888888888888, 'feel': 0.013888888888888888}"
two,"{'three': 0.05555555555555555, 'together': 0.05555555555555555, 'weeks': 0.08333333333333333, 'one': 0.027777777777777776, 'niggas': 0.027777777777777776, 'for': 0.027777777777777776, 'dope': 0.1388888888888889, 'months': 0.05555555555555555, 'midgets': 0.027777777777777776, 'and': 0.027777777777777776, 'here': 0.027777777777777776, 'the': 0.05555555555555555, 'look': 0.027777777777777776, 'fat': 0.05555555555555555, 'to': 0.027777777777777776, 'is': 0.027777777777777776, 'of': 0.05555555555555555, 'things': 0.027777777777777776, 'thousand': 0.027777777777777776, 'times': 0.027777777777777776, 'just': 0.027777777777777776, 'what': 0.027777777777777776, 'or': 0.027777777777777776, 'albums': 0.027777777777777776}"
three,"{'uh': 0.07692307692307693, 'yeah': 0.07692307692307693, 'niggas': 0.07692307692307693, 'in': 0.07692307692307693, 'two': 0.07692307692307693, 'strikes': 0.07692307692307693, 'you': 0.07692307692307693, 'times': 0.23076923076923078, 'stacks': 0.07692307692307693, 'fourth': 0.07692307692307693, 'g': 0.07692307692307693}"
uh,"{'my': 0.006578947368421052, 'but': 0.006578947368421052, 'thank': 0.006578947368421052, 'niggas': 0.006578947368421052, 'try': 0.006578947368421052, 'a': 0.006578947368421052, 'playas': 0.006578947368421052, 'get': 0.006578947368421052, 'yeah': 0.006578947368421052, 'yall': 0.019736842105263157, 'uh': 0.8289473684210527, 'planets': 0.019736842105263157, 'earth': 0.019736842105263157, 'clothes': 0.019736842105263157, 'its': 0.019736842105263157, 'ltd': 0.006578947368421052, 'your': 0.006578947368421052}"
my,"{'baby': 0.010917030567685589, 'caddy': 0.002183406113537118, 'babys': 0.002183406113537118, 'house': 0.002183406113537118, 'lawyers': 0.002183406113537118, 'side': 0.002183406113537118, 'childs': 0.002183406113537118, 'mouth': 0.004366812227074236, 'intentions': 0.002183406113537118, 'dick': 0.004366812227074236, 'aids': 0.002183406113537118, 'nigga': 0.03275109170305677, 'turntables': 0.002183406113537118, 'folks': 0.013100436681222707, 'mind': 0.008733624454148471, 'uncle': 0.002183406113537118, 'oral': 0.002183406113537118, 'pie': 0.002183406113537118, 'anger': 0.002183406113537118, 'glock': 0.002183406113537118, 'slumber': 0.002183406113537118, 'rims': 0.002183406113537118, 'my': 0.004366812227074236, 'the': 0.004366812227074236, 'back': 0.017467248908296942, 'kids': 0.002183406113537118, 'belt': 0.002183406113537118, 'interpretation': 0.002183406113537118, 'spottieottiedopalicious': 0.002183406113537118, 'heart': 0.010917030567685589, 'brougham': 0.002183406113537118, 'destination': 0.002183406113537118, 'head': 0.015283842794759825, 'favorite': 0.004366812227074236, 'niggas': 0.008733624454148471, 'pencil': 0.002183406113537118, 'paper': 0.002183406113537118, 'little': 0.002183406113537118, 'daughter': 0.004366812227074236, 'lac': 0.010917030567685589, 'song': 0.004366812227074236, 'brother': 0.015283842794759825, 'piece': 0.004366812227074236, 'gators': 0.002183406113537118, 'lil': 0.002183406113537118, 'ground': 0.002183406113537118, 'cheeks': 0.002183406113537118, 'out': 0.002183406113537118, 'lucky': 0.002183406113537118, 'every': 0.004366812227074236, 'season': 0.002183406113537118, 'ghetto': 0.002183406113537118, 'two': 0.002183406113537118, 'fifth': 0.002183406113537118, 'reasons': 0.002183406113537118, 'neck': 0.004366812227074236, 'day': 0.006550218340611353, 'pager': 0.002183406113537118, 'vibe': 0.002183406113537118, 'pistol': 0.002183406113537118, 'ounce': 0.002183406113537118, 'socks': 0.002183406113537118, 'kingass': 0.002183406113537118, 'cadillac': 0.008733624454148471, 'elbows': 0.002183406113537118, 'body': 0.004366812227074236, 'game': 0.004366812227074236, 'royal': 0.002183406113537118, 'toes': 0.002183406113537118, 'crew': 0.006550218340611353, 'señorita': 0.002183406113537118, 'bed': 0.002183406113537118, 'lady': 0.002183406113537118, 'furry': 0.002183406113537118, 'bowl': 0.002183406113537118, 'cocaine': 0.002183406113537118, 'fault': 0.002183406113537118, 'family': 0.006550218340611353, 'buddy': 0.002183406113537118, 'last': 0.004366812227074236, 'honey': 0.002183406113537118, 'dope': 0.002183406113537118, 'homeboy': 0.002183406113537118, 'idle': 0.002183406113537118, 'old': 0.002183406113537118, 'poppop': 0.002183406113537118, 'style': 0.002183406113537118, 'turn': 0.002183406113537118, 'dreads': 0.002183406113537118, 'name': 0.006550218340611353, 'auntie': 0.004366812227074236, 'musics': 0.002183406113537118, 'mama': 0.006550218340611353, 'tattoo': 0.002183406113537118, 'daddys': 0.002183406113537118, 'uncles': 0.002183406113537118, 'money': 0.002183406113537118, 'past': 0.002183406113537118, 'long': 0.002183406113537118, 'coat': 0.002183406113537118, 'ball': 0.002183406113537118, 'ride': 0.002183406113537118, 'crib': 0.004366812227074236, 'grits': 0.002183406113537118, 'slick': 0.004366812227074236, 'hog': 0.002183406113537118, 'city': 0.002183406113537118, 'white': 0.002183406113537118, 'time': 0.006550218340611353, 'shades': 0.002183406113537118, 'eyes': 0.002183406113537118, 'focus': 0.002183406113537118, 'words': 0.002183406113537118, 'stones': 0.002183406113537118, 'hand': 0.017467248908296942, 'cock': 0.002183406113537118, 'stomach': 0.004366812227074236, 'tummy': 0.002183406113537118, 'story': 0.004366812227074236, 'relationship': 0.002183406113537118, 'glory': 0.002183406113537118, 'momma': 0.004366812227074236, 'life': 0.008733624454148471, 'feet': 0.004366812227074236, 'own': 0.004366812227074236, 'strain': 0.002183406113537118, 'pride': 0.002183406113537118, 'lap': 0.05895196506550218, 'fiancée': 0.006550218340611353, 'teardrops': 0.006550218340611353, 'days': 0.006550218340611353, 'way': 0.010917030567685589, 'partners': 0.004366812227074236, 'traps': 0.002183406113537118, 'raps': 0.002183406113537118, 'lord': 0.004366812227074236, 'watch': 0.002183406113537118, 'car': 0.002183406113537118, 'meat': 0.004366812227074236, 'other': 0.002183406113537118, 'lungs': 0.002183406113537118, 'castleaint': 0.002183406113537118, 'payroll': 0.002183406113537118, 'face': 0.004366812227074236, 'partner': 0.004366812227074236, 'veins': 0.002183406113537118, 'faith': 0.03711790393013101, 'music': 0.002183406113537118, 'lyrics': 0.006550218340611353, 'atmosphere': 0.002183406113537118, 'flow': 0.002183406113537118, 'friend': 0.008733624454148471, 'heat': 0.002183406113537118, 'pockets': 0.002183406113537118, 'kinfolks': 0.002183406113537118, 'tag': 0.002183406113537118, 'seat': 0.004366812227074236, 'slang': 0.002183406113537118, 'shit': 0.015283842794759825, 'thing': 0.002183406113537118, 'shoes': 0.002183406113537118, 'breasts': 0.002183406113537118, 'nose': 0.002183406113537118, 'gat': 0.002183406113537118, 'good': 0.002183406113537118, 'corner': 0.002183406113537118, 'left': 0.013100436681222707, 'right': 0.013100436681222707, 'expression': 0.002183406113537118, 'lips': 0.002183406113537118, 'seed': 0.002183406113537118, 'fingers': 0.002183406113537118, 'throat': 0.002183406113537118, 'bboy': 0.002183406113537118, 'tennis': 0.002183406113537118, 'lesson': 0.002183406113537118, 'soliloquy': 0.002183406113537118, 'blood': 0.002183406113537118, 'soul': 0.002183406113537118, 'peers': 0.004366812227074236, 'boys': 0.002183406113537118, 'girls': 0.004366812227074236, 'kitchen': 0.002183406113537118, 'problem': 0.002183406113537118, 'lonesome': 0.002183406113537118, 'skull': 0.002183406113537118, 'curfew': 0.002183406113537118, 'street': 0.004366812227074236, 'stand': 0.002183406113537118, 'milli': 0.002183406113537118, 'nine': 0.002183406113537118, 'hoodhood': 0.002183406113537118, 'berettas': 0.002183406113537118, 'pump': 0.002183406113537118, 'gauge': 0.002183406113537118, 'amp': 0.002183406113537118, 'hollow': 0.002183406113537118, 'heroes': 0.002183406113537118, 'balance': 0.002183406113537118, 'cousin': 0.002183406113537118, 'taxes': 0.002183406113537118, 'roots': 0.002183406113537118, 'mamma': 0.002183406113537118, 'daddy': 0.002183406113537118, 'jeans': 0.002183406113537118, 'cap': 0.004366812227074236, 'tape': 0.002183406113537118, 'bucket': 0.002183406113537118, 'lead': 0.002183406113537118, 'hood': 0.002183406113537118, 'swerve': 0.002183406113537118, 'crotch': 0.015283842794759825, 'girl': 0.002183406113537118, 'dreams': 0.019650655021834062, 'ass': 0.002183406113537118, 'grandmama': 0.002183406113537118, 'purpose': 0.002183406113537118, 'ears': 0.002183406113537118, 'neighborhood': 0.002183406113537118, 'louisiana': 0.002183406113537118, 'community': 0.002183406113537118, 'boots': 0.002183406113537118, 'gun': 0.002183406113537118, 'by': 0.002183406113537118, 'alta': 0.002183406113537118, 'job': 0.002183406113537118, 'first': 0.002183406113537118, 'expectations': 0.002183406113537118, 'picket': 0.002183406113537118, 'clenches': 0.002183406113537118, 'prayers': 0.002183406113537118, 'home': 0.002183406113537118, 'eye': 0.002183406113537118, 'rubber': 0.002183406113537118, 'hits': 0.002183406113537118, 'pen': 0.002183406113537118, 'blunts': 0.004366812227074236, 'bitch': 0.002183406113537118, 'mentor': 0.002183406113537118, 'minds': 0.002183406113537118, 'drink': 0.002183406113537118, 'funds': 0.002183406113537118, 'truck': 0.002183406113537118, 'guitar': 0.002183406113537118, 'nouns': 0.002183406113537118, 'girlfriend': 0.002183406113537118, 'teeth': 0.002183406113537118, 'sacks': 0.002183406113537118, 'block': 0.002183406113537118, 'man': 0.002183406113537118, 'dice': 0.002183406113537118, 'verse': 0.002183406113537118, 'shop': 0.002183406113537118, 'chest': 0.002183406113537118, 'southwest': 0.002183406113537118, 'birthdate': 0.002183406113537118, 'essence': 0.002183406113537118, 'darling': 0.002183406113537118}"
baby,"{'dont': 0.027777777777777776, 'dolls': 0.013888888888888888, 'mamas': 0.013888888888888888, 'and': 0.027777777777777776, 'ballers': 0.013888888888888888, 'eyes': 0.013888888888888888, 'mama': 0.041666666666666664, 'girl': 0.027777777777777776, 'they': 0.013888888888888888, 'on': 0.013888888888888888, 'yeah': 0.08333333333333333, 'uhhuh': 0.08333333333333333, 'boy': 0.013888888888888888, 'two': 0.013888888888888888, 'if': 0.013888888888888888, 'oooh': 0.013888888888888888, 'woo': 0.013888888888888888, 'wooo': 0.027777777777777776, 'i': 0.08333333333333333, 'you': 0.027777777777777776, 'hey': 0.013888888888888888, 'mamma': 0.013888888888888888, 'did': 0.013888888888888888, 'grab': 0.013888888888888888, 'cause': 0.013888888888888888, 'it': 0.013888888888888888, 'he': 0.013888888888888888, 'im': 0.027777777777777776, 'why': 0.013888888888888888, 'its': 0.013888888888888888, 'play': 0.041666666666666664, 'lil': 0.013888888888888888, 'momma': 0.013888888888888888, 'breastfeeding': 0.013888888888888888, 'carriage': 0.041666666666666664, 'we': 0.013888888888888888, 'now': 0.013888888888888888, 'wont': 0.08333333333333333, 'goop': 0.013888888888888888, 'my': 0.013888888888888888}"
dont,"{'mess': 0.004366812227074236, 'try': 0.008733624454148471, 'know': 0.034934497816593885, 'get': 0.048034934497816595, 'wanna': 0.03056768558951965, 'want': 0.039301310043668124, 'have': 0.013100436681222707, 'like': 0.008733624454148471, 'stank': 0.0611353711790393, 'fall': 0.017467248908296942, 'listen': 0.004366812227074236, 'care': 0.034934497816593885, 'you': 0.07423580786026202, 'come': 0.004366812227074236, 'pull': 0.017467248908296942, 'even': 0.056768558951965066, 'close': 0.004366812227074236, 'move': 0.008733624454148471, 'eat': 0.004366812227074236, 'be': 0.026200873362445413, 'need': 0.008733624454148471, 'play': 0.008733624454148471, 'though': 0.004366812227074236, 'let': 0.03056768558951965, 'spend': 0.021834061135371178, 'recall': 0.004366812227074236, 'do': 0.004366812227074236, 'matter': 0.004366812227074236, 'take': 0.013100436681222707, 'use': 0.004366812227074236, 'believe': 0.008733624454148471, 'think': 0.017467248908296942, 'leave': 0.013100436681222707, 'stay': 0.013100436681222707, 'look': 0.004366812227074236, 'expect': 0.004366812227074236, 'understand': 0.026200873362445413, 'bury': 0.004366812227074236, 'dis': 0.004366812227074236, 'pump': 0.008733624454148471, 'abuse': 0.021834061135371178, 'claim': 0.004366812227074236, 'holla': 0.004366812227074236, 'attempt': 0.004366812227074236, 'nobody': 0.004366812227074236, 'penetrate': 0.004366812227074236, 'stop': 0.056768558951965066, 'wear': 0.004366812227074236, 'ever': 0.004366812227074236, 'fight': 0.004366812227074236, 'in': 0.004366812227074236, 'sell': 0.004366812227074236, 'contribute': 0.004366812227074236, 'quit': 0.039301310043668124, 'got': 0.004366812227074236, 'fear': 0.004366812227074236, 'everybody': 0.039301310043668124, 'make': 0.013100436681222707, 'give': 0.013100436681222707, 'always': 0.008733624454148471, 'turn': 0.004366812227074236, 'if': 0.004366812227074236, 'feel': 0.008733624454148471, 'mind': 0.004366812227074236, 'lie': 0.004366812227074236, 'mix': 0.004366812227074236, 'stall': 0.004366812227074236, 'beg': 0.004366812227074236}"
mess,"{'around': 0.5, 'off': 0.5}"
around,"{'because': 0.03225806451612903, 'being': 0.03225806451612903, 'titties': 0.03225806451612903, 'me': 0.06451612903225806, 'i': 0.03225806451612903, 'my': 0.12903225806451613, 'the': 0.25806451612903225, 'you': 0.03225806451612903, 'before': 0.03225806451612903, 'then': 0.03225806451612903, 'like': 0.03225806451612903, 'cause': 0.03225806451612903, 'and': 0.06451612903225806, 'atl': 0.03225806451612903, 'dont': 0.03225806451612903, 'atlanta': 0.03225806451612903, 'frazier': 0.03225806451612903, 'here': 0.03225806451612903, 'cant': 0.03225806451612903}"
because,"{'she': 0.07407407407407407, 'aquemini': 0.037037037037037035, 'the': 0.2222222222222222, 'you': 0.037037037037037035, 'theyd': 0.037037037037037035, 'them': 0.037037037037037035, 'of': 0.037037037037037035, 'thats': 0.037037037037037035, 'no': 0.037037037037037035, 'that': 0.037037037037037035, 'im': 0.07407407407407407, 'its': 0.1111111111111111, 'they': 0.037037037037037035, 'shit': 0.037037037037037035, 'mother': 0.07407407407407407, 'my': 0.037037037037037035, 'i': 0.037037037037037035}"
