Word,Frequency
mmmm,{'yeah': 1.0}
yeah,"{'mmmmm': 0.009009009009009009, 'oooooooh': 0.009009009009009009, 'you': 0.09009009009009009, 'ha': 0.009009009009009009, 'i': 0.11711711711711711, 'my': 0.009009009009009009, 'yeah': 0.14414414414414414, 'not': 0.009009009009009009, 'boy': 0.009009009009009009, 'it': 0.009009009009009009, 'this': 0.009009009009009009, 'thats': 0.009009009009009009, 'nigga': 0.036036036036036036, 'no': 0.02702702702702703, 'keep': 0.05405405405405406, 'to': 0.018018018018018018, 'immaculate': 0.009009009009009009, 'how': 0.009009009009009009, 'cause': 0.018018018018018018, 'we': 0.02702702702702703, 'next': 0.009009009009009009, 'trust': 0.018018018018018018, 'belly': 0.009009009009009009, 'yea': 0.009009009009009009, 'dbs': 0.009009009009009009, 'baby': 0.009009009009009009, 'all': 0.009009009009009009, 'youre': 0.018018018018018018, 'aight': 0.018018018018018018, 'like': 0.009009009009009009, 'yo': 0.018018018018018018, 'smooth': 0.009009009009009009, 'she': 0.009009009009009009, 'when': 0.009009009009009009, 'youll': 0.009009009009009009, 'ghetto': 0.009009009009009009, 'mad': 0.009009009009009009, 'up': 0.009009009009009009, 'that': 0.009009009009009009, 'mh': 0.009009009009009009, 'check': 0.018018018018018018, 'aint': 0.009009009009009009, 'big': 0.018018018018018018, 'uncle': 0.009009009009009009, 'pour': 0.009009009009009009, 'god': 0.009009009009009009, 'honeycoated': 0.009009009009009009, 'so': 0.018018018018018018, 'oh': 0.009009009009009009, 'mr': 0.009009009009009009, 'uhh': 0.009009009009009009, 'cmon': 0.009009009009009009, 'do': 0.009009009009009009, 'its': 0.009009009009009009}"
mmmmm,{'check': 1.0}
check,"{'it': 0.8070175438596491, 'this': 0.07017543859649122, 'out': 0.03508771929824561, 'know': 0.017543859649122806, 'then': 0.017543859649122806, 'the': 0.03508771929824561, 'my': 0.017543859649122806}"
it,"{'out': 0.016917293233082706, 'hot': 0.013157894736842105, 'oooooooh': 0.0018796992481203006, 'yeah': 0.007518796992481203, 'live': 0.0037593984962406013, 'last': 0.0037593984962406013, 'on': 0.016917293233082706, 'and': 0.10714285714285714, 'well': 0.04887218045112782, 'girl': 0.007518796992481203, 'daddy': 0.0018796992481203006, 'flexin': 0.0018796992481203006, 'gettin': 0.0018796992481203006, 'oohin': 0.0018796992481203006, 'all': 0.011278195488721804, 'doing': 0.0018796992481203006, 'in': 0.022556390977443608, 'when': 0.013157894736842105, 'bounce': 0.0018796992481203006, 'flow': 0.0037593984962406013, 'a': 0.005639097744360902, 'might': 0.0018796992481203006, 'coincides': 0.0018796992481203006, 'alright': 0.0018796992481203006, 'inside': 0.0037593984962406013, 'gucci': 0.0018796992481203006, 'for': 0.013157894736842105, 'really': 0.0037593984962406013, 'feels': 0.013157894736842105, 'to': 0.011278195488721804, 'cause': 0.007518796992481203, 'butter': 0.0018796992481203006, 'i': 0.02631578947368421, 'canibus': 0.0018796992481203006, 'had': 0.0018796992481203006, 'stay': 0.0018796992481203006, 'clown': 0.0018796992481203006, 'down': 0.009398496240601503, 'was': 0.02631578947368421, 'baby': 0.011278195488721804, 'ever': 0.0018796992481203006, 'be': 0.005639097744360902, 'that': 0.005639097744360902, 'up': 0.05075187969924812, 'real': 0.005639097744360902, 'helps': 0.0018796992481203006, 'right': 0.009398496240601503, 'took': 0.0018796992481203006, 'or': 0.005639097744360902, 'only': 0.0018796992481203006, 'aint': 0.013157894736842105, 'with': 0.005639097744360902, 'steamy': 0.0018796992481203006, 'burn': 0.0018796992481203006, 'twisted': 0.0018796992481203006, 'shook': 0.0018796992481203006, 'back': 0.007518796992481203, 'you': 0.016917293233082706, 'no': 0.0037593984962406013, 'look': 0.0018796992481203006, 'first': 0.0018796992481203006, 'im': 0.011278195488721804, 'melt': 0.0018796992481203006, 'chest': 0.0018796992481203006, 'got': 0.0018796992481203006, 'backstage': 0.0018796992481203006, 'hey': 0.0037593984962406013, 'comin': 0.0018796992481203006, 'come': 0.0018796992481203006, 'spins': 0.0018796992481203006, 'clear': 0.0018796992481203006, 'off': 0.005639097744360902, 'is': 0.009398496240601503, 'dont': 0.005639097744360902, 'said': 0.0018796992481203006, 'pop': 0.0018796992481203006, 'why': 0.015037593984962405, 'smooth': 0.0018796992481203006, 'move': 0.0018796992481203006, 'wont': 0.009398496240601503, 'if': 0.0037593984962406013, 'then': 0.0037593984962406013, 'ha': 0.0018796992481203006, 'home': 0.0018796992481203006, 'deeper': 0.0037593984962406013, 'froze': 0.0018796992481203006, 'loud': 0.0018796992481203006, 'could': 0.0018796992481203006, 'but': 0.0037593984962406013, 'run': 0.0037593984962406013, 'boil': 0.0018796992481203006, 'made': 0.005639097744360902, 'so': 0.0037593984962406013, 'makes': 0.005639097744360902, 'goes': 0.0037593984962406013, 'flows': 0.0018796992481203006, 'mean': 0.0018796992481203006, 'clean': 0.0018796992481203006, 'turned': 0.0037593984962406013, 'can': 0.020676691729323307, 'now': 0.005639097744360902, 'whoever': 0.0018796992481203006, 'b': 0.0018796992481203006, 'my': 0.018796992481203006, 'takes': 0.013157894736842105, 'check': 0.04887218045112782, 'uhh': 0.0018796992481203006, 'the': 0.007518796992481203, 'what': 0.0037593984962406013, 'son': 0.0018796992481203006, 'from': 0.0018796992481203006, 'around': 0.0018796992481203006, 'cracks': 0.0018796992481203006, 'she': 0.0018796992481203006, 'just': 0.0018796992481203006, 'jinglin': 0.0018796992481203006, 'playgirl': 0.0018796992481203006, 'ima': 0.0018796992481203006, 'go': 0.0037593984962406013, 'hard': 0.0018796992481203006, 'gets': 0.005639097744360902, 'let': 0.0037593984962406013, 'shake': 0.0037593984962406013, 'haha': 0.0018796992481203006, 'were': 0.0018796992481203006, 'going': 0.0018796992481203006, 'your': 0.0018796992481203006, 'workin': 0.0018796992481203006, 'comes': 0.0018796992481203006, 'sounds': 0.0037593984962406013, 'chased': 0.0018796992481203006, 'rumor': 0.0018796992481203006, 'does': 0.0018796992481203006, 'eradicates': 0.0018796992481203006, 'as': 0.009398496240601503, 'multiply': 0.0018796992481203006, 'divide': 0.0018796992481203006, 'ya': 0.0018796992481203006, 'its': 0.0018796992481203006, 'uh': 0.0018796992481203006, 'like': 0.0018796992481203006, 'mo': 0.0018796992481203006, 'lasts': 0.0018796992481203006, 'who': 0.0018796992481203006, 'paying': 0.0018796992481203006, 'slow': 0.0018796992481203006, 'shouldnt': 0.0018796992481203006, 'thats': 0.0037593984962406013, 'put': 0.0018796992481203006, 'nice': 0.0018796992481203006, 'youre': 0.0018796992481203006, 'will': 0.0037593984962406013, 'keep': 0.0018796992481203006, 'again': 0.0018796992481203006, 'looked': 0.0018796992481203006, 'special': 0.0018796992481203006, 'help': 0.0018796992481203006, 'kid': 0.0018796992481203006, 'rap': 0.0018796992481203006, 'cost': 0.0018796992481203006, 'says': 0.0018796992481203006, 'enough': 0.0018796992481203006, 'gon': 0.0018796992481203006, 'we': 0.0018796992481203006, 'okay': 0.0018796992481203006, 'brings': 0.0018796992481203006, 'means': 0.0018796992481203006, 'he': 0.0018796992481203006, 'happen': 0.0018796992481203006, 'hurt': 0.0018796992481203006, 'every': 0.0018796992481203006, 'cool': 0.0018796992481203006, 'smells': 0.0018796992481203006, 'chill': 0.0018796992481203006, 'turns': 0.0018796992481203006, 'clap': 0.0018796992481203006}"
out,"{'baby': 0.006578947368421052, 'i': 0.019736842105263157, 'here': 0.03289473684210526, 'in': 0.05263157894736842, 'like': 0.013157894736842105, 'huuh': 0.19736842105263158, 'my': 0.039473684210526314, 'mama': 0.006578947368421052, 'im': 0.02631578947368421, 'of': 0.03289473684210526, 'at': 0.013157894736842105, 'on': 0.06578947368421052, 'and': 0.013157894736842105, 'your': 0.03289473684210526, 'what': 0.013157894736842105, 'as': 0.006578947368421052, 'all': 0.006578947368421052, 'the': 0.1118421052631579, 'they': 0.013157894736842105, 'position': 0.006578947368421052, 'everyday': 0.006578947368421052, 'goldleaf': 0.006578947368421052, 'full': 0.006578947368421052, 'ahh': 0.006578947368421052, 'you': 0.019736842105263157, 'a': 0.013157894736842105, 'to': 0.039473684210526314, 'mcs': 0.006578947368421052, 'cool': 0.006578947368421052, 'but': 0.006578947368421052, 'there': 0.039473684210526314, 'by': 0.006578947368421052, 'suckers': 0.006578947368421052, 'ya': 0.013157894736842105, 'something': 0.006578947368421052, 'mami': 0.006578947368421052, 'type': 0.006578947368421052, 'smooth': 0.006578947368421052, 'met': 0.006578947368421052, 'infiltrates': 0.006578947368421052, 'stars': 0.006578947368421052, 'betray': 0.006578947368421052, 'milky': 0.006578947368421052, 'pumpin': 0.006578947368421052, 'ynahmean': 0.006578947368421052, 'right': 0.006578947368421052, 'why': 0.006578947368421052, 'check': 0.006578947368421052, 'slick': 0.006578947368421052, 'lovely': 0.006578947368421052}"
baby,"{'make': 0.0044444444444444444, 'nice': 0.008888888888888889, 'stick': 0.0044444444444444444, 'wild': 0.0044444444444444444, 'let': 0.008888888888888889, 'i': 0.013333333333333334, 'girl': 0.013333333333333334, 'shine': 0.0044444444444444444, 'ugh': 0.0044444444444444444, 'hair': 0.008888888888888889, 'youse': 0.0044444444444444444, 'so': 0.008888888888888889, 'this': 0.0044444444444444444, 'for': 0.008888888888888889, 'smile': 0.017777777777777778, 'and': 0.008888888888888889, 'who': 0.0044444444444444444, 'how': 0.0044444444444444444, 'hiphop': 0.0044444444444444444, 'yall': 0.0044444444444444444, 'on': 0.0044444444444444444, 'taking': 0.0044444444444444444, 'the': 0.008888888888888889, 'im': 0.05333333333333334, 'just': 0.017777777777777778, 'touch': 0.0044444444444444444, 'rest': 0.008888888888888889, 'close': 0.0044444444444444444, 'pour': 0.0044444444444444444, 'skys': 0.0044444444444444444, 'one': 0.0044444444444444444, 'they': 0.008888888888888889, 'go': 0.12444444444444444, 'theyre': 0.09777777777777778, 'when': 0.0044444444444444444, 'yeah': 0.022222222222222223, 'you': 0.04, 'cant': 0.0044444444444444444, 'hush': 0.02666666666666667, 'wanna': 0.02666666666666667, 'dont': 0.017777777777777778, 'its': 0.0044444444444444444, 'no': 0.008888888888888889, 'boys': 0.0044444444444444444, 'work': 0.0044444444444444444, 'dream': 0.0044444444444444444, 'your': 0.12444444444444444, 'll': 0.008888888888888889, 'hey': 0.07111111111111111, 'pump': 0.0044444444444444444, 'in': 0.0044444444444444444, 'she': 0.0044444444444444444, 'put': 0.0044444444444444444, 'milky': 0.06222222222222222, 'chris': 0.0044444444444444444, 'my': 0.0044444444444444444, 'dogg': 0.0044444444444444444, 'uh': 0.0044444444444444444, 'uhh': 0.0044444444444444444, 'every': 0.0044444444444444444, 'care': 0.0044444444444444444, 'we': 0.0044444444444444444, 'might': 0.0044444444444444444, 'do': 0.008888888888888889}"
make,"{'it': 0.20454545454545456, 'sure': 0.03409090909090909, 'you': 0.07954545454545454, 'a': 0.09090909090909091, 'my': 0.022727272727272728, 'ya': 0.056818181818181816, 'the': 0.056818181818181816, 'yourself': 0.03409090909090909, 'way': 0.011363636363636364, 'em': 0.056818181818181816, 'mcs': 0.011363636363636364, 'yo': 0.011363636363636364, 'me': 0.1590909090909091, 'madonna': 0.011363636363636364, 'your': 0.045454545454545456, 'love': 0.011363636363636364, 'whoopie': 0.011363636363636364, 'hits': 0.011363636363636364, 'moves': 0.011363636363636364, 'her': 0.011363636363636364, 'this': 0.03409090909090909, 'money': 0.011363636363636364, 'kevin': 0.011363636363636364}"
hot,"{'then': 0.047619047619047616, 'its': 0.047619047619047616, 'schemin': 0.047619047619047616, 'for': 0.047619047619047616, 'trizack': 0.09523809523809523, 'nick': 0.047619047619047616, 'sex': 0.09523809523809523, 'black': 0.047619047619047616, 'pizza': 0.047619047619047616, 'ya': 0.047619047619047616, 'i': 0.047619047619047616, 'word': 0.047619047619047616, 'shortiesll': 0.047619047619047616, 'they': 0.047619047619047616, 'know': 0.047619047619047616, 'as': 0.047619047619047616, 'cup': 0.047619047619047616, 'one': 0.047619047619047616, 'little': 0.047619047619047616}"
then,"{'we': 0.06451612903225806, 'another': 0.03225806451612903, 'the': 0.0967741935483871, 'i': 0.12903225806451613, 'ill': 0.0967741935483871, 'you': 0.22580645161290322, 'they': 0.03225806451612903, 'he': 0.06451612903225806, 'its': 0.03225806451612903, 'again': 0.06451612903225806, 'there': 0.03225806451612903, 'spit': 0.03225806451612903, 'smoke': 0.03225806451612903, 'it': 0.03225806451612903, 'imma': 0.03225806451612903}"
