Word,Frequency
i,"{'gotta': 0.012987012987012988, 'record': 0.0012987012987012987, 'put': 0.01038961038961039, 'aint': 0.04025974025974026, 'had': 0.015584415584415584, 'just': 0.025974025974025976, 'said': 0.007792207792207792, 'do': 0.011688311688311689, 'love': 0.007792207792207792, 'know': 0.05714285714285714, 'fuck': 0.016883116883116882, 'speak': 0.0025974025974025974, 'been': 0.016883116883116882, 'could': 0.007792207792207792, 'need': 0.007792207792207792, 'did': 0.006493506493506494, 'see': 0.01038961038961039, 'attended': 0.0025974025974025974, 'was': 0.02987012987012987, 'push': 0.0012987012987012987, 'told': 0.006493506493506494, 'go': 0.012987012987012988, 'call': 0.005194805194805195, 'swear': 0.0012987012987012987, 'shoulda': 0.0012987012987012987, 'should': 0.0025974025974025974, 'dont': 0.053246753246753244, 'think': 0.011688311688311689, 'trade': 0.0012987012987012987, 'got': 0.11688311688311688, 'done': 0.003896103896103896, 'be': 0.05064935064935065, 'let': 0.0025974025974025974, 'bet': 0.006493506493506494, 'balled': 0.0025974025974025974, 'cannot': 0.003896103896103896, 'wont': 0.011688311688311689, 'red': 0.0012987012987012987, 'pod': 0.0012987012987012987, 'come': 0.006493506493506494, 'make': 0.00909090909090909, 'finish': 0.0012987012987012987, 'took': 0.0025974025974025974, 'kill': 0.0025974025974025974, 'get': 0.01818181818181818, 'never': 0.011688311688311689, 'milly': 0.0012987012987012987, 'set': 0.0012987012987012987, 'the': 0.0012987012987012987, 'in': 0.0012987012987012987, 'find': 0.0012987012987012987, 'feel': 0.01038961038961039, 'still': 0.003896103896103896, 'wish': 0.0025974025974025974, 'came': 0.005194805194805195, 'can': 0.00909090909090909, 'blast': 0.0012987012987012987, 'might': 0.006493506493506494, 'fucked': 0.01818181818181818, 'pray': 0.0025974025974025974, 'seen': 0.0012987012987012987, 'ddp': 0.0012987012987012987, 'react': 0.0012987012987012987, 'carry': 0.0012987012987012987, 'sleep': 0.0025974025974025974, 'promise': 0.0025974025974025974, 'sever': 0.0012987012987012987, 'level': 0.0012987012987012987, 'sow': 0.0012987012987012987, 'keep': 0.003896103896103896, 'cock': 0.0012987012987012987, 'crow': 0.0012987012987012987, 'cut': 0.0012987012987012987, 'went': 0.0025974025974025974, 'want': 0.011688311688311689, 'given': 0.0012987012987012987, 'rip': 0.003896103896103896, 'create': 0.0012987012987012987, 'will': 0.006493506493506494, 'throw': 0.0012987012987012987, 'lay': 0.0025974025974025974, 'stay': 0.005194805194805195, 'pay': 0.0012987012987012987, 'smell': 0.0012987012987012987, 'pressed': 0.0012987012987012987, 'skeetskeet': 0.0012987012987012987, 'skeet': 0.0012987012987012987, 'hop': 0.0012987012987012987, 'hit': 0.01038961038961039, 'bustarhyme': 0.0012987012987012987, 'asked': 0.0025974025974025974, 'only': 0.0012987012987012987, 'dip': 0.0012987012987012987, 'flip': 0.0012987012987012987, 'body': 0.0012987012987012987, 'murder': 0.0012987012987012987, 'tec': 0.0012987012987012987, 'beleavinshe': 0.0012987012987012987, 'munch': 0.0012987012987012987, 'tell': 0.006493506493506494, 'have': 0.0012987012987012987, 'pull': 0.0025974025974025974, 'couldnt': 0.0012987012987012987, 'used': 0.014285714285714285, 'say': 0.012987012987012988, 'ride': 0.0012987012987012987, 'walk': 0.003896103896103896, 'heard': 0.003896103896103896, 'eat': 0.0025974025974025974, 'give': 0.0012987012987012987, 'flew': 0.0012987012987012987, 'cant': 0.005194805194805195, 'miss': 0.0012987012987012987, 'sold': 0.0012987012987012987, 'wake': 0.003896103896103896, 'looked': 0.0012987012987012987, 'walkie': 0.0012987012987012987, 'talked': 0.0012987012987012987, 'wipe': 0.0012987012987012987, 'remember': 0.003896103896103896, 'must': 0.007792207792207792, 'take': 0.0012987012987012987, 'attract': 0.0012987012987012987, 'paint': 0.0025974025974025974, 'remind': 0.0012987012987012987, 'caught': 0.0012987012987012987, 'fell': 0.0025974025974025974, 'mean': 0.006493506493506494, 'try': 0.0012987012987012987, 'bust': 0.0025974025974025974, 'am': 0.003896103896103896, 'aim': 0.0012987012987012987, 'wanna': 0.00909090909090909, 'rock': 0.0012987012987012987, 'called': 0.0012987012987012987, 'pick': 0.0012987012987012987, 'dare': 0.0012987012987012987, 'shoot': 0.0012987012987012987, 'concur': 0.0012987012987012987, 'order': 0.0012987012987012987, 'really': 0.0012987012987012987, 'like': 0.007792207792207792, 'own': 0.0012987012987012987, 'would': 0.0025974025974025974, 'reflect': 0.0012987012987012987, 'i': 0.0012987012987012987, 'model': 0.0012987012987012987, 'designed': 0.0012987012987012987, 'ship': 0.0012987012987012987, 'jump': 0.0012987012987012987, 'spaz': 0.0012987012987012987, 'gun': 0.0012987012987012987, 'brung': 0.0012987012987012987, 'murk': 0.0012987012987012987, 'look': 0.0025974025974025974, 'pop': 0.0012987012987012987, 'smoked': 0.0012987012987012987, 'die': 0.006493506493506494, 'pour': 0.0012987012987012987, 'cooked': 0.0012987012987012987, 'brought': 0.0012987012987012987, 'bring': 0.0012987012987012987, 'listen': 0.0012987012987012987, 'beat': 0.0012987012987012987, 'chose': 0.0012987012987012987, 'fucking': 0.0012987012987012987, 'land': 0.0012987012987012987, 'fiend': 0.0012987012987012987, 'shake': 0.0025974025974025974, 'drown': 0.0012987012987012987, 'run': 0.0012987012987012987, 'follow': 0.0012987012987012987, 'tie': 0.0012987012987012987, 'hear': 0.0012987012987012987, 'understand': 0.0012987012987012987, 'write': 0.0025974025974025974, 'hate': 0.0012987012987012987, 'recite': 0.0012987012987012987, 'talk': 0.0025974025974025974, 'shine': 0.0012987012987012987, 'hope': 0.0012987012987012987, 'bought': 0.0012987012987012987, 'coulda': 0.0012987012987012987}"
gotta,"{'close': 0.03125, 'check': 0.03125, 'actavis': 0.03125, 'get': 0.15625, 'talk': 0.0625, 'do': 0.0625, 'kill': 0.03125, 'hit': 0.03125, 'beat': 0.03125, 'use': 0.03125, 'be': 0.0625, 'train': 0.03125, 'reap': 0.03125, 'go': 0.03125, 'brush': 0.0625, 'walk': 0.03125, 'keep': 0.03125, 'strive': 0.03125, 'dumb': 0.03125, 'protect': 0.03125, 'speed': 0.03125, 'just': 0.03125, 'step': 0.03125, 'say': 0.03125}"
close,"{'the': 0.6666666666666666, 'to': 0.3333333333333333}"
the,"{'window': 0.003469210754553339, 'socks': 0.0008673026886383347, 'fergenstein': 0.0017346053772766695, 'dirt': 0.02515177797051171, 'penny': 0.0008673026886383347, 'benzo': 0.0008673026886383347, 'building': 0.0026019080659150044, 'curb': 0.003469210754553339, 'shovel': 0.0017346053772766695, 'earth': 0.0017346053772766695, 'purp': 0.0008673026886383347, 'weak': 0.0008673026886383347, 'streets': 0.003469210754553339, 'church': 0.0008673026886383347, 'pastor': 0.0008673026886383347, 'lab': 0.0008673026886383347, 'same': 0.004336513443191674, 'first': 0.0026019080659150044, 'mob': 0.012142237640936688, 'name': 0.009540329575021683, 'chain': 0.009540329575021683, 'watch': 0.007805724197745013, 'arthritis': 0.0026019080659150044, 'irony': 0.0017346053772766695, 'kings': 0.0008673026886383347, 'queens': 0.0008673026886383347, 'booth': 0.0008673026886383347, 'loot': 0.0008673026886383347, 'couth': 0.0008673026886383347, 'leader': 0.0026019080659150044, 'joneses': 0.0008673026886383347, 'queen': 0.0008673026886383347, 'alpha': 0.0008673026886383347, 'omega': 0.0008673026886383347, 'beat': 0.0026019080659150044, 'city': 0.0017346053772766695, 'broad': 0.0008673026886383347, 'walls': 0.0008673026886383347, 'leezy': 0.0008673026886383347, 'street': 0.0026019080659150044, 'pitchfork': 0.0008673026886383347, 'day': 0.0026019080659150044, 'one': 0.0026019080659150044, 'k': 0.0017346053772766695, 'semi': 0.0017346053772766695, 'bad': 0.003469210754553339, 'whole': 0.003469210754553339, 'thrift': 0.0008673026886383347, 'rari': 0.0008673026886383347, 'gang': 0.0026019080659150044, 'new': 0.013009540329575022, 'batman': 0.0008673026886383347, 'a': 0.0008673026886383347, 'haze': 0.0008673026886383347, 'ho': 0.0008673026886383347, 'face': 0.0026019080659150044, 'plane': 0.0008673026886383347, 'flame': 0.0008673026886383347, 'realest': 0.0017346053772766695, 'shocker': 0.0008673026886383347, 'lakers': 0.0017346053772766695, 'laffy': 0.0008673026886383347, 'head': 0.004336513443191674, 'motel': 0.0008673026886383347, 'hotel': 0.0008673026886383347, 'feds': 0.003469210754553339, 'block': 0.006071118820468344, 'drop': 0.0017346053772766695, 'top': 0.0026019080659150044, 'car': 0.0008673026886383347, 'red': 0.0026019080659150044, 'water': 0.0017346053772766695, 'boat': 0.0008673026886383347, 'sun': 0.010407632263660017, 'gun': 0.013876843018213356, 'god': 0.0017346053772766695, 'microphone': 0.0008673026886383347, 'back': 0.007805724197745013, 'truck': 0.0017346053772766695, 'club': 0.013009540329575022, 'pussy': 0.004336513443191674, 'cops': 0.0008673026886383347, 'nigga': 0.0017346053772766695, 'couch': 0.0017346053772766695, 'house': 0.0017346053772766695, 'trenches': 0.0008673026886383347, 'haters': 0.0026019080659150044, 'bitches': 0.007805724197745013, 'old': 0.0008673026886383347, 'toast': 0.0008673026886383347, 'corner': 0.003469210754553339, 'weave': 0.0008673026886383347, 'clothes': 0.0008673026886383347, 'flow': 0.0017346053772766695, 'best': 0.003469210754553339, 'game': 0.004336513443191674, 'east': 0.0017346053772766695, 'standards': 0.0008673026886383347, 'firemen': 0.0008673026886383347, 'world': 0.011274934952298352, 'i': 0.0008673026886383347, 'time': 0.0026019080659150044, 'inner': 0.0008673026886383347, 'chiddy': 0.0008673026886383347, 'bitties': 0.0008673026886383347, 'pretty': 0.004336513443191674, 'regal': 0.0008673026886383347, 'masses': 0.0008673026886383347, 'coke': 0.0008673026886383347, 'ruler': 0.0008673026886383347, 'buffalo': 0.0008673026886383347, 'money': 0.007805724197745013, 'kitchen': 0.0017346053772766695, 'payphone': 0.0008673026886383347, 'minor': 0.0008673026886383347, 'dynasty': 0.0008673026886383347, 'bi': 0.0008673026886383347, 'crazy': 0.0008673026886383347, 'labels': 0.0008673026886383347, 'fuck': 0.026886383347788378, 'nines': 0.0008673026886383347, 'bottom': 0.0008673026886383347, 'bay': 0.0008673026886383347, 'van': 0.0008673026886383347, 'roof': 0.0017346053772766695, 'blam': 0.0008673026886383347, 'hellzone': 0.0008673026886383347, 'coup': 0.0008673026886383347, 'zoo': 0.0017346053772766695, 'deucedeuce': 0.0008673026886383347, 'heat': 0.0026019080659150044, 'macks': 0.0008673026886383347, 'motherfuckin': 0.0008673026886383347, 'allstar': 0.0008673026886383347, 'rim': 0.0008673026886383347, 'dleague': 0.0008673026886383347, 'magnum': 0.0026019080659150044, 'road': 0.005203816131830009, 'tech': 0.005203816131830009, 'floor': 0.006938421509106678, 'lord': 0.005203816131830009, 'mac': 0.008673026886383347, 'air': 0.0017346053772766695, '9': 0.008673026886383347, 'trap': 0.006938421509106678, 'porsche': 0.0008673026886383347, 'grill': 0.0008673026886383347, 'crib': 0.0008673026886383347, 'mic': 0.0017346053772766695, 'foreign': 0.0017346053772766695, 'country': 0.0008673026886383347, 'limbs': 0.0008673026886383347, 'hood': 0.008673026886383347, 'gold': 0.006938421509106678, 'sherman': 0.0008673026886383347, 'chrome': 0.003469210754553339, 'shower': 0.0017346053772766695, 'powder': 0.0008673026886383347, 'sight': 0.0008673026886383347, 'end': 0.0008673026886383347, 'battle': 0.0008673026886383347, 'bacon': 0.0008673026886383347, 'cake': 0.0008673026886383347, 'dough': 0.0008673026886383347, 'dome': 0.0026019080659150044, 'soul': 0.0026019080659150044, 'dro': 0.0008673026886383347, 'zone': 0.0008673026886383347, 'love': 0.0017346053772766695, 'ending': 0.0008673026886383347, 'row': 0.0008673026886383347, 'clock': 0.0017346053772766695, 'life': 0.0008673026886383347, 'well': 0.0008673026886383347, 'grave': 0.0008673026886383347, 'grind': 0.0008673026886383347, 'brush': 0.0008673026886383347, 'braids': 0.0017346053772766695, 'stage': 0.0017346053772766695, 'yay': 0.0008673026886383347, 'pros': 0.0008673026886383347, 'bank': 0.0008673026886383347, 'tasmanian': 0.0008673026886383347, 'reaper': 0.0008673026886383347, 'pedal': 0.0008673026886383347, 'metal': 0.0008673026886383347, 'fuckin': 0.011274934952298352, 'suspect': 0.0008673026886383347, 'sickest': 0.0008673026886383347, 'words': 0.0008673026886383347, 'verb': 0.0008673026886383347, 'nerve': 0.0008673026886383347, 'cut': 0.0017346053772766695, 'most': 0.0017346053772766695, 'aap': 0.0017346053772766695, 'cleanliness': 0.0008673026886383347, 'power': 0.0026019080659150044, 'nation': 0.0008673026886383347, 'brothers': 0.0008673026886383347, 'eye': 0.0008673026886383347, 'cause': 0.0008673026886383347, 'sky': 0.004336513443191674, 'kingdom': 0.0008673026886383347, 'glory': 0.0008673026886383347, 'southside': 0.0008673026886383347, 's': 0.0008673026886383347, 'ammo': 0.0008673026886383347, 'drama': 0.0017346053772766695, 'deacon': 0.0017346053772766695, 'tweeting': 0.0008673026886383347, 'op': 0.0008673026886383347, 'burner': 0.0017346053772766695, 'henny': 0.0017346053772766695, 'info': 0.0008673026886383347, 'flag': 0.0026019080659150044, 'job': 0.0008673026886383347, 'crowd': 0.0017346053772766695, 'grills': 0.0008673026886383347, 'dead': 0.0008673026886383347, 'flu': 0.0008673026886383347, 'sheets': 0.0008673026886383347, 'weeknd': 0.0008673026886383347, 'bread': 0.0008673026886383347, 'rookie': 0.0008673026886383347, 'year': 0.0017346053772766695, 'plug': 0.0008673026886383347, 'movie': 0.0008673026886383347, 'jeweler': 0.0008673026886383347, 'police': 0.0008673026886383347, 'hannah': 0.0008673026886383347, 'dropkick': 0.0008673026886383347, 'way': 0.009540329575021683, 'cockpit': 0.0008673026886383347, 'nicest': 0.0008673026886383347, 'low': 0.0017346053772766695, 'hoodie': 0.0008673026886383347, 'answer': 0.0008673026886383347, 'plasma': 0.0008673026886383347, 'propaganda': 0.0008673026886383347, 'buns': 0.0008673026886383347, 'klumps': 0.0008673026886383347, 'opps': 0.0008673026886383347, 'blues': 0.0026019080659150044, 'bag': 0.0017346053772766695, 'panda': 0.0008673026886383347, 'goat': 0.0017346053772766695, '40': 0.0008673026886383347, 'second': 0.0008673026886383347, 'ceiling': 0.0017346053772766695, 'penicilling': 0.0008673026886383347, 'crack': 0.005203816131830009, 'bentley': 0.0008673026886383347, 'max': 0.0008673026886383347, 'snow': 0.0008673026886383347, 'pain': 0.006938421509106678, 'bitch': 0.0017346053772766695, 'good': 0.0017346053772766695, 'illest': 0.0017346053772766695, 'mattress': 0.04163052905464007, 'work': 0.003469210754553339, 'niggas': 0.0008673026886383347, 'magic': 0.0008673026886383347, 'acid': 0.0008673026886383347, 'salad': 0.0008673026886383347, 'palace': 0.0008673026886383347, 'talent': 0.0008673026886383347, 'd': 0.0008673026886383347, 'mornin': 0.0026019080659150044, 'forbes': 0.0008673026886383347, 'cabinet': 0.0008673026886383347, 'jacket': 0.0008673026886383347, 'backend': 0.0008673026886383347, 'baddest': 0.0017346053772766695, 'cameras': 0.0008673026886383347, 'glock': 0.0008673026886383347, 'guap': 0.0008673026886383347, 'snakes': 0.0026019080659150044, 'stars': 0.0026019080659150044, 'tip': 0.0008673026886383347, 'bone': 0.0008673026886383347, 'hammer': 0.0017346053772766695, 'jar': 0.0008673026886383347, 'run': 0.0008673026886383347, 'shit': 0.003469210754553339, 'pound': 0.0008673026886383347, 'ton': 0.0008673026886383347, 'kind': 0.0008673026886383347, 'pump': 0.0017346053772766695, 'shatter': 0.0008673026886383347, 'palm': 0.0008673026886383347, 'telly': 0.0008673026886383347, 'versace': 0.0008673026886383347, '4s': 0.0008673026886383347, 'hoes': 0.0008673026886383347, 'summer': 0.0008673026886383347, 'transam': 0.0008673026886383347, 'crew': 0.0008673026886383347, 'strap': 0.0008673026886383347, 'only': 0.0017346053772766695, 'alarm': 0.0008673026886383347, 'leather': 0.0008673026886383347, 'llamas': 0.006938421509106678, 'titties': 0.0008673026886383347, 'smith': 0.0008673026886383347, 'tec9': 0.0008673026886383347, 'tec': 0.005203816131830009, 'jungle': 0.0008673026886383347, 'hoochies': 0.0008673026886383347, 'bundles': 0.0008673026886383347, 'beef': 0.0008673026886383347, 'reason': 0.0017346053772766695, 'curtain': 0.0008673026886383347, 'bump': 0.0008673026886383347, 'skys': 0.0008673026886383347, 'dark': 0.0017346053772766695, 'hope': 0.0008673026886383347, 'cure': 0.0008673026886383347, 'dice': 0.0008673026886383347, 'counter': 0.0008673026886383347, 'blinds': 0.0008673026886383347, 'beginning': 0.0008673026886383347, 'tingle': 0.0008673026886383347, 'projects': 0.0017346053772766695, 'beach': 0.0008673026886383347, 'sand': 0.0008673026886383347, 'villa': 0.0008673026886383347, 'chinchilla': 0.0008673026886383347, 'heavy': 0.0008673026886383347, 'freak': 0.0008673026886383347, 'knicks': 0.0008673026886383347, 'yeah': 0.0008673026886383347, 'bic': 0.0008673026886383347, 'gift': 0.0008673026886383347, 'mix': 0.0008673026886383347, 'bigger': 0.0008673026886383347, 'shits': 0.0008673026886383347, 'glist': 0.0017346053772766695, 'wrist': 0.0008673026886383347, 'drip': 0.0008673026886383347, 'gram': 0.0008673026886383347, 'chips': 0.0008673026886383347, 'don': 0.0008673026886383347, 'brick': 0.0017346053772766695, 'plastic': 0.0017346053772766695, 'ceilin': 0.0017346053772766695, 'redeye': 0.0008673026886383347, 'steak': 0.0008673026886383347, 'harlem': 0.0008673026886383347, 'rollie': 0.0008673026886383347, 'ocean': 0.0008673026886383347, 'coldest': 0.0017346053772766695, 'raiders': 0.0008673026886383347, 'pad': 0.0008673026886383347, 'dick': 0.004336513443191674, 'clique': 0.0017346053772766695, 'trigger': 0.0008673026886383347, 'paper': 0.0008673026886383347, 'tub': 0.0008673026886383347, 'ghetto': 0.004336513443191674, 'pen': 0.0017346053772766695, 'kill': 0.0008673026886383347, 'devil': 0.0008673026886383347, 'pro': 0.0008673026886383347, 'commas': 0.0008673026886383347, 'fame': 0.0008673026886383347, 'llamall': 0.0008673026886383347, 'cream': 0.0008673026886383347, 'scene': 0.004336513443191674, 'beam': 0.0008673026886383347, 'fiends': 0.0008673026886383347, 'real': 0.0026019080659150044, 'spur': 0.0008673026886383347, 'vogue': 0.0008673026886383347, 'benz': 0.0017346053772766695, 'load': 0.0008673026886383347, 'light': 0.0026019080659150044, 'track': 0.0008673026886383347, 'biggest': 0.0008673026886383347, 'jaw': 0.0008673026886383347, 'pour': 0.0008673026886383347, 'hoop': 0.0008673026886383347, 'holster': 0.0008673026886383347, 'motorola': 0.0008673026886383347, 'night': 0.0008673026886383347, 'wayans': 0.0008673026886383347, 'fuego': 0.0008673026886383347, 'case': 0.0026019080659150044, 'lawyer': 0.0008673026886383347, 'states': 0.0008673026886383347, 'rain': 0.0008673026886383347, 'hall': 0.0008673026886383347, 'diddy': 0.0008673026886383347, 'player': 0.0008673026886383347, 'young': 0.0008673026886383347, 'unheard': 0.0008673026886383347, 'man': 0.0008673026886383347, 'payment': 0.0008673026886383347, 'purpose': 0.0008673026886383347, 'fam': 0.0008673026886383347, 'crime': 0.0008673026886383347, 'value': 0.0008673026886383347, 'alcohol': 0.0008673026886383347, 'hydrate': 0.0008673026886383347, 'pocket': 0.0026019080659150044, 'bankroll': 0.005203816131830009, 'rainbow': 0.005203816131830009, 'pockets': 0.0026019080659150044, 'titos': 0.0008673026886383347, 'bezel': 0.0008673026886383347, 'waldorf': 0.0017346053772766695, 'problem': 0.0008673026886383347, 'dream': 0.0008673026886383347, 'yellow': 0.0008673026886383347, 'black': 0.0008673026886383347, 'wu': 0.0008673026886383347, 'armors': 0.0008673026886383347, 'vibe': 0.0008673026886383347, 'armpits': 0.0008673026886383347, 'bullets': 0.0017346053772766695, 'park': 0.005203816131830009, 'fragrance': 0.0008673026886383347, 'bills': 0.0017346053772766695, 'hundred': 0.0017346053772766695, 'other': 0.0017346053772766695, 'hill': 0.0026019080659150044, 'cuts': 0.0008673026886383347, 'lobby': 0.0008673026886383347, 'psych': 0.0008673026886383347, 'brown': 0.0008673026886383347, 'ounces': 0.0008673026886383347, 'benches': 0.0008673026886383347, 'rest': 0.0008673026886383347, 'liquor': 0.0008673026886383347, 'mirror': 0.0008673026886383347, 'chest': 0.0008673026886383347, 'rugged': 0.0008673026886383347, 'gunman': 0.0008673026886383347, 'dancer': 0.0008673026886383347, 'frigidaire': 0.0008673026886383347, 'system': 0.0008673026886383347, 'buildin': 0.0008673026886383347, 'homie': 0.0008673026886383347, 'expedition': 0.0008673026886383347, 'guinness': 0.0026019080659150044, 'sirens': 0.0008673026886383347, 'kid': 0.0008673026886383347, 'check': 0.0008673026886383347, 'set': 0.0008673026886383347, 'children': 0.0008673026886383347, 'sewer': 0.0008673026886383347, 'rap': 0.0008673026886383347, 'whip': 0.0008673026886383347, 'pit': 0.0008673026886383347, 'middle': 0.0008673026886383347, 'bars': 0.0008673026886383347, 'lords': 0.0017346053772766695, 'thang': 0.0008673026886383347, 'trillest': 0.0008673026886383347, 'kawasaki': 0.0008673026886383347, 'heisman': 0.0008673026886383347, 'mayans': 0.0008673026886383347, 'steel': 0.0008673026886383347, 'ménage': 0.0008673026886383347, 'fucking': 0.0017346053772766695, 'nine': 0.0008673026886383347, 'blood': 0.0008673026886383347, 'streetlights': 0.0008673026886383347, 'hat': 0.006938421509106678, 'bronx': 0.006938421509106678, 'opposites': 0.0008673026886383347, 'sound': 0.0008673026886383347, 'doosh': 0.0008673026886383347, 'enemy': 0.0008673026886383347, 'type': 0.0008673026886383347, 'wall': 0.0008673026886383347, 'pistol': 0.0008673026886383347, 'tvs': 0.0008673026886383347, 'trust': 0.0008673026886383347, 'door': 0.0008673026886383347, 'forehead': 0.0008673026886383347, 'bathroom': 0.0008673026886383347, 'toilet': 0.0008673026886383347, 'boy': 0.0008673026886383347, 'noise': 0.0017346053772766695, 'breeze': 0.0008673026886383347, 'trees': 0.0008673026886383347, 'herd': 0.0008673026886383347, 'weed': 0.0008673026886383347, 'cristal': 0.0008673026886383347, 'fangs': 0.0008673026886383347, 'chopper': 0.005203816131830009, 'family': 0.005203816131830009, 'winner': 0.005203816131830009, 'penalty': 0.005203816131830009, 'pj': 0.0008673026886383347, 'plan': 0.0008673026886383347, 'damn': 0.0008673026886383347, 'sls': 0.0008673026886383347, 'lambo': 0.0008673026886383347, 'pigs': 0.0008673026886383347, 'tempo': 0.0008673026886383347, 'party': 0.006071118820468344, 'gate': 0.0017346053772766695, 'finals': 0.0008673026886383347, 'series': 0.0008673026886383347, 'ballers': 0.0008673026886383347, 'scrimmage': 0.0008673026886383347, 'manicure': 0.0008673026886383347, 'tiger': 0.0008673026886383347, 'king': 0.0008673026886383347, 'hustle': 0.0008673026886383347, 'silver': 0.0008673026886383347, 'on': 0.0008673026886383347, 'song': 0.0017346053772766695, 'lettuce': 0.0008673026886383347, 'fellas': 0.0008673026886383347, 'pjs': 0.0008673026886383347, 'umbrella': 0.0008673026886383347, 'screen': 0.0008673026886383347, 'heater': 0.0008673026886383347, 'pumps': 0.0008673026886383347, 'place': 0.0008673026886383347, 'respect': 0.0008673026886383347, 'silly': 0.0008673026886383347, 'honesty': 0.0008673026886383347, 'smoke': 0.006071118820468344, 'tears': 0.006071118820468344, 'jay': 0.0008673026886383347, 'heart': 0.0008673026886383347, 'maybachs': 0.0008673026886383347, 'right': 0.0017346053772766695, 'winter': 0.0008673026886383347, 'wood': 0.0008673026886383347}"
window,"{'before': 0.1111111111111111, 'so': 0.1111111111111111, 'nigga': 0.1111111111111111, 'to': 0.1111111111111111, 'and': 0.2222222222222222, 'hold': 0.1111111111111111, 'got': 0.1111111111111111, 'land': 0.1111111111111111}"
before,"{'i': 0.6, 'this': 0.2, 'you': 0.2}"
record,"{'cause': 0.5, 'with': 0.5}"
cause,"{'new': 0.01098901098901099, 'you': 0.10989010989010989, 'they': 0.04395604395604396, 'she': 0.04395604395604396, 'niggas': 0.01098901098901099, 'them': 0.01098901098901099, 'i': 0.0989010989010989, 'that': 0.03296703296703297, 'its': 0.04395604395604396, 'we': 0.01098901098901099, 'a': 0.054945054945054944, 'im': 0.21978021978021978, 'id': 0.01098901098901099, 'ima': 0.02197802197802198, 'keep': 0.01098901098901099, 'd': 0.01098901098901099, 'aap': 0.01098901098901099, 'all': 0.02197802197802198, 'his': 0.01098901098901099, 'shes': 0.01098901098901099, 'yous': 0.02197802197802198, 'my': 0.01098901098901099, 'look': 0.01098901098901099, 'ill': 0.01098901098901099, 'yeah': 0.01098901098901099, 'he': 0.01098901098901099, 'this': 0.01098901098901099, 'when': 0.07692307692307693, 'youre': 0.03296703296703297}"
new,"{'york': 0.031446540880503145, 'day': 0.006289308176100629, 'wang': 0.006289308176100629, 'level': 0.6163522012578616, 'shovel': 0.12578616352201258, 'bezel': 0.08176100628930817, 'bezels': 0.03773584905660377, 'jewels': 0.006289308176100629, 'designer': 0.006289308176100629, 'home': 0.006289308176100629, 'bugatti': 0.006289308176100629, 'loft': 0.006289308176100629, 'versace': 0.006289308176100629, 'pussy': 0.006289308176100629, 'truck': 0.006289308176100629, 'devil': 0.012578616352201259, 'leather': 0.006289308176100629, 'bitch': 0.006289308176100629, 'best': 0.006289308176100629, 'chain': 0.006289308176100629, 'lex': 0.006289308176100629}"
york,"{'dont': 0.2, 'new': 0.2, '143rd': 0.2, 'i': 0.2, 'bout': 0.2}"
