Word,Frequency
heartbreak,{'drowned': 1.0}
drowned,{'sorrows': 1.0}
sorrows,{'in': 1.0}
with,"{'you': 0.018957345971563982, 'five': 0.004739336492890996, 'the': 0.33649289099526064, 'king': 0.004739336492890996, 'it': 0.004739336492890996, 'anita': 0.004739336492890996, 'a': 0.15165876777251186, 'my': 0.05687203791469194, 'her': 0.004739336492890996, 'that': 0.04739336492890995, 'me': 0.02843601895734597, 'your': 0.009478672985781991, 'splinters': 0.004739336492890996, 'sinners': 0.004739336492890996, '9': 0.004739336492890996, 'crooks': 0.004739336492890996, 'tarnished': 0.004739336492890996, 'vogue': 0.004739336492890996, 'their': 0.004739336492890996, 'pitbull': 0.004739336492890996, 'dimples': 0.004739336492890996, 'his': 0.004739336492890996, 'never': 0.014218009478672985, 'one': 0.018957345971563982, 'seven': 0.004739336492890996, 'stacks': 0.004739336492890996, 'this': 0.023696682464454975, 'dennis': 0.004739336492890996, 'blessings': 0.004739336492890996, 'shit': 0.004739336492890996, 'rabies': 0.004739336492890996, 'michael': 0.004739336492890996, 'niggas': 0.004739336492890996, 'triggers': 0.004739336492890996, 'bacon': 0.004739336492890996, 'fury': 0.004739336492890996, 'allahs': 0.004739336492890996, 'strippers': 0.004739336492890996, 'flour': 0.004739336492890996, 'some': 0.004739336492890996, 'lauren': 0.004739336492890996, 'shorties': 0.004739336492890996, 'ease': 0.004739336492890996, 'an': 0.009478672985781991, 'cheese': 0.004739336492890996, 'lucifer': 0.004739336492890996, 'action': 0.004739336492890996, 'hear': 0.004739336492890996, 'right': 0.004739336492890996, 'bruce': 0.004739336492890996, 'bad': 0.004739336492890996, 'many': 0.004739336492890996, 'rubber': 0.004739336492890996, 'hoes': 0.004739336492890996, 'big': 0.004739336492890996, 'all': 0.004739336492890996, 'twenty': 0.004739336492890996, 'ellen': 0.004739336492890996, 'senators': 0.004739336492890996, 'balloons': 0.004739336492890996, 'olive': 0.004739336492890996, 'knives': 0.004739336492890996, 'son': 0.004739336492890996, 'put': 0.004739336492890996, 'ive': 0.004739336492890996, 'decks': 0.004739336492890996, 'dykes': 0.004739336492890996, 'orange': 0.004739336492890996, 'or': 0.004739336492890996, 'none': 0.004739336492890996, 'and': 0.004739336492890996}"
baby,"{'girl': 0.0847457627118644, 'all': 0.03389830508474576, 'and': 0.01694915254237288, 'oh': 0.01694915254237288, 'uh': 0.05084745762711865, 'praise': 0.01694915254237288, 'hand': 0.01694915254237288, 'plant': 0.01694915254237288, 'bag': 0.01694915254237288, 'im': 0.13559322033898305, 'shit': 0.03389830508474576, 'my': 0.1016949152542373, 'stop': 0.06779661016949153, 'long': 0.01694915254237288, 'a': 0.01694915254237288, 'you': 0.05084745762711865, 'dont': 0.03389830508474576, 'nah': 0.01694915254237288, 'clams': 0.01694915254237288, 'face': 0.01694915254237288, 'i': 0.03389830508474576, 'turtles': 0.01694915254237288, 'its': 0.01694915254237288, 'mama': 0.01694915254237288, 'live': 0.01694915254237288, 'hair': 0.01694915254237288, 'dick': 0.01694915254237288, 'boy': 0.01694915254237288, 'momma': 0.01694915254237288, 'but': 0.01694915254237288, 'it': 0.01694915254237288, 'hahaha': 0.01694915254237288}"
girl,"{'im': 0.26666666666666666, 'we': 0.06666666666666667, 'cause': 0.06666666666666667, 'opportunity': 0.06666666666666667, 'youre': 0.06666666666666667, 'asking': 0.13333333333333333, 'pussy': 0.06666666666666667, 'dont': 0.06666666666666667, 'eating': 0.06666666666666667, 'go': 0.13333333333333333}"
blue,"{'because': 0.09090909090909091, 'so': 0.09090909090909091, 'i': 0.09090909090909091, 'la': 0.09090909090909091, 'benz': 0.09090909090909091, 'put': 0.09090909090909091, 'and': 0.09090909090909091, 'ling': 0.09090909090909091, 'chips': 0.18181818181818182, 'true': 0.09090909090909091}"
because,"{'you': 0.3333333333333333, 'im': 0.2222222222222222, 'i': 0.1111111111111111, 'thats': 0.2222222222222222, 'they': 0.1111111111111111}"
treat,"{'me': 0.25, 'it': 0.25, 'the': 0.25, 'you': 0.25}"
shit,"{'i': 0.1223021582733813, 'look': 0.007194244604316547, 'on': 0.02877697841726619, 'for': 0.02877697841726619, 'im': 0.02877697841726619, 'myself': 0.007194244604316547, 'rattled': 0.007194244604316547, 'you': 0.02158273381294964, 'bicoastal': 0.014388489208633094, 'man': 0.050359712230215826, 'through': 0.007194244604316547, 'is': 0.02877697841726619, 'ive': 0.014388489208633094, 'cause': 0.014388489208633094, 'hit': 0.02158273381294964, 'whole': 0.014388489208633094, 'straight': 0.007194244604316547, 'niggas': 0.007194244604316547, 'do': 0.014388489208633094, 'its': 0.02877697841726619, 'to': 0.03597122302158273, 'the': 0.02877697841726619, 'done': 0.014388489208633094, 'in': 0.014388489208633094, 'but': 0.007194244604316547, 'list': 0.007194244604316547, 'piss': 0.007194244604316547, 'young': 0.02158273381294964, 'though': 0.007194244604316547, 'grown': 0.007194244604316547, 'fuckin': 0.007194244604316547, 'her': 0.007194244604316547, 'baby': 0.007194244604316547, 'thats': 0.007194244604316547, 'if': 0.007194244604316547, 'hear': 0.007194244604316547, 'now': 0.014388489208633094, 'bitch': 0.007194244604316547, 'that': 0.014388489208633094, 'hurts': 0.007194244604316547, 'ayo': 0.014388489208633094, 'my': 0.007194244604316547, 'like': 0.007194244604316547, 'changed': 0.014388489208633094, 'oh': 0.007194244604316547, 'yeah': 0.02158273381294964, 'body': 0.007194244604316547, 'get': 0.007194244604316547, 'and': 0.007194244604316547, 'close': 0.007194244604316547, 'outta': 0.007194244604316547, 'they': 0.007194244604316547, 'switches': 0.007194244604316547, 'fuck': 0.007194244604316547, 'accompanied': 0.007194244604316547, 'out': 0.007194244604316547, 'light': 0.007194244604316547, 'color': 0.007194244604316547, '3': 0.007194244604316547, 'coughs': 0.007194244604316547, 'smoke': 0.007194244604316547, 'me': 0.007194244604316547, 'uhh': 0.007194244604316547, 'blue': 0.014388489208633094, 'someone': 0.007194244604316547, 'swing': 0.007194244604316547, 'youre': 0.007194244604316547, 'was': 0.007194244604316547, 'heads': 0.007194244604316547, 'know': 0.007194244604316547, 'rug': 0.007194244604316547, 'hate': 0.007194244604316547, 'veteran': 0.007194244604316547, 'give': 0.007194244604316547, 'pockets': 0.007194244604316547}"
i,"{'paid': 0.003738317757009346, 'never': 0.014953271028037384, 'used': 0.001869158878504673, 'make': 0.005607476635514018, 'hit': 0.024299065420560748, 'aint': 0.014953271028037384, 'dont': 0.04299065420560748, 'understand': 0.001869158878504673, 'gotta': 0.018691588785046728, 'know': 0.024299065420560748, 'hope': 0.029906542056074768, 'can': 0.014953271028037384, 'kiss': 0.009345794392523364, 'love': 0.011214953271028037, 'got': 0.0616822429906542, 'was': 0.03925233644859813, 'pull': 0.001869158878504673, 'do': 0.007476635514018692, 'feel': 0.005607476635514018, 'think': 0.013084112149532711, 'shit': 0.003738317757009346, 'should': 0.005607476635514018, 'switch': 0.003738317757009346, 'need': 0.052336448598130844, 'smoke': 0.007476635514018692, 'die': 0.011214953271028037, 'seen': 0.005607476635514018, 'might': 0.007476635514018692, 'heard': 0.001869158878504673, 'wear': 0.003738317757009346, 'had': 0.020560747663551402, 'cant': 0.018691588785046728, 'really': 0.003738317757009346, 'skate': 0.001869158878504673, 'split': 0.001869158878504673, 'hate': 0.003738317757009346, 'ate': 0.001869158878504673, 'serve': 0.001869158878504673, 'meant': 0.001869158878504673, 'shoulda': 0.001869158878504673, 'hum': 0.001869158878504673, 'didnt': 0.001869158878504673, 'pop': 0.001869158878504673, 'hear': 0.001869158878504673, 'met': 0.001869158878504673, 'could': 0.003738317757009346, 'rep': 0.001869158878504673, 'whacked': 0.001869158878504673, 'get': 0.011214953271028037, 'ride': 0.007476635514018692, 'rap': 0.003738317757009346, 'look': 0.005607476635514018, 'own': 0.001869158878504673, 'live': 0.007476635514018692, 'geeked': 0.001869158878504673, 'take': 0.007476635514018692, 'eat': 0.009345794392523364, 'caught': 0.001869158878504673, 'blew': 0.001869158878504673, 'told': 0.007476635514018692, 'cartwheeled': 0.003738317757009346, 'remember': 0.001869158878504673, 'shat': 0.001869158878504673, 'just': 0.024299065420560748, 'fucking': 0.001869158878504673, 'want': 0.024299065420560748, 'glide': 0.001869158878504673, 'throw': 0.001869158878504673, 'escape': 0.001869158878504673, 'stepped': 0.001869158878504673, 'bring': 0.003738317757009346, 'jump': 0.001869158878504673, 'wouldnt': 0.001869158878504673, 'keep': 0.007476635514018692, 'made': 0.007476635514018692, 'nearly': 0.009345794392523364, 'order': 0.003738317757009346, 'rolled': 0.001869158878504673, 'roll': 0.005607476635514018, 'have': 0.011214953271028037, 'knew': 0.001869158878504673, 'said': 0.001869158878504673, 'trained': 0.001869158878504673, 'play': 0.005607476635514018, 'stay': 0.001869158878504673, 'like': 0.001869158878504673, 'be': 0.007476635514018692, 'crashed': 0.003738317757009346, 'been': 0.020560747663551402, 'sing': 0.001869158878504673, 'rhyme': 0.005607476635514018, 'dip': 0.001869158878504673, 'push': 0.003738317757009346, 'saw': 0.003738317757009346, 'treat': 0.001869158878504673, 'move': 0.001869158878504673, 'use': 0.001869158878504673, 'tried': 0.001869158878504673, 'speak': 0.001869158878504673, 'roof': 0.001869158878504673, 'smile': 0.001869158878504673, 'whistle': 0.003738317757009346, 'learned': 0.001869158878504673, 'couldnt': 0.003738317757009346, 'popped': 0.001869158878504673, 'bag': 0.001869158878504673, 'broke': 0.001869158878504673, 'wrote': 0.003738317757009346, 'froze': 0.001869158878504673, 'doing': 0.001869158878504673, 'ever': 0.001869158878504673, 'fucked': 0.001869158878504673, 'went': 0.001869158878504673, 'beat': 0.001869158878504673, 'shiver': 0.001869158878504673, 'mean': 0.005607476635514018, 'thought': 0.001869158878504673, 'fall': 0.001869158878504673, 'stand': 0.003738317757009346, 'chose': 0.001869158878504673, 'built': 0.003738317757009346, 'conquered': 0.001869158878504673, 'come': 0.003738317757009346, 'promise': 0.003738317757009346, 'loved': 0.001869158878504673, 'aim': 0.001869158878504673, 'did': 0.005607476635514018, 'nutted': 0.001869158878504673, 'put': 0.005607476635514018, 'needed': 0.001869158878504673, 'started': 0.003738317757009346, 'must': 0.003738317757009346, 'rapping': 0.001869158878504673, 'read': 0.001869158878504673, 'see': 0.005607476635514018, 'leave': 0.001869158878504673, 'wanted': 0.001869158878504673, 'dropped': 0.001869158878504673, 'enter': 0.001869158878504673, 'already': 0.001869158878504673, 'ordered': 0.001869158878504673, 'better': 0.001869158878504673, 'gets': 0.001869158878504673, 'go': 0.003738317757009346, 'motivate': 0.001869158878504673, 'turn': 0.003738317757009346, 'prolly': 0.001869158878504673, 'took': 0.001869158878504673, 'wanna': 0.005607476635514018, 'bet': 0.001869158878504673, 'spit': 0.003738317757009346, 'tout': 0.001869158878504673, 'wash': 0.001869158878504673, 'wake': 0.001869158878504673, 'risk': 0.001869158878504673, 'copped': 0.001869158878504673, 'kill': 0.001869158878504673, 'purchase': 0.001869158878504673, 'behold': 0.001869158878504673, 'lay': 0.001869158878504673, 'clap': 0.001869158878504673, 'swing': 0.001869158878504673, 'hoping': 0.001869158878504673, 'guess': 0.001869158878504673, 'choose': 0.001869158878504673, 'came': 0.001869158878504673, 'def': 0.001869158878504673, 'swear': 0.001869158878504673, 'gonna': 0.001869158878504673, 'marry': 0.001869158878504673, 'water': 0.001869158878504673, 'step': 0.001869158878504673, 'end': 0.001869158878504673, 'dive': 0.001869158878504673, 'kissed': 0.001869158878504673, 'walk': 0.001869158878504673, 'mention': 0.001869158878504673, 'hunt': 0.001869158878504673, 'fuck': 0.001869158878504673, 'toss': 0.001869158878504673, 'give': 0.001869158878504673, 'twist': 0.001869158878504673, 'torch': 0.001869158878504673, 'pat': 0.001869158878504673, 'attack': 0.001869158878504673, 'weight': 0.001869158878504673, 'still': 0.001869158878504673, 'care': 0.003738317757009346, 'wasnt': 0.001869158878504673, 'flipped': 0.001869158878504673, 'punch': 0.001869158878504673}"
paid,"{'for': 0.5, 'by': 0.25, 'see': 0.25}"
for,"{'the': 0.2204724409448819, 'that': 0.015748031496062992, 'sex': 0.015748031496062992, 'a': 0.08661417322834646, 'nothin': 0.007874015748031496, 'ten': 0.007874015748031496, 'wasting': 0.007874015748031496, 'shiz': 0.007874015748031496, 'using': 0.023622047244094488, 'seasoning': 0.007874015748031496, 'you': 0.007874015748031496, 'line': 0.007874015748031496, 'gold': 0.007874015748031496, 'pasta': 0.007874015748031496, 'fly': 0.007874015748031496, 'four': 0.007874015748031496, 'my': 0.05511811023622047, 'years': 0.007874015748031496, 'now': 0.015748031496062992, 'your': 0.015748031496062992, 'no': 0.007874015748031496, 'everything': 0.007874015748031496, 'paper': 0.007874015748031496, 'days': 0.015748031496062992, 'pictures': 0.007874015748031496, 'flavor': 0.007874015748031496, '100': 0.007874015748031496, 'her': 0.007874015748031496, 'tryna': 0.007874015748031496, 'foreign': 0.007874015748031496, 'somebody': 0.047244094488188976, 'nothing': 0.007874015748031496, 'something': 0.007874015748031496, 'trying': 0.007874015748031496, 'lunch': 0.015748031496062992, 'smokin': 0.007874015748031496, 'me': 0.023622047244094488, 'coming': 0.007874015748031496, 'speed': 0.007874015748031496, 'three': 0.007874015748031496, 'today': 0.007874015748031496, 'his': 0.007874015748031496, 'breakfast': 0.015748031496062992, 'eighty': 0.007874015748031496, 'being': 0.007874015748031496, 'some': 0.007874015748031496, 'if': 0.007874015748031496, 'wild': 0.007874015748031496, 'fleece': 0.007874015748031496, 'dinner': 0.007874015748031496, 'struggle': 0.07874015748031496, 'loot': 0.007874015748031496, 'bipartisan': 0.007874015748031496, 'rock': 0.007874015748031496, 'presidenthis': 0.007874015748031496, 'real': 0.007874015748031496, 'this': 0.007874015748031496, 'team': 0.007874015748031496, 'drug': 0.007874015748031496}"
